"blastomere","T","major_trajectory","gini","gini_null_median","gini_null_lo","gini_null_hi","diff","diff_hi","blast"
"B1",13.3575712,"Eye_and_other",0.69530010281768,0.49828987093167,0.485813835303795,0.510830173932703,0.19701023188601,0.184469928884977,"Blastomere A"
"B1",13.3575712,"Hepatocytes",0.784161724896203,0.49828987093167,0.485813835303795,0.510830173932703,0.285871853964533,0.2733315509635,"Blastomere A"
"B1",13.3575712,"Intermediate_neuronal_progenitors",0.842805368245276,0.49828987093167,0.485813835303795,0.510830173932703,0.344515497313606,0.331975194312574,"Blastomere A"
"B1",13.3575712,"Intestine",0.655810759868598,0.49828987093167,0.485813835303795,0.510830173932703,0.157520888936928,0.144980585935895,"Blastomere A"
"B1",13.3575712,"Lung_and_airway",0.718326086956522,0.49828987093167,0.485813835303795,0.510830173932703,0.220036216024851,0.207495913023819,"Blastomere A"
"B1",13.3575712,"Mast_cells",0.519980506822612,0.49828987093167,0.485813835303795,0.510830173932703,0.0216906358909419,0.00915033288990941,"Blastomere A"
"B1",13.3575712,"Megakaryocytes",0.608277638540796,0.49828987093167,0.485813835303795,0.510830173932703,0.109987767609126,0.0974474646080937,"Blastomere A"
"B1",13.3575712,"Mesoderm",0.776344450370892,0.49828987093167,0.485813835303795,0.510830173932703,0.278054579439221,0.265514276438189,"Blastomere A"
"B1",13.3575712,"Muscle_cells",0.732309021277514,0.49828987093167,0.485813835303795,0.510830173932703,0.234019150345843,0.221478847344811,"Blastomere A"
"B1",13.3575712,"Neural_crest_PNS_glia",0.691600894779049,0.49828987093167,0.485813835303795,0.510830173932703,0.193311023847379,0.180770720846346,"Blastomere A"
"B1",13.3575712,"Neural_crest_PNS_neurons",0.696190442305151,0.49828987093167,0.485813835303795,0.510830173932703,0.197900571373481,0.185360268372448,"Blastomere A"
"B1",13.3575712,"Neuroectoderm_and_glia",0.840200598615549,0.49828987093167,0.485813835303795,0.510830173932703,0.341910727683879,0.329370424682846,"Blastomere A"
"B1",13.3575712,"Olfactory_sensory_neurons",0.733095890710741,0.49828987093167,0.485813835303795,0.510830173932703,0.234806019779071,0.222265716778038,"Blastomere A"
"B1",13.3575712,"White_blood_cells",0.739697665998977,0.49828987093167,0.485813835303795,0.510830173932703,0.241407795067307,0.228867492066275,"Blastomere A"
"B1",13.4900206,"CNS_neurons",0.828126629786913,0.498555646236388,0.485607451369314,0.511162543717096,0.329570983550526,0.316964086069817,"Blastomere A"
"B1",13.4900206,"Definitive_erythroid",0.826885450940094,0.498555646236388,0.485607451369314,0.511162543717096,0.328329804703706,0.315722907222997,"Blastomere A"
"B1",13.4900206,"Endothelium",0.627507900494287,0.498555646236388,0.485607451369314,0.511162543717096,0.1289522542579,0.116345356777191,"Blastomere A"
"B1",13.4900206,"Ependymal_cells",0.494350282485876,0.498555646236388,0.485607451369314,0.511162543717096,-0.00420536375051195,-0.0168122612312206,"Blastomere A"
"B1",13.4900206,"Epithelium",0.770508764041437,0.498555646236388,0.485607451369314,0.511162543717096,0.271953117805049,0.25934622032434,"Blastomere A"
"B1",13.4900206,"Eye_and_other",0.696937241311251,0.498555646236388,0.485607451369314,0.511162543717096,0.198381595074863,0.185774697594154,"Blastomere A"
"B1",13.4900206,"Hepatocytes",0.786659529031181,0.498555646236388,0.485607451369314,0.511162543717096,0.288103882794793,0.275496985314085,"Blastomere A"
"B1",13.4900206,"Intermediate_neuronal_progenitors",0.843858533062824,0.498555646236388,0.485607451369314,0.511162543717096,0.345302886826437,0.332695989345728,"Blastomere A"
"B1",13.4900206,"Intestine",0.657871812470303,0.498555646236388,0.485607451369314,0.511162543717096,0.159316166233915,0.146709268753206,"Blastomere A"
"B1",13.4900206,"Lung_and_airway",0.720296610169492,0.498555646236388,0.485607451369314,0.511162543717096,0.221740963933104,0.209134066452395,"Blastomere A"
"B1",13.4900206,"Mast_cells",0.523556876061121,0.498555646236388,0.485607451369314,0.511162543717096,0.025001229824733,0.0123943323440243,"Blastomere A"
"B1",13.4900206,"Megakaryocytes",0.607318324155059,0.498555646236388,0.485607451369314,0.511162543717096,0.108762677918671,0.0961557804379626,"Blastomere A"
"B1",13.4900206,"Mesoderm",0.776989010365193,0.498555646236388,0.485607451369314,0.511162543717096,0.278433364128806,0.265826466648097,"Blastomere A"
"B1",13.4900206,"Muscle_cells",0.733654710941015,0.498555646236388,0.485607451369314,0.511162543717096,0.235099064704628,0.222492167223919,"Blastomere A"
"B1",13.4900206,"Neural_crest_PNS_glia",0.692252098390019,0.498555646236388,0.485607451369314,0.511162543717096,0.193696452153632,0.181089554672923,"Blastomere A"
"B1",13.4900206,"Neural_crest_PNS_neurons",0.697177164524963,0.498555646236388,0.485607451369314,0.511162543717096,0.198621518288575,0.186014620807867,"Blastomere A"
"B1",13.4900206,"Neuroectoderm_and_glia",0.841643992771049,0.498555646236388,0.485607451369314,0.511162543717096,0.343088346534661,0.330481449053953,"Blastomere A"
"B1",13.4900206,"Olfactory_sensory_neurons",0.735307193029252,0.498555646236388,0.485607451369314,0.511162543717096,0.236751546792864,0.224144649312156,"Blastomere A"
"B1",13.4900206,"White_blood_cells",0.742360568054967,0.498555646236388,0.485607451369314,0.511162543717096,0.243804921818579,0.231198024337871,"Blastomere A"
"B1",7,"CNS_neurons",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Definitive_erythroid",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Endothelium",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Ependymal_cells",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Epithelium",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Eye_and_other",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Hepatocytes",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Intermediate_neuronal_progenitors",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Intestine",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Lung_and_airway",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Mast_cells",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Megakaryocytes",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Mesoderm",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Muscle_cells",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Neural_crest_PNS_glia",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Neural_crest_PNS_neurons",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Neuroectoderm_and_glia",0,0,0,0,0,0,"Blastomere A"
"B1",7,"Olfactory_sensory_neurons",0,0,0,0,0,0,"Blastomere A"
"B1",7,"White_blood_cells",0,0,0,0,0,0,"Blastomere A"
"B1",7.1324494,"CNS_neurons",0.214139596239612,0.093353650224464,0.083177619785961,0.10410579667992,0.120785946015148,0.110033799559692,"Blastomere A"
"B1",7.1324494,"Definitive_erythroid",0.11755497305956,0.093353650224464,0.083177619785961,0.10410579667992,0.0242013228350963,0.0134491763796403,"Blastomere A"
"B1",7.1324494,"Endothelium",0.139991288916072,0.093353650224464,0.083177619785961,0.10410579667992,0.0466376386916084,0.0358854922361524,"Blastomere A"
"B1",7.1324494,"Ependymal_cells",0.0816215375038905,0.093353650224464,0.083177619785961,0.10410579667992,-0.0117321127205735,-0.0224842591760295,"Blastomere A"
"B1",7.1324494,"Epithelium",0.186298123767431,0.093353650224464,0.083177619785961,0.10410579667992,0.0929444735429673,0.0821923270875113,"Blastomere A"
"B1",7.1324494,"Eye_and_other",0.0828571428571429,0.093353650224464,0.083177619785961,0.10410579667992,-0.010496507367321,-0.021248653822777,"Blastomere A"
"B1",7.1324494,"Hepatocytes",0.105147962032384,0.093353650224464,0.083177619785961,0.10410579667992,0.0117943118079202,0.00104216535246419,"Blastomere A"
"B1",7.1324494,"Intermediate_neuronal_progenitors",0.158716537012683,0.093353650224464,0.083177619785961,0.10410579667992,0.0653628867882191,0.0546107403327631,"Blastomere A"
"B1",7.1324494,"Intestine",0.0810009487666033,0.093353650224464,0.083177619785961,0.10410579667992,-0.0123527014578606,-0.0231048479133166,"Blastomere A"
"B1",7.1324494,"Lung_and_airway",0.0452380952380953,0.093353650224464,0.083177619785961,0.10410579667992,-0.0481155549863687,-0.0588677014418247,"Blastomere A"
"B1",7.1324494,"Mast_cells",0.0364756828780813,0.093353650224464,0.083177619785961,0.10410579667992,-0.0568779673463827,-0.0676301138018386,"Blastomere A"
"B1",7.1324494,"Megakaryocytes",0.0722157697767454,0.093353650224464,0.083177619785961,0.10410579667992,-0.0211378804477186,-0.0318900269031745,"Blastomere A"
"B1",7.1324494,"Mesoderm",0.22376631027893,0.093353650224464,0.083177619785961,0.10410579667992,0.130412660054466,0.11966051359901,"Blastomere A"
"B1",7.1324494,"Muscle_cells",0.177526876672457,0.093353650224464,0.083177619785961,0.10410579667992,0.0841732264479926,0.0734210799925366,"Blastomere A"
"B1",7.1324494,"Neural_crest_PNS_glia",0.131589405705023,0.093353650224464,0.083177619785961,0.10410579667992,0.0382357554805587,0.0274836090251027,"Blastomere A"
"B1",7.1324494,"Neural_crest_PNS_neurons",0.139239966503319,0.093353650224464,0.083177619785961,0.10410579667992,0.0458863162788546,0.0351341698233986,"Blastomere A"
"B1",7.1324494,"Neuroectoderm_and_glia",0.192934882171166,0.093353650224464,0.083177619785961,0.10410579667992,0.0995812319467022,0.0888290854912462,"Blastomere A"
"B1",7.1324494,"Olfactory_sensory_neurons",0.0778077038177076,0.093353650224464,0.083177619785961,0.10410579667992,-0.0155459464067563,-0.0262980928622123,"Blastomere A"
"B1",7.1324494,"White_blood_cells",0.107414940498492,0.093353650224464,0.083177619785961,0.10410579667992,0.0140612902740285,0.00330914381857247,"Blastomere A"
"B1",7.2648988,"CNS_neurons",0.353035445956606,0.163450537387657,0.152435742545982,0.174650539657996,0.189584908568948,0.178384906298609,"Blastomere A"
"B1",7.2648988,"Definitive_erythroid",0.20096734541179,0.163450537387657,0.152435742545982,0.174650539657996,0.0375168080241326,0.0263168057537936,"Blastomere A"
"B1",7.2648988,"Endothelium",0.235084564791992,0.163450537387657,0.152435742545982,0.174650539657996,0.0716340274043345,0.0604340251339955,"Blastomere A"
"B1",7.2648988,"Ependymal_cells",0.13442265795207,0.163450537387657,0.152435742545982,0.174650539657996,-0.0290278794355875,-0.0402278817059265,"Blastomere A"
"B1",7.2648988,"Epithelium",0.314166575526812,0.163450537387657,0.152435742545982,0.174650539657996,0.150716038139154,0.139516035868815,"Blastomere A"
"B1",7.2648988,"Eye_and_other",0.142908017908018,0.163450537387657,0.152435742545982,0.174650539657996,-0.0205425194796393,-0.0317425217499783,"Blastomere A"
"B1",7.2648988,"Hepatocytes",0.188928833892784,0.163450537387657,0.152435742545982,0.174650539657996,0.0254782965051268,0.0142782942347879,"Blastomere A"
"B1",7.2648988,"Intermediate_neuronal_progenitors",0.271604026225875,0.163450537387657,0.152435742545982,0.174650539657996,0.108153488838218,0.0969534865678788,"Blastomere A"
"B1",7.2648988,"Intestine",0.155591397849462,0.163450537387657,0.152435742545982,0.174650539657996,-0.00785913953819498,-0.0190591418085339,"Blastomere A"
"B1",7.2648988,"Lung_and_airway",0.107005494505495,0.163450537387657,0.152435742545982,0.174650539657996,-0.0564450428821627,-0.0676450451525017,"Blastomere A"
"B1",7.2648988,"Mast_cells",0.0784717818642993,0.163450537387657,0.152435742545982,0.174650539657996,-0.084978755523358,-0.0961787577936969,"Blastomere A"
"B1",7.2648988,"Megakaryocytes",0.134420134420134,0.163450537387657,0.152435742545982,0.174650539657996,-0.0290304029675228,-0.0402304052378617,"Blastomere A"
"B1",7.2648988,"Mesoderm",0.361444025185111,0.163450537387657,0.152435742545982,0.174650539657996,0.197993487797454,0.186793485527115,"Blastomere A"
"B1",7.2648988,"Muscle_cells",0.289972976722982,0.163450537387657,0.152435742545982,0.174650539657996,0.126522439335325,0.115322437064986,"Blastomere A"
"B1",7.2648988,"Neural_crest_PNS_glia",0.24625417840991,0.163450537387657,0.152435742545982,0.174650539657996,0.082803641022253,0.071603638751914,"Blastomere A"
"B1",7.2648988,"Neural_crest_PNS_neurons",0.247087132725431,0.163450537387657,0.152435742545982,0.174650539657996,0.0836365953377734,0.0724365930674344,"Blastomere A"
"B1",7.2648988,"Neuroectoderm_and_glia",0.327818499312482,0.163450537387657,0.152435742545982,0.174650539657996,0.164367961924825,0.153167959654486,"Blastomere A"
"B1",7.2648988,"Olfactory_sensory_neurons",0.164592213697073,0.163450537387657,0.152435742545982,0.174650539657996,0.00114167630941575,-0.0100583259609232,"Blastomere A"
"B1",7.2648988,"White_blood_cells",0.16923190280484,0.163450537387657,0.152435742545982,0.174650539657996,0.00578136541718291,-0.00541863685315605,"Blastomere A"
"B1",7.3973482,"CNS_neurons",0.42844480067238,0.217772042004411,0.206799701515238,0.228668016498593,0.210672758667969,0.199776784173787,"Blastomere A"
"B1",7.3973482,"Definitive_erythroid",0.249715853419557,0.217772042004411,0.206799701515238,0.228668016498593,0.031943811415146,0.0210478369209643,"Blastomere A"
"B1",7.3973482,"Endothelium",0.300401891832284,0.217772042004411,0.206799701515238,0.228668016498593,0.0826298498278725,0.0717338753336909,"Blastomere A"
"B1",7.3973482,"Ependymal_cells",0.163363741218413,0.217772042004411,0.206799701515238,0.228668016498593,-0.0544083007859987,-0.0653042752801803,"Blastomere A"
"B1",7.3973482,"Epithelium",0.389706725630427,0.217772042004411,0.206799701515238,0.228668016498593,0.171934683626016,0.161038709131835,"Blastomere A"
"B1",7.3973482,"Eye_and_other",0.197404722936638,0.217772042004411,0.206799701515238,0.228668016498593,-0.0203673190677733,-0.031263293561955,"Blastomere A"
"B1",7.3973482,"Hepatocytes",0.232996484252766,0.217772042004411,0.206799701515238,0.228668016498593,0.0152244422483545,0.00432846775417287,"Blastomere A"
"B1",7.3973482,"Intermediate_neuronal_progenitors",0.348291249540869,0.217772042004411,0.206799701515238,0.228668016498593,0.130519207536457,0.119623233042276,"Blastomere A"
"B1",7.3973482,"Intestine",0.176222684703434,0.217772042004411,0.206799701515238,0.228668016498593,-0.0415493573009773,-0.052445331795159,"Blastomere A"
"B1",7.3973482,"Lung_and_airway",0.170075757575758,0.217772042004411,0.206799701515238,0.228668016498593,-0.0476962844286536,-0.0585922589228353,"Blastomere A"
"B1",7.3973482,"Mast_cells",0.0874060150375939,0.217772042004411,0.206799701515238,0.228668016498593,-0.130366026966817,-0.141262001460999,"Blastomere A"
"B1",7.3973482,"Megakaryocytes",0.162440733869305,0.217772042004411,0.206799701515238,0.228668016498593,-0.0553313081351059,-0.0662272826292876,"Blastomere A"
"B1",7.3973482,"Mesoderm",0.435555680982374,0.217772042004411,0.206799701515238,0.228668016498593,0.217783638977963,0.206887664483781,"Blastomere A"
"B1",7.3973482,"Muscle_cells",0.361890840593779,0.217772042004411,0.206799701515238,0.228668016498593,0.144118798589368,0.133222824095187,"Blastomere A"
"B1",7.3973482,"Neural_crest_PNS_glia",0.31699703804967,0.217772042004411,0.206799701515238,0.228668016498593,0.0992249960452585,0.0883290215510769,"Blastomere A"
"B1",7.3973482,"Neural_crest_PNS_neurons",0.320315519873636,0.217772042004411,0.206799701515238,0.228668016498593,0.102543477869225,0.0916475033750435,"Blastomere A"
"B1",7.3973482,"Neuroectoderm_and_glia",0.402237641783185,0.217772042004411,0.206799701515238,0.228668016498593,0.184465599778774,0.173569625284592,"Blastomere A"
"B1",7.3973482,"Olfactory_sensory_neurons",0.214380732339144,0.217772042004411,0.206799701515238,0.228668016498593,-0.00339130966526671,-0.0142872841594484,"Blastomere A"
"B1",7.3973482,"White_blood_cells",0.225324065096436,0.217772042004411,0.206799701515238,0.228668016498593,0.00755202309202524,-0.00334395140215643,"Blastomere A"
"B1",7.5297976,"CNS_neurons",0.494310654548488,0.260654751680342,0.249987826306052,0.271130916282984,0.233655902868146,0.223179738265504,"Blastomere A"
"B1",7.5297976,"Definitive_erythroid",0.30228535858788,0.260654751680342,0.249987826306052,0.271130916282984,0.0416306069075371,0.0311544423048953,"Blastomere A"
"B1",7.5297976,"Endothelium",0.356927814103084,0.260654751680342,0.249987826306052,0.271130916282984,0.0962730624227411,0.0857968978200994,"Blastomere A"
"B1",7.5297976,"Ependymal_cells",0.194944644524477,0.260654751680342,0.249987826306052,0.271130916282984,-0.065710107155866,-0.0761862717585077,"Blastomere A"
"B1",7.5297976,"Epithelium",0.454818121497346,0.260654751680342,0.249987826306052,0.271130916282984,0.194163369817004,0.183687205214362,"Blastomere A"
"B1",7.5297976,"Eye_and_other",0.253666566896139,0.260654751680342,0.249987826306052,0.271130916282984,-0.00698818478420354,-0.0174643493868453,"Blastomere A"
"B1",7.5297976,"Hepatocytes",0.2782045822332,0.260654751680342,0.249987826306052,0.271130916282984,0.0175498305528574,0.00707366595021564,"Blastomere A"
"B1",7.5297976,"Intermediate_neuronal_progenitors",0.410034700877096,0.260654751680342,0.249987826306052,0.271130916282984,0.149379949196753,0.138903784594111,"Blastomere A"
"B1",7.5297976,"Intestine",0.238775702697604,0.260654751680342,0.249987826306052,0.271130916282984,-0.0218790489827383,-0.0323552135853801,"Blastomere A"
"B1",7.5297976,"Lung_and_airway",0.22161214953271,0.260654751680342,0.249987826306052,0.271130916282984,-0.0390426021476322,-0.0495187667502739,"Blastomere A"
"B1",7.5297976,"Mast_cells",0.0976780185758514,0.260654751680342,0.249987826306052,0.271130916282984,-0.162976733104491,-0.173452897707133,"Blastomere A"
"B1",7.5297976,"Megakaryocytes",0.198195853933559,0.260654751680342,0.249987826306052,0.271130916282984,-0.0624588977467836,-0.0729350623494254,"Blastomere A"
"B1",7.5297976,"Mesoderm",0.4965300718528,0.260654751680342,0.249987826306052,0.271130916282984,0.235875320172458,0.225399155569816,"Blastomere A"
"B1",7.5297976,"Muscle_cells",0.42314795192395,0.260654751680342,0.249987826306052,0.271130916282984,0.162493200243608,0.152017035640966,"Blastomere A"
"B1",7.5297976,"Neural_crest_PNS_glia",0.377053561054955,0.260654751680342,0.249987826306052,0.271130916282984,0.116398809374613,0.105922644771971,"Blastomere A"
"B1",7.5297976,"Neural_crest_PNS_neurons",0.385772112939917,0.260654751680342,0.249987826306052,0.271130916282984,0.125117361259575,0.114641196656933,"Blastomere A"
"B1",7.5297976,"Neuroectoderm_and_glia",0.472690310106907,0.260654751680342,0.249987826306052,0.271130916282984,0.212035558426565,0.201559393823923,"Blastomere A"
"B1",7.5297976,"Olfactory_sensory_neurons",0.269542896318617,0.260654751680342,0.249987826306052,0.271130916282984,0.00888814463827498,-0.0015880199643668,"Blastomere A"
"B1",7.5297976,"White_blood_cells",0.263604872052743,0.260654751680342,0.249987826306052,0.271130916282984,0.00295012037240094,-0.00752604423024084,"Blastomere A"
"B1",7.662247,"CNS_neurons",0.53384376993893,0.295288892393593,0.284913323828734,0.305534978105368,0.238554877545336,0.228308791833562,"Blastomere A"
"B1",7.662247,"Definitive_erythroid",0.332376626401784,0.295288892393593,0.284913323828734,0.305534978105368,0.0370877340081902,0.0268416482964155,"Blastomere A"
"B1",7.662247,"Endothelium",0.391799084876424,0.295288892393593,0.284913323828734,0.305534978105368,0.0965101924828305,0.0862641067710558,"Blastomere A"
"B1",7.662247,"Ependymal_cells",0.232166869937768,0.295288892393593,0.284913323828734,0.305534978105368,-0.0631220224558258,-0.0733681081676005,"Blastomere A"
"B1",7.662247,"Epithelium",0.501262058035103,0.295288892393593,0.284913323828734,0.305534978105368,0.205973165641509,0.195727079929735,"Blastomere A"
"B1",7.662247,"Eye_and_other",0.268315018315018,0.295288892393593,0.284913323828734,0.305534978105368,-0.0269738740785751,-0.0372199597903498,"Blastomere A"
"B1",7.662247,"Hepatocytes",0.315833133923586,0.295288892393593,0.284913323828734,0.305534978105368,0.0205442415299928,0.0102981558182181,"Blastomere A"
"B1",7.662247,"Intermediate_neuronal_progenitors",0.448254629183916,0.295288892393593,0.284913323828734,0.305534978105368,0.152965736790322,0.142719651078548,"Blastomere A"
"B1",7.662247,"Intestine",0.287663469921534,0.295288892393593,0.284913323828734,0.305534978105368,-0.00762542247205905,-0.0178715081838338,"Blastomere A"
"B1",7.662247,"Lung_and_airway",0.257190265486726,0.295288892393593,0.284913323828734,0.305534978105368,-0.0380986269068678,-0.0483447126186425,"Blastomere A"
"B1",7.662247,"Mast_cells",0.0976780185758514,0.295288892393593,0.284913323828734,0.305534978105368,-0.197610873817742,-0.207856959529517,"Blastomere A"
"B1",7.662247,"Megakaryocytes",0.219168914821089,0.295288892393593,0.284913323828734,0.305534978105368,-0.0761199775725047,-0.0863660632842794,"Blastomere A"
"B1",7.662247,"Mesoderm",0.537023453544931,0.295288892393593,0.284913323828734,0.305534978105368,0.241734561151337,0.231488475439563,"Blastomere A"
"B1",7.662247,"Muscle_cells",0.463880288957688,0.295288892393593,0.284913323828734,0.305534978105368,0.168591396564095,0.15834531085232,"Blastomere A"
"B1",7.662247,"Neural_crest_PNS_glia",0.414880014407276,0.295288892393593,0.284913323828734,0.305534978105368,0.119591122013682,0.109345036301907,"Blastomere A"
"B1",7.662247,"Neural_crest_PNS_neurons",0.426826601960894,0.295288892393593,0.284913323828734,0.305534978105368,0.1315377095673,0.121291623855525,"Blastomere A"
"B1",7.662247,"Neuroectoderm_and_glia",0.513033862018669,0.295288892393593,0.284913323828734,0.305534978105368,0.217744969625076,0.207498883913301,"Blastomere A"
"B1",7.662247,"Olfactory_sensory_neurons",0.316615429658908,0.295288892393593,0.284913323828734,0.305534978105368,0.0213265372653146,0.0110804515535399,"Blastomere A"
"B1",7.662247,"White_blood_cells",0.290934491571434,0.295288892393593,0.284913323828734,0.305534978105368,-0.00435440082215932,-0.014600486533934,"Blastomere A"
"B1",7.7946964,"CNS_neurons",0.571252184629624,0.323909530320422,0.313770010129835,0.333977510005364,0.247342654309202,0.23727467462426,"Blastomere A"
"B1",7.7946964,"Definitive_erythroid",0.356733434114386,0.323909530320422,0.313770010129835,0.333977510005364,0.0328239037939642,0.0227559241090223,"Blastomere A"
"B1",7.7946964,"Endothelium",0.42579502525074,0.323909530320422,0.313770010129835,0.333977510005364,0.101885494930318,0.091817515245376,"Blastomere A"
"B1",7.7946964,"Ependymal_cells",0.252083708100977,0.323909530320422,0.313770010129835,0.333977510005364,-0.0718258222194449,-0.0818938019043868,"Blastomere A"
"B1",7.7946964,"Epithelium",0.547597849291871,0.323909530320422,0.313770010129835,0.333977510005364,0.223688318971449,0.213620339286507,"Blastomere A"
"B1",7.7946964,"Eye_and_other",0.298223053542203,0.323909530320422,0.313770010129835,0.333977510005364,-0.0256864767782197,-0.0357544564631617,"Blastomere A"
"B1",7.7946964,"Hepatocytes",0.344153198424555,0.323909530320422,0.313770010129835,0.333977510005364,0.0202436681041331,0.0101756884191911,"Blastomere A"
"B1",7.7946964,"Intermediate_neuronal_progenitors",0.482617924420177,0.323909530320422,0.313770010129835,0.333977510005364,0.158708394099755,0.148640414414813,"Blastomere A"
"B1",7.7946964,"Intestine",0.328145161290323,0.323909530320422,0.313770010129835,0.333977510005364,0.00423563096990032,-0.00583234871504162,"Blastomere A"
"B1",7.7946964,"Lung_and_airway",0.292083333333333,0.323909530320422,0.313770010129835,0.333977510005364,-0.031826196987089,-0.0418941766720309,"Blastomere A"
"B1",7.7946964,"Mast_cells",0.113581367211131,0.323909530320422,0.313770010129835,0.333977510005364,-0.210328163109291,-0.220396142794233,"Blastomere A"
"B1",7.7946964,"Megakaryocytes",0.234757834757835,0.323909530320422,0.313770010129835,0.333977510005364,-0.0891516955625875,-0.0992196752475294,"Blastomere A"
"B1",7.7946964,"Mesoderm",0.572981986923841,0.323909530320422,0.313770010129835,0.333977510005364,0.249072456603419,0.239004476918477,"Blastomere A"
"B1",7.7946964,"Muscle_cells",0.505101970162221,0.323909530320422,0.313770010129835,0.333977510005364,0.181192439841799,0.171124460156857,"Blastomere A"
"B1",7.7946964,"Neural_crest_PNS_glia",0.451771372660932,0.323909530320422,0.313770010129835,0.333977510005364,0.12786184234051,0.117793862655568,"Blastomere A"
"B1",7.7946964,"Neural_crest_PNS_neurons",0.46262832640655,0.323909530320422,0.313770010129835,0.333977510005364,0.138718796086128,0.128650816401186,"Blastomere A"
"B1",7.7946964,"Neuroectoderm_and_glia",0.553471492386108,0.323909530320422,0.313770010129835,0.333977510005364,0.229561962065686,0.219493982380744,"Blastomere A"
"B1",7.7946964,"Olfactory_sensory_neurons",0.363794954374664,0.323909530320422,0.313770010129835,0.333977510005364,0.0398854240542422,0.0298174443693003,"Blastomere A"
"B1",7.7946964,"White_blood_cells",0.30628025477707,0.323909530320422,0.313770010129835,0.333977510005364,-0.0176292755433521,-0.027697255228294,"Blastomere A"
"B1",7.9271458,"CNS_neurons",0.600212103556245,0.347462269158014,0.33754197108415,0.357592343020066,0.252749834398232,0.24261976053618,"Blastomere A"
"B1",7.9271458,"Definitive_erythroid",0.371160980356383,0.347462269158014,0.33754197108415,0.357592343020066,0.0236987111983691,0.0135686373363171,"Blastomere A"
"B1",7.9271458,"Endothelium",0.453071270945995,0.347462269158014,0.33754197108415,0.357592343020066,0.105609001787982,0.0954789279259295,"Blastomere A"
"B1",7.9271458,"Ependymal_cells",0.281273088945723,0.347462269158014,0.33754197108415,0.357592343020066,-0.0661891802122904,-0.0763192540743424,"Blastomere A"
"B1",7.9271458,"Epithelium",0.576941135799524,0.347462269158014,0.33754197108415,0.357592343020066,0.22947886664151,0.219348792779458,"Blastomere A"
"B1",7.9271458,"Eye_and_other",0.316849816849817,0.347462269158014,0.33754197108415,0.357592343020066,-0.0306124523081968,-0.0407425261702489,"Blastomere A"
"B1",7.9271458,"Hepatocytes",0.374434848336389,0.347462269158014,0.33754197108415,0.357592343020066,0.0269725791783759,0.0168425053163238,"Blastomere A"
"B1",7.9271458,"Intermediate_neuronal_progenitors",0.512948701300863,0.347462269158014,0.33754197108415,0.357592343020066,0.16548643214285,0.155356358280798,"Blastomere A"
"B1",7.9271458,"Intestine",0.374780058651026,0.347462269158014,0.33754197108415,0.357592343020066,0.0273177894930128,0.0171877156309607,"Blastomere A"
"B1",7.9271458,"Lung_and_airway",0.323720472440945,0.347462269158014,0.33754197108415,0.357592343020066,-0.0237417967170688,-0.0338718705791208,"Blastomere A"
"B1",7.9271458,"Mast_cells",0.120813397129187,0.347462269158014,0.33754197108415,0.357592343020066,-0.226648872028827,-0.236778945890879,"Blastomere A"
"B1",7.9271458,"Megakaryocytes",0.25032201811228,0.347462269158014,0.33754197108415,0.357592343020066,-0.0971402510457333,-0.107270324907785,"Blastomere A"
"B1",7.9271458,"Mesoderm",0.598193318728088,0.347462269158014,0.33754197108415,0.357592343020066,0.250731049570074,0.240600975708022,"Blastomere A"
"B1",7.9271458,"Muscle_cells",0.531165164017049,0.347462269158014,0.33754197108415,0.357592343020066,0.183702894859036,0.173572820996984,"Blastomere A"
"B1",7.9271458,"Neural_crest_PNS_glia",0.478496631927583,0.347462269158014,0.33754197108415,0.357592343020066,0.13103436276957,0.120904288907518,"Blastomere A"
"B1",7.9271458,"Neural_crest_PNS_neurons",0.490366287156767,0.347462269158014,0.33754197108415,0.357592343020066,0.142904017998753,0.132773944136701,"Blastomere A"
"B1",7.9271458,"Neuroectoderm_and_glia",0.582077823953711,0.347462269158014,0.33754197108415,0.357592343020066,0.234615554795697,0.224485480933645,"Blastomere A"
"B1",7.9271458,"Olfactory_sensory_neurons",0.402376761662235,0.347462269158014,0.33754197108415,0.357592343020066,0.0549144925042216,0.0447844186421695,"Blastomere A"
"B1",7.9271458,"White_blood_cells",0.321840493815016,0.347462269158014,0.33754197108415,0.357592343020066,-0.0256217753429975,-0.0357518492050495,"Blastomere A"
"B1",8.0595952,"CNS_neurons",0.618381001579165,0.367232324119406,0.357027531367469,0.377831004044972,0.251148677459759,0.240549997534193,"Blastomere A"
