"old","shift","blast"
8.406372,1.82704749999999,"B1"
9.74263,1.34185649999999,"B1"
10.243139,1.16283149999999,"B1"
12.028939,0.525391499999991,"B1"
5.802111,2.82219749999999,"B1"
6.429677,2.56011449999999,"B1"
6.65124,2.45284449999999,"B1"
8.60696,1.75032449999999,"B1"
9.81331,1.31835949999999,"B1"
9.604457,1.39232649999999,"B1"
6.734573,2.45284449999999,"B1"
8.722503,1.72027449999999,"B1"
9.886403,1.29770649999999,"B1"
12.406023,0.39243649999999,"B1"
12.925037,0.20594949999999,"B1"
9.172137,1.56006449999999,"B1"
10.303567,1.14770849999999,"B1"
11.989477,0.540318499999989,"B1"
6.701572,2.46723349999999,"B1"
8.511752,1.79958349999999,"B1"
8.919482,1.65307349999999,"B1"
4.733667,3.34668849999999,"B1"
6.224477,2.66439749999999,"B1"
6.30781,2.66439749999999,"B1"
6.9504,2.38566249999999,"B1"
7.584719,2.13391449999999,"B1"
8.000543,1.96865249999999,"B1"
10.307583,1.12806249999999,"B1"
10.390916,1.12806249999999,"B1"
10.59584,1.04628849999999,"B1"
11.059045,0.87544649999999,"B1"
8.341716,1.84332049999999,"B1"
10.378896,1.11271049999999,"B1"
10.94463,0.908076499999993,"B1"
12.49961,0.347121499999993,"B1"
12.829648,0.205807499999993,"B1"
12.912981,0.205807499999993,"B1"
13.333333,6.49999999424722e-06,"B1"
13.416666,6.49999999424722e-06,"B1"
9.338807,1.48631449999999,"B1"
8.223009,1.89825349999999,"B1"
8.01172,1.98514749999999,"B1"
12.4486,0.379497499999989,"B1"
10.91827,0.930267499999989,"B1"
7.48862,2.18911049999999,"B1"
8.301175,1.87481349999999,"B1"
8.430162,1.82915949999999,"B1"
8.840447,1.67354849999999,"B1"
9.088552,1.58012449999999,"B1"
9.642213,1.38002249999999,"B1"
9.272377,1.51225649999999,"B1"
10.489557,1.07617149999999,"B1"
12.752987,0.266831499999988,"B1"
11.733457,0.631051499999987,"B1"
9.775102,1.33829049999999,"B1"
12.441432,0.379410499999988,"B1"
13.013302,0.173383499999987,"B1"
10.125345,1.21355349999999,"B1"
8.084663,1.95775549999999,"B1"
9.444433,1.45944149999999,"B1"
13.269763,0.085025499999988,"B1"
9.348617,1.55052849999999,"B1"
4.52167,3.36420849999999,"B1"
4.605003,3.36420849999999,"B1"
4.688336,3.36420849999999,"B1"
4.771669,3.36420849999999,"B1"
4.855002,3.36420849999999,"B1"
4.938335,3.36420849999999,"B1"
6.816885,2.52598849999999,"B1"
9.217585,1.58558849999999,"B1"
10.289325,1.17328749999999,"B1"
12.583645,0.332907499999992,"B1"
12.292795,0.437487499999994,"B1"
10.636735,1.04698149999999,"B1"
12.353415,0.416251499999992,"B1"
7.405458,2.25837549999999,"B1"
12.488998,0.357225499999991,"B1"
12.572331,0.357225499999991,"B1"
6.911855,2.49855849999999,"B1"
11.286825,0.827938499999991,"B1"
7.632947,2.17075249999999,"B1"
11.028747,0.905412499999992,"B1"
12.958367,0.198352499999991,"B1"
8.042525,1.99066449999999,"B1"
8.835628,1.68832349999999,"B1"
6.507402,2.64492549999999,"B1"
4.855002,3.36420849999999,"B1"
6.128892,2.76537849999999,"B1"
7.072643,2.36142749999999,"B1"
7.32905,2.24196449999999,"B1"
7.518425,2.16049449999999,"B1"
9.380155,1.48196449999999,"B1"
10.503095,1.07454549999999,"B1"
8.322202,1.86991349999999,"B1"
10.347182,1.13374349999999,"B1"
8.518513,1.81177249999999,"B1"
9.643653,1.39315849999999,"B1"
7.807802,2.10072849999999,"B1"
5.574316,3.00592349999999,"B1"
8.264776,1.94550349999999,"B1"
10.898656,0.954903499999991,"B1"
6.642116,2.55366849999999,"B1"
8.028436,2.01077049999999,"B1"
8.856436,1.70099849999999,"B1"
9.571913,1.42256749999999,"B1"
9.835499,1.31939149999999,"B1"
10.325652,1.13869049999999,"B1"
10.516369,1.06825649999999,"B1"
11.958449,0.551064499999992,"B1"
10.684509,1.00790249999999,"B1"
11.277284,0.794663499999992,"B1"
12.273389,0.440831499999991,"B1"
10.217126,1.18225249999999,"B1"
12.187566,0.47143249999999,"B1"
12.690463,0.28995449999999,"B1"
4.742885,3.30965949999999,"B1"
4.848202,3.28767549999999,"B1"
5.056726,3.16248449999999,"B1"
7.066326,2.35864449999999,"B1"
7.833451,2.05378449999999,"B1"
9.077681,1.58325449999999,"B1"
11.002651,0.86946449999999,"B1"
11.085984,0.86946449999999,"B1"
11.169317,0.86946449999999,"B1"
12.134442,0.487896499999991,"B1"
12.217775,0.487896499999991,"B1"
11.451281,0.73279449999999,"B1"
8.184386,1.92690149999999,"B1"
8.840697,1.67106249999999,"B1"
13.416667,-7.50000000948603e-06,"B1"
5.140059,3.16248449999999,"B1"
6.396519,2.60708349999999,"B1"
8.030999,1.95642949999999,"B1"
8.849094,1.65893249999999,"B1"
9.174896,1.53090249999999,"B1"
9.258229,1.53090249999999,"B1"
10.562119,1.05552649999999,"B1"
10.17086,1.19359849999999,"B1"
13.12394,0.126928499999993,"B1"
13.410574,0.00609749999999387,"B1"
12.43432,0.381618499999993,"B1"
8.114332,1.95642949999999,"B1"
9.455302,1.43041249999999,"B1"
9.538635,1.43041249999999,"B1"
9.621968,1.43041249999999,"B1"
9.857411,1.32321049999999,"B1"
11.001641,0.900809499999989,"B1"
10.020637,1.25548459999999,"B1"
11.581678,0.69829249999999,"B1"
9.707312,1.36893949999999,"B1"
10.996842,0.899311499999992,"B1"
6.606989,2.49866349999999,"B1"
8.702099,1.72171349999999,"B1"
9.312032,1.49439849999999,"B1"
9.789792,1.31869549999999,"B1"
10.467786,1.06854249999999,"B1"
10.551119,1.06854249999999,"B1"
11.01415,0.894575499999993,"B1"
11.629906,0.661760499999994,"B1"
12.921936,0.204333499999994,"B1"
11.822792,0.589488499999995,"B1"
12.612701,0.302353499999995,"B1"
12.696034,0.302353499999995,"B1"
12.891532,0.209375499999995,"B1"
13.003905,0.180335499999995,"B1"
9.005595,1.60602749999999,"B1"
12.138205,0.474507499999994,"B1"
12.221538,0.474507499999994,"B1"
10.101455,1.21364349999999,"B1"
11.929205,0.560573499999995,"B1"
6.807838,2.40761149999999,"B1"
7.379339,2.19394549999999,"B1"
8.432329,1.81395349999999,"B1"
7.802982,2.03870249999999,"B1"
10.170482,1.19046249999999,"B1"
8.738188,1.70028149999999,"B1"
9.621593,1.38476749999999,"B1"
9.812874,1.31623749999999,"B1"
10.203318,1.16531549999999,"B1"
10.286651,1.16531549999999,"B1"
10.720324,0.985425499999991,"B1"
10.803657,0.985425499999991,"B1"
11.357038,0.774502499999992,"B1"
12.01871,0.532224499999993,"B1"
12.706355,0.284444499999992,"B1"
6.073454,2.73450449999999,"B1"
6.594504,2.51476249999999,"B1"
8.199854,1.91581249999999,"B1"
9.157608,1.56336649999999,"B1"
9.279794,1.51878549999999,"B1"
10.976394,0.905595499999988,"B1"
8.024764,1.98100249999999,"B1"
12.858464,0.23263249999999,"B1"
6.980055,2.37465649999999,"B1"
5.359822,3.01155449999999,"B1"
6.172345,2.66632449999999,"B1"
6.498364,2.52372249999999,"B1"
7.010347,2.32950949999999,"B1"
8.173957,1.90821049999999,"B1"
7.547063,2.13112649999999,"B1"
9.328103,1.49237649999999,"B1"
8.674143,1.72083249999999,"B1"
9.23492,1.51255749999999,"B1"
9.318253,1.51255749999999,"B1"
12.922563,0.208877499999993,"B1"
9.821743,1.31175849999999,"B1"
11.326963,0.774305499999993,"B1"
10.246028,1.16082549999999,"B1"
7.14144,2.27378649999999,"B1"
7.691054,2.07213849999999,"B1"
9.378024,1.46131849999999,"B1"
9.461357,1.46131849999999,"B1"
10.728537,0.996295499999992,"B1"
9.402894,1.46192849999999,"B1"
8.01401,1.94356349999999,"B1"
10.10007,1.19945349999999,"B1"
10.183403,1.19945349999999,"B1"
12.933023,0.204703499999994,"B1"
8.097343,1.94356349999999,"B1"
9.051943,1.58821549999999,"B1"
9.15942,1.56407149999999,"B1"
10.094018,1.22316049999999,"B1"
11.863668,0.586090499999992,"B1"
11.981038,0.544350499999993,"B1"
8.588125,1.76626449999999,"B1"
9.401133,1.45622149999999,"B1"
9.484466,1.45622149999999,"B1"
9.651962,1.38698699999999,"B1"
11.499122,0.71898699999999,"B1"
11.770933,0.614371499999992,"B1"
6.496402,2.54878449999999,"B1"
7.918222,2.01567749999999,"B1"
11.473852,0.729847499999991,"B1"
8.297605,1.86736349999999,"B1"
9.082907,1.57822449999999,"B1"
11.070007,0.856594499999989,"B1"
11.15334,0.856594499999989,"B1"
13.23124,0.0993644999999894,"B1"
6.680915,2.46142319999999,"B1"
7.321327,2.22269719999999,"B1"
8.871647,1.66059419999999,"B1"
10.880907,0.937884199999992,"B1"
11.811171,0.603917199999993,"B1"
12.617946,0.315001199999992,"B1"
7.695855,2.08043219999999,"B1"
10.222895,1.15229219999999,"B1"
10.686158,0.967215199999991,"B1"
10.769491,0.967215199999991,"B1"
10.852824,0.967215199999991,"B1"
10.936157,0.967215199999991,"B1"
12.261508,0.428085199999991,"B1"
13.123124,0.130538199999991,"B1"
11.355635,0.75875119999999,"B1"
5.253696,3.02674649999999,"B1"
5.595197,2.83508849999999,"B1"
6.341165,2.54867749999999,"B1"
6.929322,2.33082449999999,"B1"
7.390368,2.15115449999999,"B1"
7.473701,2.15115449999999,"B1"
8.209046,1.88500949999999,"B1"
8.335657,1.84173149999999,"B1"
9.521357,1.41116049999999,"B1"
9.913454,1.26376349999999,"B1"
9.996787,1.26376349999999,"B1"
11.030367,0.876051499999992,"B1"
11.1137,0.876051499999992,"B1"
12.56165,0.341104499999991,"B1"
12.593564,0.318823499999993,"B1"
9.899718,1.28046549999999,"B1"
10.581796,1.03955249999999,"B1"
11.235246,0.807522499999992,"B1"
11.023552,0.882963499999992,"B1"
12.424512,0.383414499999992,"B1"
9.299016,1.49742049999999,"B1"
10.926376,0.916640499999994,"B1"
11.323547,0.773032499999994,"B1"
11.755371,0.621232499999993,"B1"
12.44476,0.376207499999992,"B1"
13.204811,0.105083499999992,"B1"
12.690637,0.280969499999994,"B1"
13.416663,4.49999999574402e-06,"B1"
7.557034,2.15115449999999,"B1"
7.763185,2.06494749999999,"B1"
9.349925,1.48917749999999,"B1"
8.161992,1.91551449999999,"B1"
8.717547,1.71263549999999,"B1"
10.853747,0.946465499999992,"B1"
12.002557,0.53474849999999,"B1"
9.920417,1.28025249999999,"B1"
12.360602,0.407314499999991,"B1"
7.798977,2.05312349999999,"B1"
8.979297,1.62261449999999,"B1"
10.917757,0.927143499999993,"B1"
8.017583,1.93929949999999,"B1"
9.628363,1.37395949999999,"B1"
11.003463,0.885029499999993,"B1"
12.555113,0.334609499999992,"B1"
8.970802,1.61016449999999,"B1"
10.596672,1.03348449999999,"B1"
6.815066,2.36848249999999,"B1"
6.898399,2.36848249999999,"B1"
8.088679,1.93135549999999,"B1"
9.501919,1.41767649999999,"B1"
9.585252,1.41767649999999,"B1"
7.250476,2.22627149999999,"B1"
7.72015,2.06037549999999,"B1"
12.43983,0.378125499999992,"B1"
7.333809,2.22627149999999,"B1"
7.892686,1.99175949999999,"B1"
8.707933,1.70470149999999,"B1"
11.535423,0.69818149999999,"B1"
12.807443,0.24540549999999,"B1"
8.926253,1.63004349999999,"B1"
9.295287,1.49949749999999,"B1"
10.987337,0.896547499999993,"B1"
11.857451,0.586259499999992,"B1"
10.632573,1.02262349999999,"B1"
8.865264,1.64925149999999,"B1"
11.871014,0.57908149999999,"B1"
12.627489,0.309522499999991,"B1"
9.088548,1.57169649999999,"B1"
10.110608,1.20866849999999,"B1"
11.325378,0.775246499999991,"B1"
5.67853,2.83508849999999,"B1"
6.37466,2.56449749999999,"B1"
6.782722,2.40603449999999,"B1"
7.529204,2.12854949999999,"B1"
8.675114,1.71841449999999,"B1"
9.475147,1.43462949999999,"B1"
12.769897,0.259489499999988,"B1"
10.869207,0.938370499999989,"B1"
9.341333,1.47798249999999,"B1"
11.025483,0.87072249999999,"B1"
11.108816,0.87072249999999,"B1"
8.172587,1.88957949999999,"B1"
9.961387,1.25674949999999,"B1"
11.053497,0.867909499999989,"B1"
12.274307,0.427202499999989,"B1"
12.531835,0.327186499999989,"B1"
12.615168,0.327186499999989,"B1"
13.416664,6.49999998891815e-06,"B1"
10.359495,1.11774649999999,"B1"
8.25592,1.88957949999999,"B1"
8.886848,1.65549249999999,"B1"
9.597454,1.39703149999999,"B1"
7.499954,2.14694149999999,"B1"
11.457744,0.730321499999992,"B1"
7.274673,2.23430249999999,"B1"
9.082163,1.58419249999999,"B1"
12.810923,0.246962499999992,"B1"
8.102484,1.93236549999999,"B1"
9.150354,1.55535449999999,"B1"
6.457977,2.52543549999999,"B1"
7.067506,2.30328949999999,"B1"
9.168116,1.54935949999999,"B1"
10.992626,0.896459499999988,"B1"
10.124891,1.20592149999999,"B1"
10.75688,0.979774499999987,"B1"
11.652067,0.659769499999987,"B1"
11.064215,0.869823499999987,"B1"
9.859326,1.30173949999999,"B1"
11.401146,0.74973249999999,"B1"
6.906843,2.34209749999999,"B1"
6.990176,2.34209749999999,"B1"
7.104567,2.31103949999999,"B1"
8.356937,1.84933749999999,"B1"
10.079567,1.22628749999999,"B1"
12.373867,0.40185749999999,"B1"
11.249277,0.805435499999989,"B1"
12.488957,0.36032749999999,"B1"
8.269656,1.87643649999999,"B1"
10.408066,1.10748649999999,"B1"
9.449853,1.44144749999999,"B1"
10.982163,0.897391499999989,"B1"
11.832991,0.59449849999999,"B1"
13.133921,0.13035449999999,"B1"
7.901096,2.02704649999999,"B1"
8.905196,1.64256049999999,"B1"
9.503596,1.40773349999999,"B1"
10.033191,1.19382549999999,"B1"
10.116524,1.19382549999999,"B1"
10.199857,1.19382549999999,"B1"
10.28319,1.19382549999999,"B1"
11.174449,0.850881499999993,"B1"
12.560209,0.341476499999994,"B1"
11.646104,0.671022499999992,"B1"
12.559082,0.339052499999992,"B1"
10.532481,1.08197949999999,"B1"
10.666576,1.01934349999999,"B1"
10.929748,0.920964499999991,"B1"
12.936538,0.20154449999999,"B1"
11.285944,0.784719499999991,"B1"
11.400231,0.722308499999993,"B1"
11.483564,0.722308499999993,"B1"
11.918974,0.556930499999995,"B1"
12.843986,0.219677499999994,"B1"
12.927319,0.219677499999994,"B1"
12.125964,0.479421499999996,"B1"
12.209297,0.479421499999996,"B1"
7.41865,2.25084849999999,"B1"
8.64311,1.77664149999999,"B1"
9.199055,1.55788049999999,"B1"
12.975865,0.189860499999993,"B1"
11.646675,0.667640499999992,"B1"
11.86646,0.60235849999999,"B1"
3.749991,3.96922149999999,"B1"
3.833324,3.96922149999999,"B1"
3.916657,3.96922149999999,"B1"
3.99999,3.96922149999999,"B1"
4.083323,3.96922149999999,"B1"
4.1781458,3.95773169999999,"B1"
4.2614788,3.95773169999999,"B1"
4.4289058,3.87363769999999,"B1"
5.1328308,3.25304569999999,"B1"
5.2161638,3.25304569999999,"B1"
5.7543228,2.91433069999999,"B1"
6.4603868,2.57289069999999,"B1"
7.2533738,2.23392469999999,"B1"
7.4923068,2.10848669999999,"B1"
7.5756398,2.10848669999999,"B1"
8.0554198,1.90183169999999,"B1"
8.1387528,1.90183169999999,"B1"
8.2220858,1.90183169999999,"B1"
8.3054188,1.90183169999999,"B1"
9.0334888,1.60504369999999,"B1"
9.1168218,1.60504369999999,"B1"
11.1027018,0.870093699999988,"B1"
11.9513238,0.557490699999986,"B1"
8.4988358,1.81320169999999,"B1"
9.5629558,1.41988169999999,"B1"
8.3808118,1.81026469999999,"B1"
9.0678098,1.56881869999999,"B1"
9.2836688,1.48901269999999,"B1"
12.1096388,0.492822699999987,"B1"
9.7825048,1.30379569999999,"B1"
9.8658378,1.30379569999999,"B1"
9.9583261,1.29464039999999,"B1"
10.6871698,0.997308699999987,"B1"
12.1562698,0.476455699999986,"B1"
11.8960898,0.569098699999987,"B1"
8.4641448,1.81026469999999,"B1"
8.9412188,1.65805369999999,"B1"
9.5995488,1.44832969999999,"B1"
9.7698368,1.42947369999999,"B1"
10.1379778,1.22440269999999,"B1"
10.2213108,1.22440269999999,"B1"
11.0922238,0.864691699999991,"B1"
11.9055738,0.54742169999999,"B1"
11.9889068,0.54742169999999,"B1"
12.0722398,0.54742169999999,"B1"
12.3579458,0.422149699999991,"B1"
13.0327518,0.170855699999992,"B1"
11.5015778,0.722739699999989,"B1"
11.7802808,0.568459699999991,"B1"
11.7796888,0.63169969999999,"B1"
10.0221588,1.25541469999999,"B1"
12.4114588,0.391944699999989,"B1"
8.5773428,1.78039969999999,"B1"
9.0608748,1.59542469999999,"B1"
9.2364488,1.52700469999999,"B1"
9.6135718,1.38828769999999,"B1"
10.0006458,1.24561669999999,"B1"
11.3853658,0.74072569999999,"B1"
12.2998558,0.42215169999999,"B1"
12.8345718,0.23501769999999,"B1"
13.3394358,0.05553969999999,"B1"
11.4686988,0.74072569999999,"B1"
10.3645988,1.12155969999999,"B1"
9.7808158,1.33290569999999,"B1"
9.9755878,1.26063669999999,"B1"
10.4193888,1.10088069999999,"B1"
10.6052068,1.03373569999999,"B1"
10.9725578,0.902589699999988,"B1"
10.5671738,1.04807869999999,"B1"
11.8876758,0.577025699999986,"B1"
8.9894958,1.61759269999999,"B1"
9.8522238,1.30398469999999,"B1"
10.3170488,1.13658969999999,"B1"
12.4585788,0.370919699999988,"B1"
10.3861818,1.11042969999999,"B1"
11.3500078,0.767003699999988,"B1"
10.6228978,1.02236469999999,"B1"
11.8536578,0.576420699999986,"B1"
11.9369908,0.576420699999986,"B1"
10.8369368,0.948277699999986,"B1"
11.2050948,0.817881699999987,"B1"
12.2932348,0.430096699999988,"B1"
13.1605248,0.120731699999986,"B1"
12.4614568,0.370147699999986,"B1"
10.1071758,1.20478969999999,"B1"
10.1905088,1.20478969999999,"B1"
10.9610098,0.916401699999987,"B1"
9.5175398,1.40084969999999,"B1"
7.6589728,2.10848669999999,"B1"
9.1902828,1.53666269999999,"B1"
9.2736158,1.53666269999999,"B1"
8.6717628,1.73556969999999,"B1"
10.3916128,1.11512969999999,"B1"
8.7460968,1.67919769999999,"B1"
9.0641598,1.57314369999999,"B1"
11.3109398,0.778123699999988,"B1"
8.3692138,1.83363069999999,"B1"
9.4713038,1.43869569999999,"B1"
7.5612268,2.13664269999999,"B1"
8.8656168,1.64059569999999,"B1"
9.3477808,1.44920169999999,"B1"
10.3275418,1.06720069999999,"B1"
10.4108748,1.06720069999999,"B1"
10.4942078,1.06720069999999,"B1"
10.5775408,1.06720069999999,"B1"
10.6608738,1.06720069999999,"B1"
11.4140528,0.734521699999991,"B1"
12.3628838,0.401777699999991,"B1"
11.4973858,0.734521699999991,"B1"
12.7213558,0.283452699999991,"B1"
11.5807188,0.734521699999991,"B1"
13.1450788,0.136302699999991,"B1"
11.4041558,0.770704699999989,"B1"
11.7529638,0.633163699999988,"B1"
11.9872938,0.544164699999989,"B1"
12.4270058,0.38404269999999,"B1"
10.8804868,0.94698169999999,"B1"
11.1973488,0.827660699999988,"B1"
11.0601678,0.86821469999999,"B1"
11.2993488,0.783770699999991,"B1"
11.7211008,0.625691699999992,"B1"
9.6495198,1.35673269999999,"B1"
10.1629198,1.16226569999999,"B1"
12.1234898,0.481265699999987,"B1"
10.2462528,1.16226569999999,"B1"
10.3295858,1.16226569999999,"B1"
10.8946148,0.945210699999988,"B1"
11.2861948,0.801718699999988,"B1"
8.6658568,1.72612469999999,"B1"
9.5623708,1.38937269999999,"B1"
10.6798808,0.966956699999988,"B1"
11.1233838,0.776331699999989,"B1"
11.2067168,0.776331699999989,"B1"
11.3733828,0.69299869999999,"B1"
11.4567158,0.69299869999999,"B1"
11.5400488,0.69299869999999,"B1"
11.6233818,0.69299869999999,"B1"
11.7067148,0.69299869999999,"B1"
13.3333348,6.99999988640343e-07,"B1"
13.4166678,6.99999988640343e-07,"B1"
13.0397848,0.16960669999999,"B1"
13.4166658,2.69999999069626e-06,"B1"
11.7067148,0.69299869999999,"B1"
12.8386048,0.250002699999989,"B1"
13.0053548,0.171875699999989,"B1"
13.0886878,0.171875699999989,"B1"
11.6233818,0.69299869999999,"B1"
11.7677338,0.63197969999999,"B1"
11.8510668,0.63197969999999,"B1"
12.6704398,0.309340699999989,"B1"
12.2233858,0.46441969999999,"B1"
12.0069558,0.474802699999991,"B1"
12.0902888,0.474802699999991,"B1"
12.1736218,0.474802699999991,"B1"
12.2569548,0.474802699999991,"B1"
12.3402878,0.474802699999991,"B1"
13.4166718,-3.30000001014241e-06,"B1"
11.4970408,0.709512699999989,"B1"
6.6627248,2.51750569999999,"B1"
7.2522268,2.27322069999999,"B1"
7.9210338,2.01515669999999,"B1"
8.2880008,1.87451469999999,"B1"
10.3870708,1.11681469999998,"B1"
7.3477618,2.24289669999999,"B1"
9.8616718,1.31855669999999,"B1"
11.8446318,0.597046699999986,"B1"
9.0443018,1.61168669999999,"B1"
5.8293818,2.89790969999999,"B1"
6.9083918,2.43101069999999,"B1"
7.8261968,2.06151369999999,"B1"
8.4570988,1.80520869999999,"B1"
11.1129588,0.853898699999988,"B1"
12.5923588,0.324535699999988,"B1"
8.5404318,1.80520869999999,"B1"
9.6126118,1.40521169999999,"B1"
11.4746018,0.72902169999999,"B1"
12.8747818,0.224708699999988,"B1"
9.0965198,1.58821969999999,"B1"
10.5983498,1.03617369999999,"B1"
10.7054938,1.01236269999999,"B1"
12.4291338,0.386412699999987,"B1"
11.1990668,0.832463699999991,"B1"
12.8845768,0.22254369999999,"B1"
8.6734718,1.75814069999999,"B1"
7.3496118,2.27325469999999,"B1"
7.7214608,2.11193169999999,"B1"
10.5966008,1.05264169999999,"B1"
5.5567848,2.99109669999999,"B1"
6.3346708,2.63132069999999,"B1"
6.5004198,2.54890469999999,"B1"
7.7431398,2.05971869999999,"B1"
8.5617308,1.73274569999999,"B1"
8.6450638,1.73274569999999,"B1"
9.7995938,1.32094169999999,"B1"
10.4691528,1.08190969999999,"B1"
8.7283968,1.73274569999999,"B1"
8.8117298,1.73274569999999,"B1"
9.0233848,1.63117669999999,"B1"
10.0115008,1.26310669999999,"B1"
11.7310508,0.637576699999991,"B1"
9.6314048,1.39660169999999,"B1"
9.4888728,1.44753469999999,"B1"
12.8695008,0.21886569999999,"B1"
7.4960458,2.16639769999999,"B1"
9.2702758,1.51950769999999,"B1"
11.9019758,0.573067699999989,"B1"
8.9618158,1.63078669999999,"B1"
10.3455758,1.13067969999999,"B1"
11.1062208,0.85629569999999,"B1"
11.9200478,0.56325769999999,"B1"
13.3763478,0.0403206999999899,"B1"
12.6788168,0.29243369999999,"B1"
8.9362208,1.66073069999999,"B1"
9.8351498,1.32149769999999,"B1"
10.9107848,0.958576699999991,"B1"
7.0163258,2.60395769999999,"B1"
9.4429958,1.55167769999999,"B1"
9.7164648,1.40639269999999,"B1"
10.1781088,1.21449769999999,"B1"
4.5997678,3.70277569999999,"B1"
5.9528978,2.94893569999999,"B1"
6.2944388,2.69420659999999,"B1"
7.3462488,2.21890159999999,"B1"
7.4295818,2.21890159999999,"B1"
7.5129148,2.21890159999999,"B1"
8.4705658,1.83034959999999,"B1"
13.4166658,-4.00000008227153e-07,"B1"
12.8100358,0.251789599999992,"B1"
8.5988148,1.79566659999999,"B1"
12.5390348,0.352116599999992,"B1"
7.6664188,2.13926559999999,"B1"
10.5415988,1.05515559999999,"B1"
11.2181698,0.792060599999989,"B1"
12.0934608,0.493290599999987,"B1"
11.5199028,0.649382599999988,"B1"
11.6032358,0.649382599999988,"B1"
11.6865688,0.649382599999988,"B1"
11.7699018,0.649382599999988,"B1"
11.8532348,0.649382599999988,"B1"
11.9365678,0.649382599999988,"B1"
11.7178488,0.635971599999989,"B1"
5.0475528,3.33832369999999,"B1"
5.1308858,3.33832369999999,"B1"
5.2142188,3.33832369999999,"B1"
5.8721858,2.93925069999999,"B1"
6.4510078,2.60252869999999,"B1"
7.1650228,2.29747169999999,"B1"
11.2431028,0.81474169999999,"B1"
7.2483558,2.29747169999999,"B1"
8.8527658,1.68928969999999,"B1"
6.7336528,2.43809469999999,"B1"
6.8169858,2.43809469999999,"B1"
7.4208588,2.19000569999999,"B1"
7.9415848,1.99551969999999,"B1"
10.3431848,1.13130969999999,"B1"
13.2393048,0.0936996999999931,"B1"
8.7999788,1.67482169999999,"B1"
8.8833118,1.67482169999999,"B1"
9.8471238,1.31617169999999,"B1"
10.4641388,1.08970869999999,"B1"
11.0834388,0.860501699999991,"B1"
7.5840588,2.12442569999999,"B1"
8.9171888,1.64243769999999,"B1"
9.3381258,1.48883469999999,"B1"
12.7691158,0.261444699999991,"B1"
9.8355838,1.30963269999999,"B1"
7.6673918,2.12442569999999,"B1"
8.2144728,1.90025669999999,"B1"
8.3866158,1.92404069999999,"B1"
9.9469958,1.29654169999999,"B1"
13.4166658,1.6999999896683e-06,"B1"
5.2975518,3.33832369999999,"B1"
5.3808848,3.33832369999999,"B1"
5.4808638,3.32167769999999,"B1"
6.4572808,2.78843169999999,"B1"
8.3251808,1.99237169999999,"B1"
12.4774008,0.391151699999989,"B1"
8.7129308,1.82792169999999,"B1"
6.0689598,2.91436269999999,"B1"
7.4378698,2.30209769999999,"B1"
12.7948798,0.270927699999989,"B1"
5.4642178,3.33832369999999,"B1"
5.8180988,3.06777569999999,"B1"
6.5591118,2.65620369999999,"B1"
7.0561288,2.40414969999999,"B1"
8.5875888,1.80449769999999,"B1"
11.9527288,0.56346769999999,"B1"
10.1897688,1.18371969999999,"B1"
10.2731018,1.18371969999999,"B1"
10.7179498,1.00893169999999,"B1"
10.3564348,1.18371969999999,"B1"
6.2741398,2.79513569999999,"B1"
10.6697198,1.07278569999999,"B1"
11.0267598,0.929765699999988,"B1"
6.8874878,2.61007869999999,"B1"
7.8938978,2.13213869999999,"B1"
5.5785868,3.14062169999999,"B1"
6.0777188,2.83398169999999,"B1"
7.1672988,2.35224169999999,"B1"
7.4811538,2.20463569999999,"B1"
13.3936938,0.0229756999999893,"B1"
9.0389188,1.63416169999999,"B1"
10.4137688,1.12145869999999,"B1"
9.3239568,1.59445169999999,"B1"
11.9903368,0.566341699999988,"B1"
7.0774358,2.44068369999999,"B1"
9.0075058,1.63337369999999,"B1"
9.0908388,1.63337369999999,"B1"
9.6503548,1.40328169999999,"B1"
9.1741718,1.63337369999999,"B1"
9.6390928,1.41660869999999,"B1"
10.3014218,1.17937469999999,"B1"
8.6975558,1.77788169999999,"B1"
8.9322508,1.66818869999999,"B1"
7.5318928,2.28420369999999,"B1"
8.5789928,1.83649969999999,"B1"
9.2535438,1.55846169999999,"B1"
9.7647238,1.35609269999999,"B1"
12.9624038,0.198951699999991,"B1"
6.0402558,2.89560269999999,"B1"
6.5854218,2.54316269999999,"B1"
7.3467958,2.13805069999999,"B1"
9.6929058,1.31005069999999,"B1"
10.5064258,0.99801169999999,"B1"
10.6617078,0.92606269999999,"B1"
10.7450408,0.92606269999999,"B1"
11.2658388,0.720512699999992,"B1"
11.3491718,0.720512699999992,"B1"
11.4325048,0.720512699999992,"B1"
11.5158378,0.720512699999992,"B1"
11.5991708,0.720512699999992,"B1"
11.6825038,0.720512699999992,"B1"
11.9967888,0.567149699999991,"B1"
12.3873688,0.424675699999991,"B1"
12.8088158,0.25519869999999,"B1"
12.7438588,0.24607269999999,"B1"
10.9117068,0.842729699999991,"B1"
10.9950398,0.842729699999991,"B1"
11.4065338,0.724981699999992,"B1"
11.0894828,0.816862699999991,"B1"
12.1606028,0.453447699999991,"B1"
12.2439358,0.453447699999991,"B1"
10.9204498,0.83398669999999,"B1"
11.0037828,0.83398669999999,"B1"
11.0871158,0.83398669999999,"B1"
11.1948728,0.80956269999999,"B1"
11.2782058,0.80956269999999,"B1"
11.7584058,0.60290669999999,"B1"
11.8681468,0.57649869999999,"B1"
12.0348128,0.49316569999999,"B1"
