row_in_figure,celltype_1,celltype_2,germ_layer_1,germ_layer_2,clade_ancestor_age_E,log2_enrichment_mean,log2_enrichment_A,log2_enrichment_B,significant_both_blastomeres,coupling_depth_E
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,8.25,0.424,0.4764,0.3716,0,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,8.5,0.564,0.6033,0.5247,0,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,8.75,0.7385,0.808,0.6691,0,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,9.0,0.8602,0.8788,0.8415,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,9.25,0.991,1.0027,0.9794,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,9.5,1.1649,1.2422,1.0877,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,9.75,1.2258,1.2842,1.1674,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,10.0,1.323,1.5232,1.1227,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,10.25,1.4676,1.6324,1.3027,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,10.5,1.6439,1.7257,1.562,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,10.75,1.6964,2.0228,1.3699,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,11.0,1.8002,2.1777,1.4228,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,11.25,1.8335,2.4052,1.2617,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,11.5,1.9954,2.6254,1.3654,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,11.75,2.2745,2.8636,1.6855,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,12.0,2.3949,2.9822,1.8077,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,12.25,2.5704,2.9862,2.1546,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,12.5,2.5813,2.82,2.3426,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,12.75,2.3396,2.5254,2.1538,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,13.0,2.2631,2.2623,2.2639,1,9.0
10,Choroid plexus,Anterior roof plate,Neuroectoderm,Neuroectoderm,13.25,2.079,1.8055,2.3526,0,9.0
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,7.0,-0.9692,-1.1747,-0.7637,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,7.25,-0.9025,-1.1136,-0.6914,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,7.5,-0.8013,-0.9893,-0.6132,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,7.75,-0.6534,-0.8557,-0.4512,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,8.0,-0.4516,-0.6104,-0.2928,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,8.25,-0.2894,-0.424,-0.1549,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,8.5,-0.1163,-0.2601,0.0276,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,8.75,0.0614,-0.0623,0.1851,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,9.0,0.299,0.1882,0.4098,0,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,9.25,0.5681,0.4377,0.6985,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,9.5,0.7761,0.6582,0.8941,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,9.75,0.9694,0.8962,1.0427,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,10.0,1.1519,1.084,1.2197,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,10.25,1.3196,1.2732,1.3661,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,10.5,1.5758,1.4929,1.6587,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,10.75,1.7978,1.73,1.8656,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,11.0,2.0553,1.9853,2.1254,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,11.25,2.2921,2.2595,2.3247,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,11.5,2.5649,2.5639,2.5658,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,11.75,2.7771,2.8371,2.7171,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,12.0,3.1035,3.144,3.063,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,12.25,3.3929,3.3919,3.3938,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,12.5,3.5897,3.67,3.5094,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,12.75,3.7808,3.9447,3.617,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,13.0,3.9083,4.0833,3.7333,1,9.25
11,Myelinating Schwann cells (Tgfb2+),Parasympathetic neurons,Neural crest,Neural crest,13.25,3.8848,4.0817,3.6879,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,7.0,-0.9516,-0.9334,-0.9698,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,7.25,-0.8711,-0.897,-0.8452,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,7.5,-0.6686,-0.651,-0.6862,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,7.75,-0.52,-0.5187,-0.5213,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,8.0,-0.2751,-0.2614,-0.2888,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,8.25,-0.1089,-0.0583,-0.1594,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,8.5,0.0404,0.1788,-0.0979,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,8.75,0.2594,0.3953,0.1236,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,9.0,0.3928,0.5517,0.2338,0,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,9.25,0.6098,0.7822,0.4375,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,9.5,0.8207,0.9942,0.6472,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,9.75,1.0592,1.2361,0.8824,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,10.0,1.3137,1.4289,1.1984,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,10.25,1.4881,1.6261,1.3502,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,10.5,1.7078,1.8554,1.5602,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,10.75,1.8835,2.0519,1.7152,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,11.0,2.0744,2.2896,1.8593,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,11.25,2.2974,2.5382,2.0565,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,11.5,2.4582,2.7013,2.2151,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,11.75,2.6931,2.9837,2.4025,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,12.0,2.8541,3.1389,2.5693,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,12.25,3.1674,3.404,2.9308,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,12.5,3.4363,3.6118,3.2608,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,12.75,3.5927,3.7859,3.3996,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,13.0,3.6884,4.0636,3.3132,1,9.25
12,Naive retinal progenitor cells,Retinal progenitor cells,Neuroectoderm,Neuroectoderm,13.25,3.546,3.8277,3.2644,1,9.25
13,Mast cells,Microglia,Blood,Blood,7.0,-0.7312,-0.7019,-0.7605,0,9.25
13,Mast cells,Microglia,Blood,Blood,7.25,-0.6636,-0.6435,-0.6836,0,9.25
13,Mast cells,Microglia,Blood,Blood,7.5,-0.4434,-0.4887,-0.3981,0,9.25
13,Mast cells,Microglia,Blood,Blood,7.75,-0.2519,-0.3013,-0.2024,0,9.25
13,Mast cells,Microglia,Blood,Blood,8.0,-0.0788,-0.0824,-0.0752,0,9.25
13,Mast cells,Microglia,Blood,Blood,8.25,0.106,0.1113,0.1008,0,9.25
13,Mast cells,Microglia,Blood,Blood,8.5,0.239,0.3009,0.1772,0,9.25
13,Mast cells,Microglia,Blood,Blood,8.75,0.4103,0.4827,0.3379,0,9.25
13,Mast cells,Microglia,Blood,Blood,9.0,0.6203,0.7518,0.4887,0,9.25
13,Mast cells,Microglia,Blood,Blood,9.25,0.8606,0.9851,0.736,1,9.25
13,Mast cells,Microglia,Blood,Blood,9.5,0.9944,1.1229,0.8658,1,9.25
13,Mast cells,Microglia,Blood,Blood,9.75,1.1483,1.2693,1.0272,1,9.25
13,Mast cells,Microglia,Blood,Blood,10.0,1.3887,1.4681,1.3092,1,9.25
13,Mast cells,Microglia,Blood,Blood,10.25,1.522,1.6275,1.4166,1,9.25
13,Mast cells,Microglia,Blood,Blood,10.5,1.7542,1.8511,1.6573,1,9.25
13,Mast cells,Microglia,Blood,Blood,10.75,1.9106,1.9769,1.8442,1,9.25
13,Mast cells,Microglia,Blood,Blood,11.0,2.0458,2.0498,2.0417,1,9.25
13,Mast cells,Microglia,Blood,Blood,11.25,2.207,2.2762,2.1379,1,9.25
13,Mast cells,Microglia,Blood,Blood,11.5,2.3618,2.4524,2.2713,1,9.25
13,Mast cells,Microglia,Blood,Blood,11.75,2.5379,2.6849,2.3909,1,9.25
13,Mast cells,Microglia,Blood,Blood,12.0,2.5627,2.7427,2.3826,1,9.25
13,Mast cells,Microglia,Blood,Blood,12.25,2.7286,2.9088,2.5485,1,9.25
13,Mast cells,Microglia,Blood,Blood,12.5,2.7333,2.8314,2.6352,1,9.25
13,Mast cells,Microglia,Blood,Blood,12.75,2.6638,2.9042,2.4234,1,9.25
13,Mast cells,Microglia,Blood,Blood,13.0,2.1946,2.5555,1.8338,1,9.25
13,Mast cells,Microglia,Blood,Blood,13.25,2.2781,2.6538,1.9025,1,9.25
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,7.0,-1.3686,-1.1981,-1.5392,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,7.25,-1.3545,-1.1873,-1.5218,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,7.5,-1.2879,-1.2066,-1.3692,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,7.75,-0.9493,-0.8934,-1.0051,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,8.0,-0.6973,-0.6112,-0.7833,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,8.25,-0.4035,-0.3065,-0.5005,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,8.5,-0.2058,-0.163,-0.2486,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,8.75,0.0033,0.0284,-0.0218,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,9.0,0.1645,0.1932,0.1358,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,9.25,0.3949,0.3718,0.4179,0,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,9.5,0.5745,0.5784,0.5706,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,9.75,0.7969,0.8068,0.7871,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,10.0,0.9988,1.0011,0.9964,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,10.25,1.2135,1.2441,1.1828,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,10.5,1.4252,1.443,1.4074,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,10.75,1.6744,1.651,1.6977,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,11.0,1.9061,1.8785,1.9337,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,11.25,2.0607,2.0668,2.0546,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,11.5,2.1902,2.2173,2.163,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,11.75,2.3436,2.3896,2.2975,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,12.0,2.5842,2.6667,2.5017,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,12.25,2.8845,2.9131,2.8559,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,12.5,3.1904,3.2474,3.1334,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,12.75,3.5097,3.6348,3.3845,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,13.0,3.7819,3.9993,3.5646,1,9.5
14,Olfactory bulb cells,Olfactory sensory neurons,Neuroectoderm,Surface ectoderm,13.25,3.8721,4.1375,3.6067,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,7.0,-1.4207,-1.1991,-1.6424,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,7.25,-1.3168,-1.0997,-1.5338,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,7.5,-1.2361,-1.0388,-1.4333,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,7.75,-0.9558,-0.7851,-1.1264,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,8.0,-0.6911,-0.5576,-0.8247,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,8.25,-0.3828,-0.3113,-0.4543,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,8.5,-0.2293,-0.1976,-0.261,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,8.75,-0.0411,-0.0666,-0.0157,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,9.0,0.1688,0.1677,0.1699,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,9.25,0.4141,0.3532,0.4749,0,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,9.5,0.566,0.5767,0.5554,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,9.75,0.753,0.7858,0.7201,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,10.0,0.9933,1.0376,0.9491,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,10.25,1.2009,1.2095,1.1923,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,10.5,1.4145,1.423,1.4059,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,10.75,1.5897,1.578,1.6013,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,11.0,1.7995,1.8112,1.7879,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,11.25,1.9479,1.9788,1.9171,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,11.5,2.0779,2.0961,2.0597,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,11.75,2.276,2.2923,2.2596,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,12.0,2.5488,2.5767,2.5209,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,12.25,2.8776,2.8801,2.8751,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,12.5,3.2222,3.2288,3.2156,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,12.75,3.5059,3.4946,3.5171,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,13.0,3.7954,3.8547,3.736,1,9.5
15,Olfactory epithelial cells,Olfactory bulb cells,Surface ectoderm,Neuroectoderm,13.25,3.8491,3.9281,3.7701,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,7.0,-1.1928,-1.0999,-1.2857,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,7.25,-1.1158,-1.088,-1.1437,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,7.5,-0.9725,-0.9095,-1.0354,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,7.75,-0.8133,-0.7318,-0.8947,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,8.0,-0.5947,-0.4814,-0.708,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,8.25,-0.3882,-0.256,-0.5205,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,8.5,-0.2639,-0.1054,-0.4224,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,8.75,-0.0703,0.1001,-0.2406,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,9.0,0.0976,0.297,-0.1018,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,9.25,0.3396,0.5209,0.1582,0,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,9.5,0.5469,0.7347,0.3591,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,9.75,0.7271,0.9034,0.5508,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,10.0,1.0211,1.2527,0.7896,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,10.25,1.1661,1.4211,0.9112,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,10.5,1.397,1.6497,1.1443,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,10.75,1.5605,1.8428,1.2781,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,11.0,1.803,2.0944,1.5116,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,11.25,2.0138,2.3289,1.6986,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,11.5,2.1932,2.5061,1.8802,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,11.75,2.4126,2.7137,2.1114,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,12.0,2.6247,3.0132,2.2363,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,12.25,2.9018,3.2258,2.5778,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,12.5,3.2281,3.5059,2.9503,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,12.75,3.5526,3.8574,3.2478,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,13.0,3.6632,3.9314,3.3949,1,9.5
16,Eye field,Retinal ganglion cells,Neuroectoderm,Neuroectoderm,13.25,3.7436,3.9393,3.5478,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,7.0,-0.8752,-0.9213,-0.8291,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,7.25,-0.8572,-0.8776,-0.8369,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,7.5,-0.7406,-0.8169,-0.6644,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,7.75,-0.6111,-0.7233,-0.4988,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,8.0,-0.4533,-0.4966,-0.4099,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,8.25,-0.3025,-0.3638,-0.2411,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,8.5,-0.152,-0.1737,-0.1302,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,8.75,-0.0334,-0.0605,-0.0062,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,9.0,0.1291,0.1415,0.1168,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,9.25,0.3257,0.3198,0.3317,0,9.5
17,Kupffer cells,Microglia,Blood,Blood,9.5,0.5012,0.4971,0.5053,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,9.75,0.6591,0.6129,0.7052,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,10.0,0.8546,0.7441,0.9652,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,10.25,1.0056,0.905,1.1062,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,10.5,1.2229,1.1022,1.3435,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,10.75,1.3963,1.2536,1.539,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,11.0,1.6342,1.4996,1.7688,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,11.25,1.8016,1.7307,1.8725,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,11.5,1.9744,1.9244,2.0244,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,11.75,2.209,2.178,2.2401,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,12.0,2.3517,2.3573,2.3462,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,12.25,2.589,2.5857,2.5923,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,12.5,2.7811,2.7864,2.7758,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,12.75,2.9782,3.1084,2.8479,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,13.0,3.1506,3.2612,3.0401,1,9.5
17,Kupffer cells,Microglia,Blood,Blood,13.25,3.2708,3.4042,3.1373,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,7.0,-0.2413,-0.292,-0.1906,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,7.25,-0.2092,-0.236,-0.1825,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,7.5,-0.1923,-0.1543,-0.2304,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,7.75,-0.1226,-0.0956,-0.1497,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,8.0,-0.034,-0.017,-0.0511,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,8.25,0.0404,0.0885,-0.0077,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,8.5,0.146,0.2422,0.0498,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,8.75,0.2607,0.3557,0.1657,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,9.0,0.3627,0.4461,0.2793,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,9.25,0.4979,0.5943,0.4016,0,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,9.5,0.6191,0.6996,0.5386,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,9.75,0.7632,0.8042,0.7223,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,10.0,0.9068,0.9116,0.9021,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,10.25,0.9917,1.0546,0.9287,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,10.5,1.1152,1.1758,1.0546,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,10.75,1.2333,1.275,1.1915,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,11.0,1.3052,1.4592,1.1512,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,11.25,1.4616,1.6266,1.2966,1,9.5
18,Neural crest (PNS neurons),Dorsal root ganglion neurons,Neural crest,Neural crest,11.5,1.5055,1.687,1.324,1,9.5
