"blastomere","node","support"
"B1",729876,5
"B1",729877,3
"B1",729878,0
"B1",729879,2
"B1",729880,3
"B1",729881,2
"B1",729882,1
"B1",729883,3
"B1",729884,5
"B1",729885,3
"B1",729886,1
"B1",729887,2
"B1",729888,3
"B1",729889,7
"B1",729890,2
"B1",729891,4
"B1",729892,6
"B1",729893,3
"B1",729894,3
"B1",729895,1
"B1",729896,3
"B1",729897,0
"B1",729898,1
"B1",729899,4
"B1",729900,1
"B1",729901,0
"B1",729902,3
"B1",729903,3
"B1",729904,0
"B1",729905,1
"B1",729906,1
"B1",729907,0
"B1",729908,0
"B1",729909,3
"B1",729910,2
"B1",729911,3
"B1",729912,2
"B1",729913,0
"B1",729914,4
"B1",729915,1
"B1",729916,4
"B1",729917,2
"B1",729918,2
"B1",729919,0
"B1",729920,4
"B1",729921,0
"B1",729922,7
"B1",729923,5
"B1",729924,8
"B1",729925,0
"B1",729926,1
"B1",729927,2
"B1",729928,6
"B1",729929,5
"B1",729930,0
"B1",729931,0
"B1",729932,9
"B1",729933,0
"B1",729934,0
"B1",729935,3
"B1",729936,0
"B1",729937,1
"B1",729938,0
"B1",729939,3
"B1",729940,4
"B1",729941,4
"B1",729942,5
"B1",729943,2
"B1",729944,1
"B1",729945,6
"B1",729946,2
"B1",729947,0
"B1",729948,5
"B1",729949,1
"B1",729950,7
"B1",729951,0
"B1",729952,0
"B1",729953,4
"B1",729954,3
"B1",729955,0
"B1",729956,7
"B1",729957,3
"B1",729958,0
"B1",729959,4
"B1",729960,3
"B1",729961,5
"B1",729962,3
"B1",729963,0
"B1",729964,3
"B1",729965,4
"B1",729966,0
"B1",729967,0
"B1",729968,1
"B1",729969,2
"B1",729970,4
"B1",729971,4
"B1",729972,0
"B1",729973,0
"B1",729974,1
"B1",729975,0
"B1",729976,3
"B1",729977,0
"B1",729978,0
"B1",729979,0
"B1",729980,0
"B1",729981,1
"B1",729982,0
"B1",729983,3
"B1",729984,3
"B1",729985,0
"B1",729986,2
"B1",729987,0
"B1",729988,0
"B1",729989,0
"B1",729990,2
"B1",729991,0
"B1",729992,0
"B1",729993,0
"B1",729994,0
"B1",729995,0
"B1",729996,0
"B1",729997,0
"B1",729998,0
"B1",729999,1
"B1",730000,1
"B1",730001,0
"B1",730002,0
"B1",730003,1
"B1",730004,1
"B1",730005,4
"B1",730006,2
"B1",730007,0
"B1",730008,3
"B1",730009,0
"B1",730010,0
"B1",730011,0
"B1",730012,2
"B1",730013,0
"B1",730014,1
"B1",730015,0
"B1",730016,1
"B1",730017,1
"B1",730018,0
"B1",730019,0
"B1",730020,6
"B1",730021,2
"B1",730022,8
"B1",730023,6
"B1",730024,0
"B1",730025,0
"B1",730026,2
"B1",730027,0
"B1",730028,0
"B1",730029,0
"B1",730030,3
"B1",730031,0
"B1",730032,0
"B1",730033,19
"B1",730034,12
"B1",730035,2
"B1",730036,1
"B1",730037,5
"B1",730038,0
"B1",730039,0
"B1",730040,3
"B1",730041,0
"B1",730042,0
"B1",730043,1
"B1",730044,0
"B1",730045,0
"B1",730046,3
"B1",730047,0
"B1",730048,0
"B1",730049,2
"B1",730050,3
"B1",730051,1
"B1",730052,1
"B1",730053,1
"B1",730054,1
"B1",730055,3
"B1",730056,5
"B1",730057,3
"B1",730058,3
"B1",730059,4
"B1",730060,4
"B1",730061,0
"B1",730062,3
"B1",730063,0
"B1",730064,2
"B1",730065,1
"B1",730066,3
"B1",730067,0
"B1",730068,1
"B1",730069,2
"B1",730070,2
"B1",730071,1
"B1",730072,0
"B1",730073,0
"B1",730074,1
"B1",730075,2
"B1",730076,3
"B1",730077,6
"B1",730078,6
"B1",730079,3
"B1",730080,1
"B1",730081,3
"B1",730082,8
"B1",730083,0
"B1",730084,0
"B1",730085,0
"B1",730086,0
"B1",730087,6
"B1",730088,7
"B1",730089,0
"B1",730090,0
"B1",730091,0
"B1",730092,0
"B1",730093,0
"B1",730094,0
"B1",730095,0
"B1",730096,1
"B1",730097,1
"B1",730098,0
"B1",730099,0
"B1",730100,0
"B1",730101,1
"B1",730102,0
"B1",730103,1
"B1",730104,2
"B1",730105,0
"B1",730106,1
"B1",730107,0
"B1",730108,0
"B1",730109,0
"B1",730110,3
"B1",730111,0
"B1",730112,0
"B1",730113,0
"B1",730114,0
"B1",730115,2
"B1",730116,0
"B1",730117,3
"B1",730118,2
"B1",730119,1
"B1",730120,0
"B1",730121,4
"B1",730122,0
"B1",730123,0
"B1",730124,0
"B1",730125,0
"B1",730126,0
"B1",730127,1
"B1",730128,3
"B1",730129,1
"B1",730130,0
"B1",730131,1
"B1",730132,1
"B1",730133,11
"B1",730134,14
"B1",730135,1
"B1",730136,0
"B1",730137,2
"B1",730138,3
"B1",730139,9
"B1",730140,7
"B1",730141,9
"B1",730142,4
"B1",730143,6
"B1",730144,3
"B1",730145,6
"B1",730146,0
"B1",730147,3
"B1",730148,2
"B1",730149,6
"B1",730150,6
"B1",730151,5
"B1",730152,0
"B1",730153,7
"B1",730154,5
"B1",730155,6
"B1",730156,3
"B1",730157,2
"B1",730158,0
"B1",730159,0
"B1",730160,0
"B1",730161,0
"B1",730162,7
"B1",730163,3
"B1",730164,1
"B1",730165,0
"B1",730166,1
"B1",730167,1
"B1",730168,3
"B1",730169,2
"B1",730170,1
"B1",730171,0
"B1",730172,3
"B1",730173,4
"B1",730174,3
"B1",730175,3
"B1",730176,2
"B1",730177,3
"B1",730178,3
"B1",730179,8
"B1",730180,9
"B1",730181,4
"B1",730182,3
"B1",730183,5
"B1",730184,6
"B1",730185,0
"B1",730186,0
"B1",730187,0
"B1",730188,3
"B1",730189,0
"B1",730190,0
"B1",730191,0
"B1",730192,3
"B1",730193,6
"B1",730194,1
"B1",730195,1
"B1",730196,2
"B1",730197,0
"B1",730198,4
"B1",730199,6
"B1",730200,3
"B1",730201,0
"B1",730202,0
"B1",730203,0
"B1",730204,3
"B1",730205,1
"B1",730206,2
"B1",730207,0
"B1",730208,7
"B1",730209,4
"B1",730210,3
"B1",730211,1
"B1",730212,1
"B1",730213,3
"B1",730214,4
"B1",730215,4
"B1",730216,4
"B1",730217,5
"B1",730218,3
"B1",730219,4
"B1",730220,1
"B1",730221,2
"B1",730222,5
"B1",730223,3
"B1",730224,6
"B1",730225,9
"B1",730226,3
"B1",730227,3
"B1",730228,3
"B1",730229,0
"B1",730230,6
"B1",730231,6
"B1",730232,1
"B1",730233,2
"B1",730234,0
"B1",730235,3
"B1",730236,7
"B1",730237,2
"B1",730238,3
"B1",730239,9
"B1",730240,0
"B1",730241,3
"B1",730242,0
"B1",730243,3
"B1",730244,0
"B1",730245,2
"B1",730246,0
"B1",730247,3
"B1",730248,0
"B1",730249,1
"B1",730250,0
"B1",730251,2
"B1",730252,0
"B1",730253,4
"B1",730254,4
"B1",730255,3
"B1",730256,1
"B1",730257,7
"B1",730258,3
"B1",730259,0
"B1",730260,0
"B1",730261,0
"B1",730262,0
"B1",730263,0
"B1",730264,4
"B1",730265,0
"B1",730266,0
"B1",730267,1
"B1",730268,1
"B1",730269,3
"B1",730270,0
"B1",730271,2
"B1",730272,6
"B1",730273,3
"B1",730274,1
"B1",730275,4
"B1",730276,5
"B1",730277,0
"B1",730278,3
"B1",730279,0
"B1",730280,8
"B1",730281,3
"B1",730282,3
"B1",730283,10
"B1",730284,8
"B1",730285,1
"B1",730286,0
"B1",730287,1
"B1",730288,4
"B1",730289,4
"B1",730290,0
"B1",730291,0
"B1",730292,0
"B1",730293,2
"B1",730294,0
"B1",730295,0
"B1",730296,0
"B1",730297,6
"B1",730298,0
"B1",730299,0
"B1",730300,1
"B1",730301,0
"B1",730302,1
"B1",730303,7
"B1",730304,3
"B1",730305,0
"B1",730306,3
"B1",730307,4
"B1",730308,2
"B1",730309,3
"B1",730310,4
"B1",730311,4
"B1",730312,8
"B1",730313,13
"B1",730314,9
"B1",730315,4
"B1",730316,16
"B1",730317,3
"B1",730318,18
"B1",730319,3
"B1",730320,0
"B1",730321,0
"B1",730322,0
"B1",730323,3
"B1",730324,9
"B1",730325,7
"B1",730326,4
"B1",730327,6
"B1",730328,7
"B1",730329,3
"B1",730330,2
"B1",730331,3
"B1",730332,2
"B1",730333,0
"B1",730334,0
"B1",730335,7
"B1",730336,7
"B1",730337,2
"B1",730338,4
"B1",730339,10
"B1",730340,14
"B1",730341,0
"B1",730342,7
"B1",730343,6
"B1",730344,13
"B1",730345,3
"B1",730346,6
"B1",730347,10
"B1",730348,0
"B1",730349,2
"B1",730350,23
"B1",730351,6
"B1",730352,5
"B1",730353,13
"B1",730354,8
"B1",730355,10
"B1",730356,10
"B1",730357,6
"B1",730358,22
"B1",730359,3
"B1",730360,5
"B1",730361,0
"B1",730362,8
"B1",730363,5
"B1",730364,0
"B1",730365,7
"B1",730366,0
"B1",730367,6
"B1",730368,7
"B1",730369,6
"B1",730370,5
"B1",730371,7
"B1",730372,1
"B1",730373,14
"B1",730374,2
"B1",730375,4
"B1",730376,2
"B1",730377,8
"B1",730378,6
"B1",730379,0
"B1",730380,0
"B1",730381,0
"B1",730382,0
"B1",730383,3
"B1",730384,2
"B1",730385,2
"B1",730386,0
"B1",730387,0
"B1",730388,0
"B1",730389,0
"B1",730390,0
"B1",730391,0
"B1",730392,0
"B1",730393,0
"B1",730394,0
"B1",730395,1
"B1",730396,1
"B1",730397,1
"B1",730398,1
"B1",730399,0
"B1",730400,0
"B1",730401,1
"B1",730402,5
"B1",730403,0
"B1",730404,0
"B1",730405,0
"B1",730406,2
"B1",730407,3
"B1",730408,1
"B1",730409,3
"B1",730410,0
"B1",730411,5
"B1",730412,0
"B1",730413,2
"B1",730414,0
"B1",730415,2
"B1",730416,0
"B1",730417,0
"B1",730418,3
"B1",730419,1
"B1",730420,2
"B1",730421,0
"B1",730422,1
"B1",730423,0
"B1",730424,0
"B1",730425,1
"B1",730426,0
"B1",730427,0
"B1",730428,2
"B1",730429,6
"B1",730430,6
"B1",730431,6
"B1",730432,2
"B1",730433,0
"B1",730434,1
"B1",730435,0
"B1",730436,1
"B1",730437,1
"B1",730438,0
"B1",730439,0
"B1",730440,1
"B1",730441,1
"B1",730442,1
"B1",730443,1
"B1",730444,1
"B1",730445,1
"B1",730446,2
"B1",730447,3
"B1",730448,3
"B1",730449,1
"B1",730450,2
"B1",730451,0
"B1",730452,5
"B1",730453,0
"B1",730454,0
"B1",730455,0
"B1",730456,10
"B1",730457,20
"B1",730458,0
"B1",730459,5
"B1",730460,3
"B1",730461,2
"B1",730462,10
"B1",730463,4
"B1",730464,4
"B1",730465,4
"B1",730466,7
"B1",730467,6
"B1",730468,4
"B1",730469,6
"B1",730470,16
"B1",730471,11
"B1",730472,2
"B1",730473,2
"B1",730474,1
"B1",730475,2
"B1",730476,6
"B1",730477,0
"B1",730478,6
"B1",730479,9
"B1",730480,4
"B1",730481,13
"B1",730482,7
"B1",730483,3
"B1",730484,2
"B1",730485,0
"B1",730486,0
"B1",730487,1
"B1",730488,3
"B1",730489,10
"B1",730490,3
"B1",730491,8
"B1",730492,5
"B1",730493,6
"B1",730494,9
"B1",730495,7
"B1",730496,10
"B1",730497,10
"B1",730498,3
"B1",730499,3
"B1",730500,0
"B1",730501,6
"B1",730502,0
"B1",730503,3
"B1",730504,0
"B1",730505,1
"B1",730506,0
"B1",730507,4
"B1",730508,4
"B1",730509,2
"B1",730510,2
"B1",730511,6
"B1",730512,3
"B1",730513,5
"B1",730514,5
"B1",730515,5
"B1",730516,4
"B1",730517,8
"B1",730518,13
"B1",730519,10
"B1",730520,4
"B1",730521,4
"B1",730522,9
"B1",730523,3
"B1",730524,9
"B1",730525,4
"B1",730526,0
"B1",730527,0
"B1",730528,0
"B1",730529,0
"B1",730530,0
"B1",730531,0
"B1",730532,1
"B1",730533,4
"B1",730534,0
"B1",730535,4
"B1",730536,5
"B1",730537,1
"B1",730538,3
"B1",730539,3
"B1",730540,2
"B1",730541,0
"B1",730542,2
"B1",730543,5
"B1",730544,3
"B1",730545,0
"B1",730546,0
"B1",730547,0
"B1",730548,0
"B1",730549,6
"B1",730550,1
"B1",730551,3
"B1",730552,14
"B1",730553,12
"B1",730554,7
"B1",730555,0
"B1",730556,1
"B1",730557,0
"B1",730558,3
"B1",730559,6
"B1",730560,5
"B1",730561,2
"B1",730562,4
"B1",730563,1
"B1",730564,3
"B1",730565,4
"B1",730566,2
"B1",730567,3
"B1",730568,9
"B1",730569,4
"B1",730570,3
"B1",730571,5
"B1",730572,10
"B1",730573,5
"B1",730574,0
"B1",730575,13
"B1",730576,6
"B1",730577,0
"B1",730578,9
"B1",730579,3
"B1",730580,6
"B1",730581,2
"B1",730582,4
"B1",730583,4
"B1",730584,6
"B1",730585,9
"B1",730586,0
"B1",730587,13
"B1",730588,5
"B1",730589,1
"B1",730590,1
"B1",730591,4
"B1",730592,10
"B1",730593,9
"B1",730594,1
"B1",730595,2
"B1",730596,4
"B1",730597,2
"B1",730598,1
"B1",730599,5
"B1",730600,3
"B1",730601,9
"B1",730602,6
"B1",730603,3
"B1",730604,1
"B1",730605,0
"B1",730606,2
"B1",730607,1
"B1",730608,6
"B1",730609,0
"B1",730610,8
"B1",730611,4
"B1",730612,3
"B1",730613,3
"B1",730614,7
"B1",730615,4
"B1",730616,0
"B1",730617,0
"B1",730618,2
"B1",730619,2
"B1",730620,3
"B1",730621,5
"B1",730622,10
"B1",730623,7
"B1",730624,7
"B1",730625,0
"B1",730626,4
"B1",730627,6
"B1",730628,6
"B1",730629,3
"B1",730630,5
"B1",730631,4
"B1",730632,3
"B1",730633,2
"B1",730634,3
"B1",730635,8
"B1",730636,4
"B1",730637,6
"B1",730638,1
"B1",730639,2
"B1",730640,5
"B1",730641,0
"B1",730642,5
"B1",730643,18
"B1",730644,4
"B1",730645,3
"B1",730646,0
"B1",730647,2
"B1",730648,2
"B1",730649,4
"B1",730650,2
"B1",730651,5
"B1",730652,7
"B1",730653,5
"B1",730654,4
"B1",730655,4
"B1",730656,1
"B1",730657,4
"B1",730658,9
"B1",730659,3
"B1",730660,5
"B1",730661,0
"B1",730662,4
"B1",730663,4
"B1",730664,4
"B1",730665,9
"B1",730666,5
"B1",730667,2
"B1",730668,12
"B1",730669,0
"B1",730670,7
"B1",730671,0
"B1",730672,0
"B1",730673,0
"B1",730674,0
"B1",730675,7
"B1",730676,1
"B1",730677,4
"B1",730678,4
"B1",730679,3
"B1",730680,8
"B1",730681,0
"B1",730682,5
"B1",730683,5
"B1",730684,6
"B1",730685,4
"B1",730686,0
"B1",730687,1
"B1",730688,4
"B1",730689,0
"B1",730690,7
"B1",730691,5
"B1",730692,0
"B1",730693,0
"B1",730694,8
"B1",730695,3
"B1",730696,1
"B1",730697,0
"B1",730698,3
"B1",730699,0
"B1",730700,2
"B1",730701,4
"B1",730702,6
"B1",730703,0
"B1",730704,1
"B1",730705,4
"B1",730706,5
"B1",730707,2
"B1",730708,7
"B1",730709,10
"B1",730710,4
"B1",730711,2
"B1",730712,6
"B1",730713,5
"B1",730714,9
"B1",730715,6
"B1",730716,0
"B1",730717,1
"B1",730718,4
"B1",730719,5
"B1",730720,3
"B1",730721,10
"B1",730722,7
"B1",730723,3
"B1",730724,4
"B1",730725,6
"B1",730726,5
"B1",730727,1
"B1",730728,2
"B1",730729,4
"B1",730730,0
"B1",730731,1
"B1",730732,7
"B1",730733,4
"B1",730734,5
"B1",730735,0
"B1",730736,7
"B1",730737,0
"B1",730738,2
"B1",730739,4
"B1",730740,4
"B1",730741,1
"B1",730742,7
"B1",730743,9
"B1",730744,1
"B1",730745,4
"B1",730746,5
"B1",730747,4
"B1",730748,3
"B1",730749,1
"B1",730750,4
"B1",730751,6
"B1",730752,4
"B1",730753,3
"B1",730754,1
"B1",730755,2
"B1",730756,6
"B1",730757,4
"B1",730758,3
"B1",730759,0
"B1",730760,7
"B1",730761,2
"B1",730762,1
"B1",730763,0
"B1",730764,1
"B1",730765,3
"B1",730766,1
"B1",730767,3
"B1",730768,4
"B1",730769,2
"B1",730770,0
"B1",730771,1
"B1",730772,1
"B1",730773,8
"B1",730774,19
"B1",730775,8
"B1",730776,6
"B1",730777,10
"B1",730778,1
"B1",730779,1
"B1",730780,3
"B1",730781,3
"B1",730782,6
"B1",730783,7
"B1",730784,10
"B1",730785,0
"B1",730786,5
"B1",730787,13
"B1",730788,5
"B1",730789,3
"B1",730790,11
"B1",730791,4
"B1",730792,17
"B1",730793,0
"B1",730794,7
"B1",730795,8
"B1",730796,5
"B1",730797,0
"B1",730798,15
"B1",730799,0
"B1",730800,0
"B1",730801,4
"B1",730802,3
"B1",730803,3
"B1",730804,3
"B1",730805,6
"B1",730806,7
"B1",730807,15
"B1",730808,0
"B1",730809,0
"B1",730810,1
"B1",730811,14
"B1",730812,13
"B1",730813,2
"B1",730814,18
"B1",730815,18
"B1",730816,2
"B1",730817,3
"B1",730818,2
"B1",730819,8
"B1",730820,9
"B1",730821,0
"B1",730822,10
"B1",730823,8
"B1",730824,6
"B1",730825,2
"B1",730826,7
"B1",730827,6
"B1",730828,2
"B1",730829,0
"B1",730830,1
"B1",730831,5
"B1",730832,0
"B1",730833,7
"B1",730834,0
"B1",730835,4
"B1",730836,1
"B1",730837,4
"B1",730838,3
"B1",730839,2
"B1",730840,7
"B1",730841,3
"B1",730842,0
"B1",730843,4
"B1",730844,10
"B1",730845,5
"B1",730846,7
"B1",730847,3
"B1",730848,0
"B1",730849,0
"B1",730850,3
"B1",730851,4
"B1",730852,9
"B1",730853,3
"B1",730854,6
"B1",730855,9
"B1",730856,8
"B1",730857,1
"B1",730858,3
"B1",730859,1
"B1",730860,4
"B1",730861,0
"B1",730862,1
"B1",730863,3
"B1",730864,3
"B1",730865,1
"B1",730866,0
"B1",730867,0
"B1",730868,0
"B1",730869,1
"B1",730870,1
"B1",730871,1
"B1",730872,0
"B1",730873,1
"B1",730874,0
"B1",730875,2
"B1",730876,1
"B1",730877,0
"B1",730878,2
"B1",730879,0
"B1",730880,1
"B1",730881,1
"B1",730882,3
"B1",730883,17
"B1",730884,13
"B1",730885,4
"B1",730886,12
"B1",730887,3
"B1",730888,1
"B1",730889,17
"B1",730890,17
"B1",730891,11
"B1",730892,9
"B1",730893,13
"B1",730894,14
"B1",730895,10
"B1",730896,2
"B1",730897,1
"B1",730898,10
"B1",730899,8
"B1",730900,13
"B1",730901,11
"B1",730902,4
"B1",730903,0
"B1",730904,1
"B1",730905,0
"B1",730906,13
"B1",730907,3
"B1",730908,2
"B1",730909,3
"B1",730910,13
"B1",730911,0
"B1",730912,0
"B1",730913,0
"B1",730914,0
"B1",730915,1
"B1",730916,1
"B1",730917,2
"B1",730918,9
"B1",730919,0
"B1",730920,0
"B1",730921,5
"B1",730922,1
"B1",730923,2
"B1",730924,9
"B1",730925,8
"B1",730926,0
"B1",730927,0
"B1",730928,1
"B1",730929,4
"B1",730930,7
"B1",730931,1
"B1",730932,6
"B1",730933,1
"B1",730934,5
"B1",730935,5
"B1",730936,4
"B1",730937,2
"B1",730938,2
"B1",730939,5
"B1",730940,5
"B1",730941,5
"B1",730942,0
"B1",730943,7
"B1",730944,1
"B1",730945,1
"B1",730946,1
"B1",730947,2
"B1",730948,4
"B1",730949,6
"B1",730950,5
"B1",730951,0
"B1",730952,5
"B1",730953,17
"B1",730954,6
"B1",730955,9
"B1",730956,5
"B1",730957,5
"B1",730958,3
"B1",730959,11
"B1",730960,7
"B1",730961,1
"B1",730962,0
"B1",730963,3
"B1",730964,9
"B1",730965,2
"B1",730966,10
"B1",730967,6
"B1",730968,3
"B1",730969,11
"B1",730970,5
"B1",730971,6
"B1",730972,4
"B1",730973,1
"B1",730974,4
"B1",730975,6
"B1",730976,4
"B1",730977,8
"B1",730978,3
"B1",730979,11
"B1",730980,7
"B1",730981,4
"B1",730982,6
"B1",730983,19
"B1",730984,2
"B1",730985,1
"B1",730986,2
"B1",730987,5
"B1",730988,2
"B1",730989,6
"B1",730990,4
"B1",730991,2
"B1",730992,21
"B1",730993,4
"B1",730994,15
"B1",730995,2
"B1",730996,15
"B1",730997,5
"B1",730998,7
"B1",730999,6
"B1",731000,3
"B1",731001,1
"B1",731002,4
"B1",731003,11
"B1",731004,8
"B1",731005,2
"B1",731006,0
"B1",731007,2
"B1",731008,2
"B1",731009,25
"B1",731010,2
"B1",731011,1
"B1",731012,3
"B1",731013,1
"B1",731014,3
"B1",731015,8
"B1",731016,13
"B1",731017,15
"B1",731018,1
"B1",731019,8
"B1",731020,0
"B1",731021,0
"B1",731022,7
"B1",731023,12
"B1",731024,3
"B1",731025,12
"B1",731026,0
"B1",731027,9
"B1",731028,0
"B1",731029,7
"B1",731030,4
"B1",731031,5
"B1",731032,6
"B1",731033,5
"B1",731034,8
"B1",731035,3
"B1",731036,0
"B1",731037,25
"B1",731038,7
"B1",731039,4
"B1",731040,3
"B1",731041,13
"B1",731042,1
"B1",731043,4
"B1",731044,3
"B1",731045,2
"B1",731046,4
"B1",731047,0
"B1",731048,0
"B1",731049,0
"B1",731050,0
"B1",731051,3
"B1",731052,0
"B1",731053,1
"B1",731054,2
"B1",731055,3
"B1",731056,0
"B1",731057,0
"B1",731058,0
"B1",731059,0
"B1",731060,0
"B1",731061,0
"B1",731062,3
"B1",731063,1
"B1",731064,0
"B1",731065,0
"B1",731066,2
"B1",731067,11
"B1",731068,0
"B1",731069,0
"B1",731070,0
"B1",731071,1
"B1",731072,3
"B1",731073,1
"B1",731074,5
"B1",731075,4
"B1",731076,0
"B1",731077,1
"B1",731078,1
"B1",731079,18
"B1",731080,8
"B1",731081,2
"B1",731082,5
"B1",731083,10
"B1",731084,6
"B1",731085,1
"B1",731086,2
"B1",731087,0
"B1",731088,1
"B1",731089,1
"B1",731090,2
"B1",731091,9
"B1",731092,8
"B1",731093,4
"B1",731094,2
"B1",731095,3
"B1",731096,1
"B1",731097,1
"B1",731098,12
"B1",731099,1
"B1",731100,2
"B1",731101,7
"B1",731102,7
"B1",731103,4
"B1",731104,5
"B1",731105,6
"B1",731106,9
"B1",731107,6
"B1",731108,8
"B1",731109,6
"B1",731110,0
"B1",731111,0
"B1",731112,1
"B1",731113,2
"B1",731114,9
"B1",731115,9
"B1",731116,6
"B1",731117,0
"B1",731118,2
"B1",731119,8
"B1",731120,1
"B1",731121,2
"B1",731122,2
"B1",731123,0
"B1",731124,5
"B1",731125,5
"B1",731126,7
"B1",731127,4
"B1",731128,4
"B1",731129,1
"B1",731130,6
"B1",731131,4
"B1",731132,3
"B1",731133,2
"B1",731134,14
"B1",731135,4
"B1",731136,5
"B1",731137,2
"B1",731138,8
"B1",731139,6
"B1",731140,4
"B1",731141,5
"B1",731142,5
"B1",731143,0
"B1",731144,2
"B1",731145,3
"B1",731146,0
"B1",731147,1
"B1",731148,0
"B1",731149,0
"B1",731150,0
"B1",731151,2
"B1",731152,1
"B1",731153,0
"B1",731154,4
"B1",731155,2
"B1",731156,6
"B1",731157,2
"B1",731158,5
"B1",731159,3
"B1",731160,5
"B1",731161,3
"B1",731162,5
"B1",731163,2
"B1",731164,10
"B1",731165,1
"B1",731166,1
"B1",731167,3
"B1",731168,17
"B1",731169,7
"B1",731170,5
"B1",731171,8
"B1",731172,4
"B1",731173,5
"B1",731174,1
"B1",731175,4
"B1",731176,6
"B1",731177,3
"B1",731178,0
"B1",731179,4
"B1",731180,3
"B1",731181,5
"B1",731182,2
"B1",731183,5
"B1",731184,6
"B1",731185,3
"B1",731186,2
"B1",731187,13
"B1",731188,0
"B1",731189,5
"B1",731190,7
"B1",731191,3
"B1",731192,11
"B1",731193,1
"B1",731194,2
"B1",731195,1
"B1",731196,1
"B1",731197,11
"B1",731198,1
"B1",731199,10
"B1",731200,10
"B1",731201,0
"B1",731202,6
"B1",731203,6
"B1",731204,5
"B1",731205,2
"B1",731206,3
"B1",731207,7
"B1",731208,2
"B1",731209,8
"B1",731210,8
"B1",731211,2
"B1",731212,0
"B1",731213,1
"B1",731214,9
"B1",731215,6
"B1",731216,0
"B1",731217,2
"B1",731218,3
"B1",731219,1
"B1",731220,1
"B1",731221,2
"B1",731222,5
"B1",731223,3
"B1",731224,0
"B1",731225,3
"B1",731226,4
"B1",731227,1
"B1",731228,5
"B1",731229,10
"B1",731230,6
"B1",731231,1
"B1",731232,0
"B1",731233,0
"B1",731234,3
"B1",731235,5
"B1",731236,4
"B1",731237,6
"B1",731238,3
"B1",731239,0
"B1",731240,4
"B1",731241,5
"B1",731242,1
"B1",731243,0
"B1",731244,8
"B1",731245,3
"B1",731246,4
"B1",731247,5
"B1",731248,0
"B1",731249,2
"B1",731250,2
"B1",731251,3
"B1",731252,1
"B1",731253,1
"B1",731254,5
"B1",731255,10
"B1",731256,7
"B1",731257,1
"B1",731258,5
"B1",731259,2
"B1",731260,1
"B1",731261,2
"B1",731262,2
"B1",731263,10
"B1",731264,2
"B1",731265,7
"B1",731266,6
"B1",731267,2
"B1",731268,1
"B1",731269,0
"B1",731270,7
"B1",731271,7
"B1",731272,1
"B1",731273,0
"B1",731274,6
"B1",731275,0
"B1",731276,0
"B1",731277,5
"B1",731278,3
"B1",731279,2
"B1",731280,6
"B1",731281,3
"B1",731282,6
"B1",731283,0
"B1",731284,5
"B1",731285,10
"B1",731286,1
"B1",731287,3
"B1",731288,1
"B1",731289,10
"B1",731290,2
"B1",731291,3
"B1",731292,3
"B1",731293,3
"B1",731294,1
"B1",731295,4
"B1",731296,0
"B1",731297,3
"B1",731298,1
"B1",731299,2
"B1",731300,6
"B1",731301,8
"B1",731302,2
"B1",731303,14
"B1",731304,11
"B1",731305,1
"B1",731306,3
"B1",731307,2
"B1",731308,0
"B1",731309,4
"B1",731310,3
"B1",731311,3
"B1",731312,10
"B1",731313,7
"B1",731314,6
"B1",731315,5
"B1",731316,0
"B1",731317,0
"B1",731318,2
"B1",731319,2
"B1",731320,1
"B1",731321,4
"B1",731322,5
"B1",731323,1
"B1",731324,1
"B1",731325,3
"B1",731326,2
"B1",731327,5
"B1",731328,7
"B1",731329,0
"B1",731330,1
"B1",731331,5
"B1",731332,8
"B1",731333,6
"B1",731334,10
"B1",731335,6
"B1",731336,3
"B1",731337,3
"B1",731338,3
"B1",731339,4
"B1",731340,0
"B1",731341,0
"B1",731342,1
"B1",731343,2
"B1",731344,2
"B1",731345,1
"B1",731346,7
"B1",731347,4
"B1",731348,7
"B1",731349,9
"B1",731350,2
"B1",731351,9
"B1",731352,3
"B1",731353,4
"B1",731354,5
"B1",731355,6
"B1",731356,2
"B1",731357,6
"B1",731358,0
"B1",731359,7
"B1",731360,8
"B1",731361,4
"B1",731362,4
"B1",731363,11
"B1",731364,1
"B1",731365,1
"B1",731366,0
"B1",731367,2
"B1",731368,1
"B1",731369,1
"B1",731370,2
"B1",731371,1
"B1",731372,1
"B1",731373,2
"B1",731374,12
"B1",731375,13
"B1",731376,16
"B1",731377,1
"B1",731378,12
"B1",731379,9
"B1",731380,6
"B1",731381,5
"B1",731382,4
"B1",731383,4
"B1",731384,6
"B1",731385,3
"B1",731386,6
"B1",731387,1
"B1",731388,3
"B1",731389,8
"B1",731390,8
"B1",731391,1
"B1",731392,4
"B1",731393,13
"B1",731394,4
"B1",731395,5
"B1",731396,6
"B1",731397,4
"B1",731398,7
"B1",731399,0
"B1",731400,9
"B1",731401,0
"B1",731402,0
"B1",731403,9
"B1",731404,3
"B1",731405,10
"B1",731406,1
"B1",731407,1
"B1",731408,2
"B1",731409,1
"B1",731410,6
"B1",731411,3
"B1",731412,5
"B1",731413,3
"B1",731414,0
"B1",731415,4
"B1",731416,3
"B1",731417,14
"B1",731418,8
"B1",731419,4
"B1",731420,8
"B1",731421,0
"B1",731422,2
"B1",731423,0
"B1",731424,0
"B1",731425,5
"B1",731426,10
"B1",731427,6
"B1",731428,4
"B1",731429,7
