"blastomere","rank","size","blast"
"B2",1227,21,"Blastomere B"
"B2",1228,21,"Blastomere B"
"B2",1229,21,"Blastomere B"
"B2",1230,21,"Blastomere B"
"B2",1231,20,"Blastomere B"
"B2",1232,20,"Blastomere B"
"B2",1233,20,"Blastomere B"
"B2",1234,20,"Blastomere B"
"B2",1235,20,"Blastomere B"
"B2",1236,20,"Blastomere B"
"B2",1237,20,"Blastomere B"
"B2",1238,20,"Blastomere B"
"B2",1239,20,"Blastomere B"
"B2",1240,20,"Blastomere B"
"B2",1241,20,"Blastomere B"
"B2",1242,20,"Blastomere B"
"B2",1243,20,"Blastomere B"
"B2",1244,20,"Blastomere B"
"B2",1245,20,"Blastomere B"
"B2",1246,20,"Blastomere B"
"B2",1247,20,"Blastomere B"
"B2",1248,20,"Blastomere B"
"B2",1249,20,"Blastomere B"
"B2",1250,20,"Blastomere B"
"B2",1251,19,"Blastomere B"
"B2",1252,19,"Blastomere B"
"B2",1253,19,"Blastomere B"
"B2",1254,19,"Blastomere B"
"B2",1255,19,"Blastomere B"
"B2",1256,19,"Blastomere B"
"B2",1257,19,"Blastomere B"
"B2",1258,19,"Blastomere B"
"B2",1259,19,"Blastomere B"
"B2",1260,19,"Blastomere B"
"B2",1261,19,"Blastomere B"
"B2",1262,19,"Blastomere B"
"B2",1263,19,"Blastomere B"
"B2",1264,19,"Blastomere B"
"B2",1265,19,"Blastomere B"
"B2",1266,19,"Blastomere B"
"B2",1267,19,"Blastomere B"
"B2",1268,18,"Blastomere B"
"B2",1269,18,"Blastomere B"
"B2",1270,18,"Blastomere B"
"B2",1271,18,"Blastomere B"
"B2",1272,18,"Blastomere B"
"B2",1273,18,"Blastomere B"
"B2",1274,18,"Blastomere B"
"B2",1275,18,"Blastomere B"
"B2",1276,18,"Blastomere B"
"B2",1277,18,"Blastomere B"
"B2",1278,18,"Blastomere B"
"B2",1279,18,"Blastomere B"
"B2",1280,18,"Blastomere B"
"B2",1281,18,"Blastomere B"
"B2",1282,18,"Blastomere B"
"B2",1283,18,"Blastomere B"
"B2",1284,18,"Blastomere B"
"B2",1285,18,"Blastomere B"
"B2",1286,18,"Blastomere B"
"B2",1287,18,"Blastomere B"
"B2",1288,18,"Blastomere B"
"B2",1289,17,"Blastomere B"
"B2",1290,17,"Blastomere B"
"B2",1291,17,"Blastomere B"
"B2",1292,17,"Blastomere B"
"B2",1293,17,"Blastomere B"
"B2",1294,17,"Blastomere B"
"B2",1295,17,"Blastomere B"
"B2",1296,17,"Blastomere B"
"B2",1297,17,"Blastomere B"
"B2",1298,17,"Blastomere B"
"B2",1299,17,"Blastomere B"
"B2",1300,17,"Blastomere B"
"B2",1301,17,"Blastomere B"
"B2",1302,17,"Blastomere B"
"B2",1303,17,"Blastomere B"
"B2",1304,17,"Blastomere B"
"B2",1305,17,"Blastomere B"
"B2",1306,16,"Blastomere B"
"B2",1307,16,"Blastomere B"
"B2",1308,16,"Blastomere B"
"B2",1309,16,"Blastomere B"
"B2",1310,16,"Blastomere B"
"B2",1311,16,"Blastomere B"
"B2",1312,16,"Blastomere B"
"B2",1313,16,"Blastomere B"
"B2",1314,16,"Blastomere B"
"B2",1315,16,"Blastomere B"
"B2",1316,16,"Blastomere B"
"B2",1317,16,"Blastomere B"
"B2",1318,16,"Blastomere B"
"B2",1319,16,"Blastomere B"
"B2",1320,16,"Blastomere B"
"B2",1321,16,"Blastomere B"
"B2",1322,16,"Blastomere B"
"B2",1323,16,"Blastomere B"
"B2",1324,16,"Blastomere B"
"B2",1325,16,"Blastomere B"
"B2",1326,16,"Blastomere B"
"B2",1327,16,"Blastomere B"
"B2",1328,16,"Blastomere B"
"B2",1329,16,"Blastomere B"
"B2",1330,15,"Blastomere B"
"B2",1331,15,"Blastomere B"
"B2",1332,15,"Blastomere B"
"B2",1333,15,"Blastomere B"
"B2",1334,15,"Blastomere B"
"B2",1335,15,"Blastomere B"
"B2",1336,15,"Blastomere B"
"B2",1337,15,"Blastomere B"
"B2",1338,15,"Blastomere B"
"B2",1339,15,"Blastomere B"
"B2",1340,15,"Blastomere B"
"B2",1341,15,"Blastomere B"
"B2",1342,15,"Blastomere B"
"B2",1343,15,"Blastomere B"
"B2",1344,15,"Blastomere B"
"B2",1345,15,"Blastomere B"
"B2",1346,15,"Blastomere B"
"B2",1347,15,"Blastomere B"
"B2",1348,15,"Blastomere B"
"B2",1349,15,"Blastomere B"
"B2",1350,15,"Blastomere B"
"B2",1351,15,"Blastomere B"
"B2",1352,15,"Blastomere B"
"B2",1353,15,"Blastomere B"
"B2",1354,15,"Blastomere B"
"B2",1355,15,"Blastomere B"
"B2",1356,15,"Blastomere B"
"B2",1357,15,"Blastomere B"
"B2",1358,15,"Blastomere B"
"B2",1359,15,"Blastomere B"
"B2",1360,14,"Blastomere B"
"B2",1361,14,"Blastomere B"
"B2",1362,14,"Blastomere B"
"B2",1363,14,"Blastomere B"
"B2",1364,14,"Blastomere B"
"B2",1365,14,"Blastomere B"
"B2",1366,14,"Blastomere B"
"B2",1367,14,"Blastomere B"
"B2",1368,14,"Blastomere B"
"B2",1369,14,"Blastomere B"
"B2",1370,14,"Blastomere B"
"B2",1371,14,"Blastomere B"
"B2",1372,14,"Blastomere B"
"B2",1373,14,"Blastomere B"
"B2",1374,14,"Blastomere B"
"B2",1375,14,"Blastomere B"
"B2",1376,14,"Blastomere B"
"B2",1377,14,"Blastomere B"
"B2",1378,14,"Blastomere B"
"B2",1379,14,"Blastomere B"
"B2",1380,14,"Blastomere B"
"B2",1381,14,"Blastomere B"
"B2",1382,14,"Blastomere B"
"B2",1383,14,"Blastomere B"
"B2",1384,13,"Blastomere B"
"B2",1385,13,"Blastomere B"
"B2",1386,13,"Blastomere B"
"B2",1387,13,"Blastomere B"
"B2",1388,13,"Blastomere B"
"B2",1389,13,"Blastomere B"
"B2",1390,13,"Blastomere B"
"B2",1391,13,"Blastomere B"
"B2",1392,13,"Blastomere B"
"B2",1393,13,"Blastomere B"
"B2",1394,13,"Blastomere B"
"B2",1395,13,"Blastomere B"
"B2",1396,13,"Blastomere B"
"B2",1397,13,"Blastomere B"
"B2",1398,13,"Blastomere B"
"B2",1399,13,"Blastomere B"
"B2",1400,13,"Blastomere B"
"B2",1401,13,"Blastomere B"
"B2",1402,13,"Blastomere B"
"B2",1403,13,"Blastomere B"
"B2",1404,13,"Blastomere B"
"B2",1405,13,"Blastomere B"
"B2",1406,13,"Blastomere B"
"B2",1407,13,"Blastomere B"
"B2",1408,13,"Blastomere B"
"B2",1409,13,"Blastomere B"
"B2",1410,13,"Blastomere B"
"B2",1411,13,"Blastomere B"
"B2",1412,12,"Blastomere B"
"B2",1413,12,"Blastomere B"
"B2",1414,12,"Blastomere B"
"B2",1415,12,"Blastomere B"
"B2",1416,12,"Blastomere B"
"B2",1417,12,"Blastomere B"
"B2",1418,12,"Blastomere B"
"B2",1419,12,"Blastomere B"
"B2",1420,12,"Blastomere B"
"B2",1421,12,"Blastomere B"
"B2",1422,12,"Blastomere B"
"B2",1423,12,"Blastomere B"
"B2",1424,12,"Blastomere B"
"B2",1425,12,"Blastomere B"
"B2",1426,12,"Blastomere B"
"B2",1427,12,"Blastomere B"
"B2",1428,12,"Blastomere B"
"B2",1429,12,"Blastomere B"
"B2",1430,12,"Blastomere B"
"B2",1431,12,"Blastomere B"
"B2",1432,12,"Blastomere B"
"B2",1433,12,"Blastomere B"
"B2",1434,12,"Blastomere B"
"B2",1435,12,"Blastomere B"
"B2",1436,12,"Blastomere B"
"B2",1437,12,"Blastomere B"
"B2",1438,12,"Blastomere B"
"B2",1439,12,"Blastomere B"
"B2",1440,12,"Blastomere B"
"B2",1441,12,"Blastomere B"
"B2",1442,12,"Blastomere B"
"B2",1443,12,"Blastomere B"
"B2",1444,11,"Blastomere B"
"B2",1445,11,"Blastomere B"
"B2",1446,11,"Blastomere B"
"B2",1447,11,"Blastomere B"
"B2",1448,11,"Blastomere B"
"B2",1449,11,"Blastomere B"
"B2",1450,11,"Blastomere B"
"B2",1451,11,"Blastomere B"
"B2",1452,11,"Blastomere B"
"B2",1453,11,"Blastomere B"
"B2",1454,11,"Blastomere B"
"B2",1455,11,"Blastomere B"
"B2",1456,11,"Blastomere B"
"B2",1457,11,"Blastomere B"
"B2",1458,11,"Blastomere B"
"B2",1459,11,"Blastomere B"
"B2",1460,11,"Blastomere B"
"B2",1461,11,"Blastomere B"
"B2",1462,11,"Blastomere B"
"B2",1463,11,"Blastomere B"
"B2",1464,11,"Blastomere B"
"B2",1465,11,"Blastomere B"
"B2",1466,11,"Blastomere B"
"B2",1467,11,"Blastomere B"
"B2",1468,11,"Blastomere B"
"B2",1469,11,"Blastomere B"
"B2",1470,11,"Blastomere B"
"B2",1471,11,"Blastomere B"
"B2",1472,11,"Blastomere B"
"B2",1473,11,"Blastomere B"
"B2",1474,11,"Blastomere B"
"B2",1475,11,"Blastomere B"
"B2",1476,10,"Blastomere B"
"B2",1477,10,"Blastomere B"
"B2",1478,10,"Blastomere B"
"B2",1479,10,"Blastomere B"
"B2",1480,10,"Blastomere B"
"B2",1481,10,"Blastomere B"
"B2",1482,10,"Blastomere B"
"B2",1483,10,"Blastomere B"
"B2",1484,10,"Blastomere B"
"B2",1485,10,"Blastomere B"
"B2",1486,10,"Blastomere B"
"B2",1487,10,"Blastomere B"
"B2",1488,10,"Blastomere B"
"B2",1489,10,"Blastomere B"
"B2",1490,10,"Blastomere B"
"B2",1491,10,"Blastomere B"
"B2",1492,10,"Blastomere B"
"B2",1493,10,"Blastomere B"
"B2",1494,10,"Blastomere B"
"B2",1495,10,"Blastomere B"
"B2",1496,10,"Blastomere B"
"B2",1497,10,"Blastomere B"
"B2",1498,10,"Blastomere B"
"B2",1499,10,"Blastomere B"
"B2",1500,10,"Blastomere B"
"B2",1501,10,"Blastomere B"
"B2",1502,10,"Blastomere B"
"B2",1503,10,"Blastomere B"
"B2",1504,10,"Blastomere B"
"B2",1505,10,"Blastomere B"
"B2",1506,10,"Blastomere B"
"B2",1507,10,"Blastomere B"
"B2",1508,10,"Blastomere B"
"B2",1509,9,"Blastomere B"
"B2",1510,9,"Blastomere B"
"B2",1511,9,"Blastomere B"
"B2",1512,9,"Blastomere B"
"B2",1513,9,"Blastomere B"
"B2",1514,9,"Blastomere B"
"B2",1515,9,"Blastomere B"
"B2",1516,9,"Blastomere B"
"B2",1517,9,"Blastomere B"
"B2",1518,9,"Blastomere B"
"B2",1519,9,"Blastomere B"
"B2",1520,9,"Blastomere B"
"B2",1521,9,"Blastomere B"
"B2",1522,9,"Blastomere B"
"B2",1523,9,"Blastomere B"
"B2",1524,9,"Blastomere B"
"B2",1525,9,"Blastomere B"
"B2",1526,9,"Blastomere B"
"B2",1527,9,"Blastomere B"
"B2",1528,9,"Blastomere B"
"B2",1529,9,"Blastomere B"
"B2",1530,9,"Blastomere B"
"B2",1531,9,"Blastomere B"
"B2",1532,9,"Blastomere B"
"B2",1533,9,"Blastomere B"
"B2",1534,9,"Blastomere B"
"B2",1535,9,"Blastomere B"
"B2",1536,9,"Blastomere B"
"B2",1537,9,"Blastomere B"
"B2",1538,8,"Blastomere B"
"B2",1539,8,"Blastomere B"
"B2",1540,8,"Blastomere B"
"B2",1541,8,"Blastomere B"
"B2",1542,8,"Blastomere B"
"B2",1543,8,"Blastomere B"
"B2",1544,8,"Blastomere B"
"B2",1545,8,"Blastomere B"
"B2",1546,8,"Blastomere B"
"B2",1547,8,"Blastomere B"
"B2",1548,8,"Blastomere B"
"B2",1549,8,"Blastomere B"
"B2",1550,8,"Blastomere B"
"B2",1551,8,"Blastomere B"
"B2",1552,8,"Blastomere B"
"B2",1553,8,"Blastomere B"
"B2",1554,8,"Blastomere B"
"B2",1555,8,"Blastomere B"
"B2",1556,8,"Blastomere B"
"B2",1557,8,"Blastomere B"
"B2",1558,8,"Blastomere B"
"B2",1559,8,"Blastomere B"
"B2",1560,8,"Blastomere B"
"B2",1561,8,"Blastomere B"
"B2",1562,8,"Blastomere B"
"B2",1563,8,"Blastomere B"
"B2",1564,8,"Blastomere B"
"B2",1565,8,"Blastomere B"
"B2",1566,8,"Blastomere B"
"B2",1567,8,"Blastomere B"
"B2",1568,8,"Blastomere B"
"B2",1569,8,"Blastomere B"
"B2",1570,8,"Blastomere B"
"B2",1571,7,"Blastomere B"
"B2",1572,7,"Blastomere B"
"B2",1573,7,"Blastomere B"
"B2",1574,7,"Blastomere B"
"B2",1575,7,"Blastomere B"
"B2",1576,7,"Blastomere B"
"B2",1577,7,"Blastomere B"
"B2",1578,7,"Blastomere B"
"B2",1579,7,"Blastomere B"
"B2",1580,7,"Blastomere B"
"B2",1581,7,"Blastomere B"
"B2",1582,7,"Blastomere B"
"B2",1583,7,"Blastomere B"
"B2",1584,7,"Blastomere B"
"B2",1585,7,"Blastomere B"
"B2",1586,7,"Blastomere B"
"B2",1587,7,"Blastomere B"
"B2",1588,7,"Blastomere B"
"B2",1589,7,"Blastomere B"
"B2",1590,7,"Blastomere B"
"B2",1591,7,"Blastomere B"
"B2",1592,7,"Blastomere B"
"B2",1593,7,"Blastomere B"
"B2",1594,7,"Blastomere B"
"B2",1595,7,"Blastomere B"
"B2",1596,7,"Blastomere B"
"B2",1597,7,"Blastomere B"
"B2",1598,7,"Blastomere B"
"B2",1599,7,"Blastomere B"
"B2",1600,7,"Blastomere B"
"B2",1601,7,"Blastomere B"
"B2",1602,7,"Blastomere B"
"B2",1603,7,"Blastomere B"
"B2",1604,7,"Blastomere B"
"B2",1605,7,"Blastomere B"
"B2",1606,7,"Blastomere B"
"B2",1607,7,"Blastomere B"
"B2",1608,7,"Blastomere B"
"B2",1609,7,"Blastomere B"
"B2",1610,7,"Blastomere B"
"B2",1611,7,"Blastomere B"
"B2",1612,7,"Blastomere B"
"B2",1613,7,"Blastomere B"
"B2",1614,7,"Blastomere B"
"B2",1615,7,"Blastomere B"
"B2",1616,7,"Blastomere B"
"B2",1617,7,"Blastomere B"
"B2",1618,7,"Blastomere B"
"B2",1619,7,"Blastomere B"
"B2",1620,7,"Blastomere B"
"B2",1621,7,"Blastomere B"
"B2",1622,6,"Blastomere B"
"B2",1623,6,"Blastomere B"
"B2",1624,6,"Blastomere B"
"B2",1625,6,"Blastomere B"
"B2",1626,6,"Blastomere B"
"B2",1627,6,"Blastomere B"
"B2",1628,6,"Blastomere B"
"B2",1629,6,"Blastomere B"
"B2",1630,6,"Blastomere B"
"B2",1631,6,"Blastomere B"
"B2",1632,6,"Blastomere B"
"B2",1633,6,"Blastomere B"
"B2",1634,6,"Blastomere B"
"B2",1635,6,"Blastomere B"
"B2",1636,6,"Blastomere B"
"B2",1637,6,"Blastomere B"
"B2",1638,6,"Blastomere B"
"B2",1639,6,"Blastomere B"
"B2",1640,6,"Blastomere B"
"B2",1641,6,"Blastomere B"
"B2",1642,6,"Blastomere B"
"B2",1643,6,"Blastomere B"
"B2",1644,6,"Blastomere B"
"B2",1645,6,"Blastomere B"
"B2",1646,6,"Blastomere B"
"B2",1647,6,"Blastomere B"
"B2",1648,6,"Blastomere B"
"B2",1649,6,"Blastomere B"
"B2",1650,6,"Blastomere B"
"B2",1651,6,"Blastomere B"
"B2",1652,6,"Blastomere B"
"B2",1653,6,"Blastomere B"
"B2",1654,6,"Blastomere B"
"B2",1655,6,"Blastomere B"
"B2",1656,6,"Blastomere B"
"B2",1657,6,"Blastomere B"
"B2",1658,6,"Blastomere B"
"B2",1659,6,"Blastomere B"
"B2",1660,6,"Blastomere B"
"B2",1661,5,"Blastomere B"
"B2",1662,5,"Blastomere B"
"B2",1663,5,"Blastomere B"
"B2",1664,5,"Blastomere B"
"B2",1665,5,"Blastomere B"
"B2",1666,5,"Blastomere B"
"B2",1667,5,"Blastomere B"
"B2",1668,5,"Blastomere B"
"B2",1669,5,"Blastomere B"
"B2",1670,5,"Blastomere B"
"B2",1671,5,"Blastomere B"
"B2",1672,5,"Blastomere B"
"B2",1673,5,"Blastomere B"
"B2",1674,5,"Blastomere B"
"B2",1675,5,"Blastomere B"
"B2",1676,5,"Blastomere B"
"B2",1677,5,"Blastomere B"
"B2",1678,5,"Blastomere B"
"B2",1679,5,"Blastomere B"
"B2",1680,5,"Blastomere B"
"B2",1681,5,"Blastomere B"
"B2",1682,5,"Blastomere B"
"B2",1683,5,"Blastomere B"
"B2",1684,5,"Blastomere B"
"B2",1685,5,"Blastomere B"
"B2",1686,5,"Blastomere B"
"B2",1687,5,"Blastomere B"
"B2",1688,5,"Blastomere B"
"B2",1689,5,"Blastomere B"
"B2",1690,5,"Blastomere B"
"B2",1691,5,"Blastomere B"
"B2",1692,5,"Blastomere B"
"B2",1693,5,"Blastomere B"
"B2",1694,5,"Blastomere B"
"B2",1695,5,"Blastomere B"
"B2",1696,5,"Blastomere B"
"B2",1697,5,"Blastomere B"
"B2",1698,5,"Blastomere B"
"B2",1699,5,"Blastomere B"
"B2",1700,5,"Blastomere B"
"B2",1701,5,"Blastomere B"
"B2",1702,5,"Blastomere B"
"B2",1703,5,"Blastomere B"
"B2",1704,5,"Blastomere B"
"B2",1705,5,"Blastomere B"
"B2",1706,5,"Blastomere B"
"B2",1707,5,"Blastomere B"
"B2",1708,5,"Blastomere B"
"B2",1709,5,"Blastomere B"
"B2",1710,5,"Blastomere B"
"B2",1711,5,"Blastomere B"
"B2",1712,5,"Blastomere B"
"B2",1713,4,"Blastomere B"
"B2",1714,4,"Blastomere B"
"B2",1715,4,"Blastomere B"
"B2",1716,4,"Blastomere B"
"B2",1717,4,"Blastomere B"
"B2",1718,4,"Blastomere B"
"B2",1719,4,"Blastomere B"
"B2",1720,4,"Blastomere B"
"B2",1721,4,"Blastomere B"
"B2",1722,4,"Blastomere B"
"B2",1723,4,"Blastomere B"
"B2",1724,4,"Blastomere B"
"B2",1725,4,"Blastomere B"
"B2",1726,4,"Blastomere B"
"B2",1727,4,"Blastomere B"
"B2",1728,4,"Blastomere B"
"B2",1729,4,"Blastomere B"
"B2",1730,4,"Blastomere B"
"B2",1731,4,"Blastomere B"
"B2",1732,4,"Blastomere B"
"B2",1733,4,"Blastomere B"
"B2",1734,4,"Blastomere B"
"B2",1735,4,"Blastomere B"
"B2",1736,4,"Blastomere B"
"B2",1737,4,"Blastomere B"
"B2",1738,4,"Blastomere B"
"B2",1739,4,"Blastomere B"
"B2",1740,4,"Blastomere B"
"B2",1741,4,"Blastomere B"
"B2",1742,4,"Blastomere B"
"B2",1743,4,"Blastomere B"
"B2",1744,4,"Blastomere B"
"B2",1745,4,"Blastomere B"
"B2",1746,4,"Blastomere B"
"B2",1747,4,"Blastomere B"
"B2",1748,4,"Blastomere B"
"B2",1749,4,"Blastomere B"
"B2",1750,4,"Blastomere B"
"B2",1751,4,"Blastomere B"
"B2",1752,4,"Blastomere B"
"B2",1753,4,"Blastomere B"
"B2",1754,4,"Blastomere B"
"B2",1755,4,"Blastomere B"
"B2",1756,4,"Blastomere B"
"B2",1757,3,"Blastomere B"
"B2",1758,3,"Blastomere B"
"B2",1759,3,"Blastomere B"
"B2",1760,3,"Blastomere B"
"B2",1761,3,"Blastomere B"
"B2",1762,3,"Blastomere B"
"B2",1763,3,"Blastomere B"
"B2",1764,3,"Blastomere B"
"B2",1765,3,"Blastomere B"
"B2",1766,3,"Blastomere B"
"B2",1767,3,"Blastomere B"
"B2",1768,3,"Blastomere B"
"B2",1769,3,"Blastomere B"
"B2",1770,3,"Blastomere B"
"B2",1771,3,"Blastomere B"
"B2",1772,3,"Blastomere B"
"B2",1773,3,"Blastomere B"
"B2",1774,3,"Blastomere B"
"B2",1775,3,"Blastomere B"
"B2",1776,3,"Blastomere B"
"B2",1777,3,"Blastomere B"
"B2",1778,3,"Blastomere B"
"B2",1779,3,"Blastomere B"
"B2",1780,3,"Blastomere B"
"B2",1781,3,"Blastomere B"
"B2",1782,3,"Blastomere B"
"B2",1783,3,"Blastomere B"
"B2",1784,3,"Blastomere B"
"B2",1785,3,"Blastomere B"
"B2",1786,3,"Blastomere B"
"B2",1787,3,"Blastomere B"
"B2",1788,3,"Blastomere B"
"B2",1789,3,"Blastomere B"
"B2",1790,3,"Blastomere B"
"B2",1791,3,"Blastomere B"
"B2",1792,3,"Blastomere B"
"B2",1793,3,"Blastomere B"
"B2",1794,3,"Blastomere B"
"B2",1795,3,"Blastomere B"
"B2",1796,3,"Blastomere B"
"B2",1797,3,"Blastomere B"
"B2",1798,3,"Blastomere B"
"B2",1799,3,"Blastomere B"
"B2",1800,3,"Blastomere B"
"B2",1801,3,"Blastomere B"
"B2",1802,3,"Blastomere B"
"B2",1803,2,"Blastomere B"
"B2",1804,2,"Blastomere B"
"B2",1805,2,"Blastomere B"
"B2",1806,2,"Blastomere B"
"B2",1807,2,"Blastomere B"
"B2",1808,2,"Blastomere B"
"B2",1809,2,"Blastomere B"
"B2",1810,2,"Blastomere B"
"B2",1811,2,"Blastomere B"
"B2",1812,2,"Blastomere B"
"B2",1813,2,"Blastomere B"
"B2",1814,2,"Blastomere B"
"B2",1815,2,"Blastomere B"
"B2",1816,2,"Blastomere B"
"B2",1817,2,"Blastomere B"
"B2",1818,2,"Blastomere B"
"B2",1819,2,"Blastomere B"
"B2",1820,2,"Blastomere B"
"B2",1821,2,"Blastomere B"
"B2",1822,2,"Blastomere B"
"B2",1823,2,"Blastomere B"
"B2",1824,2,"Blastomere B"
"B2",1825,2,"Blastomere B"
"B2",1826,2,"Blastomere B"
"B2",1827,2,"Blastomere B"
"B2",1828,2,"Blastomere B"
"B2",1829,2,"Blastomere B"
"B2",1830,2,"Blastomere B"
"B2",1831,2,"Blastomere B"
"B2",1832,2,"Blastomere B"
"B2",1833,2,"Blastomere B"
"B2",1834,2,"Blastomere B"
"B2",1835,2,"Blastomere B"
"B2",1836,2,"Blastomere B"
"B2",1837,2,"Blastomere B"
"B2",1838,2,"Blastomere B"
"B2",1839,2,"Blastomere B"
"B2",1840,2,"Blastomere B"
"B2",1841,2,"Blastomere B"
"B2",1842,2,"Blastomere B"
"B2",1843,2,"Blastomere B"
"B2",1844,2,"Blastomere B"
"B2",1845,2,"Blastomere B"
"B2",1846,2,"Blastomere B"
"B2",1847,2,"Blastomere B"
"B2",1848,2,"Blastomere B"
"B2",1849,2,"Blastomere B"
"B2",1850,2,"Blastomere B"
"B2",1851,2,"Blastomere B"
"B2",1852,2,"Blastomere B"
"B2",1853,2,"Blastomere B"
"B2",1854,2,"Blastomere B"
"B2",1855,2,"Blastomere B"
"B2",1856,2,"Blastomere B"
"B2",1857,2,"Blastomere B"
"B2",1858,2,"Blastomere B"
"B2",1859,2,"Blastomere B"
"B2",1860,1,"Blastomere B"
"B2",1861,1,"Blastomere B"
"B2",1862,1,"Blastomere B"
"B2",1863,1,"Blastomere B"
"B2",1864,1,"Blastomere B"
"B2",1865,1,"Blastomere B"
"B2",1866,1,"Blastomere B"
"B2",1867,1,"Blastomere B"
"B2",1868,1,"Blastomere B"
"B2",1869,1,"Blastomere B"
"B2",1870,1,"Blastomere B"
"B2",1871,1,"Blastomere B"
"B2",1872,1,"Blastomere B"
"B2",1873,1,"Blastomere B"
"B2",1874,1,"Blastomere B"
"B2",1875,1,"Blastomere B"
"B2",1876,1,"Blastomere B"
"B2",1877,1,"Blastomere B"
"B2",1878,1,"Blastomere B"
"B2",1879,1,"Blastomere B"
