"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f343","Neuroectoderm_and_glia",-0.083663927905007,40,209673,259,"B2"
"f344","Neuroectoderm_and_glia",NA,3,209673,41,"B1"
"f345","Neuroectoderm_and_glia",NA,4,209673,31,"B2"
"f346","Neuroectoderm_and_glia",0.101981090336273,88,209673,501,"B2"
"f347","Neuroectoderm_and_glia",NA,2,209673,27,"B2"
"f348","Neuroectoderm_and_glia",0.205223905218348,20,209673,106,"B2"
"f349","Neuroectoderm_and_glia",NA,8,209673,52,"B2"
"f350","Neuroectoderm_and_glia",0.212045171074362,80,209673,422,"B1"
"f351","Neuroectoderm_and_glia",NA,2,209673,23,"B2"
"f352","Neuroectoderm_and_glia",NA,4,209673,21,"B1"
"f353","Neuroectoderm_and_glia",-0.758017544771534,12,209673,124,"B2"
"f354","Neuroectoderm_and_glia",0.00240702221866058,10,209673,61,"B1"
"f355","Neuroectoderm_and_glia",0.472509994062592,109,209673,480,"B2"
"f356","Neuroectoderm_and_glia",0.113310498442252,37,209673,209,"B2"
"f357","Neuroectoderm_and_glia",0.691834725102469,23,209673,87,"B1"
"f358","Neuroectoderm_and_glia",0.719922524336684,31,209673,115,"B2"
"f359","Neuroectoderm_and_glia",NA,4,209673,49,"B1"
"f360","Neuroectoderm_and_glia",-0.00349357922102361,16,209673,98,"B2"
"f361","Neuroectoderm_and_glia",0.318434515666339,10,209673,49,"B2"
"f362","Neuroectoderm_and_glia",NA,7,209673,79,"B2"
"f363","Neuroectoderm_and_glia",-0.120932312974246,45,209673,299,"B1"
"f364","Neuroectoderm_and_glia",-0.55436980082379,74,209673,664,"B2"
"f365","Neuroectoderm_and_glia",NA,4,209673,28,"B1"
"f366","Neuroectoderm_and_glia",0.385503485266125,155,209673,725,"B1"
"f367","Neuroectoderm_and_glia",0.315622317820284,387,209673,1900,"B1"
"f368","Neuroectoderm_and_glia",NA,4,209673,54,"B1"
"f369","Neuroectoderm_and_glia",0.647742140919299,20,209673,78,"B2"
"f370","Neuroectoderm_and_glia",NA,3,209673,50,"B1"
"f371","Neuroectoderm_and_glia",NA,9,209673,100,"B2"
"f372","Neuroectoderm_and_glia",-0.497308191883985,24,209673,207,"B1"
"f373","Neuroectoderm_and_glia",NA,1,209673,24,"B1"
"f374","Neuroectoderm_and_glia",0.509309686880523,608,209673,2610,"B1"
"f375","Neuroectoderm_and_glia",NA,5,209673,22,"B2"
"f376","Neuroectoderm_and_glia",NA,2,209673,22,"B2"
"f377","Neuroectoderm_and_glia",0.189752496455908,14,209673,75,"B2"
"f378","Neuroectoderm_and_glia",NA,6,209673,42,"B1"
"f379","Neuroectoderm_and_glia",0.175830120223538,44,209673,238,"B1"
"f380","Neuroectoderm_and_glia",-0.515047507751988,123,209673,1074,"B1"
"f381","Neuroectoderm_and_glia",-0.228319062912569,38,209673,272,"B1"
"f382","Neuroectoderm_and_glia",NA,3,209673,47,"B1"
"f383","Neuroectoderm_and_glia",0.295714439166255,45,209673,224,"B2"
"f384","Neuroectoderm_and_glia",NA,6,209673,65,"B2"
"f385","Neuroectoderm_and_glia",0.00640115036311208,421,209673,2561,"B2"
"f386","Neuroectoderm_and_glia",-0.604721134304964,24,209673,223,"B2"
"f387","Neuroectoderm_and_glia",-0.30934926761141,14,209673,106,"B2"
"f388","Neuroectoderm_and_glia",-0.482759883314829,13,209673,111,"B1"
"f389","Neuroectoderm_and_glia",NA,5,209673,50,"B1"
"f390","Neuroectoderm_and_glia",NA,4,209673,25,"B1"
"f391","Neuroectoderm_and_glia",NA,2,209673,41,"B2"
"f392","Neuroectoderm_and_glia",0.622822884542168,312,209673,1238,"B1"
"f393","Neuroectoderm_and_glia",NA,5,209673,55,"B2"
"f394","Neuroectoderm_and_glia",NA,4,209673,23,"B1"
"f395","Neuroectoderm_and_glia",0.409360774560431,283,209673,1302,"B1"
"f396","Neuroectoderm_and_glia",NA,2,209673,30,"B2"
"f397","Neuroectoderm_and_glia",NA,2,209673,30,"B2"
"f398","Neuroectoderm_and_glia",NA,6,209673,58,"B1"
"f399","Neuroectoderm_and_glia",0.58018936927356,46,209673,188,"B1"
"f400","Neuroectoderm_and_glia",-0.0892234532469077,10,209673,65,"B1"
"f401","Neuroectoderm_and_glia",-0.853064753404509,27,209673,298,"B2"
"f402","Neuroectoderm_and_glia",0.0262537641730283,14,209673,84,"B1"
"f403","Neuroectoderm_and_glia",NA,3,209673,42,"B1"
"f404","Neuroectoderm_and_glia",NA,7,209673,98,"B2"
"f405","Neuroectoderm_and_glia",0.281475722896524,221,209673,1111,"B2"
"f406","Neuroectoderm_and_glia",0.344429724199283,80,209673,385,"B1"
"f407","Neuroectoderm_and_glia",NA,5,209673,54,"B2"
"f408","Neuroectoderm_and_glia",0.315760381368013,11,209673,54,"B2"
"f409","Neuroectoderm_and_glia",NA,7,209673,40,"B1"
"f410","Neuroectoderm_and_glia",NA,2,209673,26,"B2"
"f411","Neuroectoderm_and_glia",-0.304391547815443,11,209673,83,"B2"
"f412","Neuroectoderm_and_glia",0.388823843557737,27,209673,126,"B1"
"f413","Neuroectoderm_and_glia",NA,9,209673,31,"B2"
"f414","Neuroectoderm_and_glia",-0.259990680821659,161,209673,1178,"B2"
"f415","Neuroectoderm_and_glia",-0.36557634394449,47,209673,370,"B2"
"f416","Neuroectoderm_and_glia",-0.0892234532469075,18,209673,117,"B1"
"f417","Neuroectoderm_and_glia",0.314234527137053,35,209673,172,"B2"
"f418","Neuroectoderm_and_glia",0.30170742926089,70,209673,347,"B2"
"f419","Neuroectoderm_and_glia",NA,2,209673,24,"B2"
"f420","Neuroectoderm_and_glia",-0.821743142381922,10,209673,108,"B2"
"f421","Neuroectoderm_and_glia",0.33064719976788,92,209673,447,"B1"
"f422","Neuroectoderm_and_glia",NA,4,209673,29,"B1"
"f423","Neuroectoderm_and_glia",NA,7,209673,46,"B1"
"f424","Neuroectoderm_and_glia",-0.398121599685152,77,209673,620,"B1"
"f425","Neuroectoderm_and_glia",NA,4,209673,39,"B1"
"f426","Neuroectoderm_and_glia",NA,9,209673,78,"B1"
"f427","Neuroectoderm_and_glia",NA,7,209673,44,"B1"
"f428","Neuroectoderm_and_glia",0.414819052090681,24,209673,110,"B2"
"f429","Neuroectoderm_and_glia",NA,8,209673,71,"B2"
"f430","Neuroectoderm_and_glia",NA,9,209673,98,"B1"
"f431","Neuroectoderm_and_glia",NA,3,209673,32,"B2"
"f432","Neuroectoderm_and_glia",0.1934896780877,67,209673,358,"B1"
"f433","Neuroectoderm_and_glia",-0.62144449189609,10,209673,94,"B1"
"f434","Neuroectoderm_and_glia",NA,6,209673,52,"B1"
"f435","Neuroectoderm_and_glia",NA,4,209673,50,"B1"
"f436","Neuroectoderm_and_glia",NA,1,209673,25,"B2"
"f437","Neuroectoderm_and_glia",0.423589261718413,54,209673,246,"B2"
"f438","Neuroectoderm_and_glia",NA,7,209673,48,"B1"
"f439","Neuroectoderm_and_glia",NA,4,209673,43,"B1"
"f440","Neuroectoderm_and_glia",NA,6,209673,38,"B1"
"f441","Neuroectoderm_and_glia",NA,7,209673,33,"B2"
"f442","Neuroectoderm_and_glia",-0.0480400181742856,41,209673,259,"B1"
"f443","Neuroectoderm_and_glia",-0.25914845468922,16,209673,117,"B2"
"f444","Neuroectoderm_and_glia",NA,3,209673,46,"B2"
"f445","Neuroectoderm_and_glia",NA,3,209673,41,"B1"
"f446","Neuroectoderm_and_glia",NA,5,209673,41,"B1"
"f447","Neuroectoderm_and_glia",NA,3,209673,31,"B1"
"f448","Neuroectoderm_and_glia",0.129437214739087,99,209673,553,"B2"
"f449","Neuroectoderm_and_glia",-0.158170806964399,11,209673,75,"B1"
"f450","Neuroectoderm_and_glia",-0.304391547815443,11,209673,83,"B1"
"f451","Neuroectoderm_and_glia",NA,5,209673,39,"B1"
"f452","Neuroectoderm_and_glia",NA,4,209673,39,"B2"
"f453","Neuroectoderm_and_glia",NA,4,209673,26,"B1"
"f454","Neuroectoderm_and_glia",0.170643673508203,35,209673,190,"B1"
"f455","Neuroectoderm_and_glia",NA,9,209673,94,"B2"
"f456","Neuroectoderm_and_glia",NA,0,209673,47,"B2"
"f457","Neuroectoderm_and_glia",-0.143671237269284,12,209673,81,"B1"
"f458","Neuroectoderm_and_glia",0.238883216569579,90,209673,466,"B1"
"f459","Neuroectoderm_and_glia",NA,4,209673,55,"B2"
"f460","Neuroectoderm_and_glia",NA,8,209673,29,"B1"
"f461","Neuroectoderm_and_glia",-0.973746235826972,11,209673,132,"B1"
"f462","Neuroectoderm_and_glia",NA,4,209673,37,"B1"
"f463","Neuroectoderm_and_glia",NA,3,209673,74,"B2"
"f464","Neuroectoderm_and_glia",NA,7,209673,69,"B2"
"f465","Neuroectoderm_and_glia",0.010312220304007,15,209673,91,"B1"
"f466","Neuroectoderm_and_glia",0.0828372925393957,13,209673,75,"B2"
"f467","Neuroectoderm_and_glia",-0.367410084313249,17,209673,134,"B2"
"f468","Neuroectoderm_and_glia",NA,4,209673,27,"B2"
"f469","Neuroectoderm_and_glia",-0.558708736548128,10,209673,90,"B1"
"f470","Neuroectoderm_and_glia",NA,6,209673,30,"B2"
"f471","Neuroectoderm_and_glia",NA,5,209673,30,"B2"
"f472","Neuroectoderm_and_glia",NA,5,209673,52,"B1"
"f473","Neuroectoderm_and_glia",NA,6,209673,47,"B2"
"f474","Neuroectoderm_and_glia",-0.406705643103078,10,209673,81,"B2"
"f475","Neuroectoderm_and_glia",NA,8,209673,42,"B1"
"f476","Neuroectoderm_and_glia",NA,5,209673,34,"B2"
"f477","Neuroectoderm_and_glia",0.253664260276101,24,209673,123,"B1"
"f478","Neuroectoderm_and_glia",NA,9,209673,43,"B2"
"f479","Neuroectoderm_and_glia",-0.111249759576907,10,209673,66,"B1"
"f480","Neuroectoderm_and_glia",NA,3,209673,49,"B2"
"f481","Neuroectoderm_and_glia",NA,9,209673,55,"B1"
"f482","Neuroectoderm_and_glia",NA,8,209673,33,"B1"
"f483","Neuroectoderm_and_glia",NA,4,209673,33,"B1"
"f484","Neuroectoderm_and_glia",NA,4,209673,40,"B2"
"f485","Neuroectoderm_and_glia",-0.269202119353143,11,209673,81,"B2"
"f486","Neuroectoderm_and_glia",0.13316896808954,14,209673,78,"B1"
"f487","Neuroectoderm_and_glia",NA,6,209673,38,"B2"
"f488","Neuroectoderm_and_glia",NA,6,209673,71,"B1"
"f489","Neuroectoderm_and_glia",NA,7,209673,36,"B1"
"f490","Neuroectoderm_and_glia",-0.723767982818624,11,209673,111,"B1"
"f491","Neuroectoderm_and_glia",NA,5,209673,47,"B2"
"f492","Neuroectoderm_and_glia",NA,6,209673,58,"B2"
"f493","Neuroectoderm_and_glia",NA,7,209673,52,"B1"
"f494","Neuroectoderm_and_glia",NA,0,209673,16,"B1"
"f495","Neuroectoderm_and_glia",NA,0,209673,14,"B2"
"f496","Neuroectoderm_and_glia",NA,0,209673,11,"B2"
"f497","Neuroectoderm_and_glia",NA,0,209673,22,"B2"
"f498","Neuroectoderm_and_glia",NA,0,209673,19,"B1"
"f499","Neuroectoderm_and_glia",NA,0,209673,21,"B1"
"f500","Neuroectoderm_and_glia",NA,0,209673,11,"B1"
"f501","Neuroectoderm_and_glia",NA,0,209673,17,"B2"
"f502","Neuroectoderm_and_glia",NA,0,209673,12,"B2"
"f503","Neuroectoderm_and_glia",NA,0,209673,23,"B2"
"f504","Neuroectoderm_and_glia",NA,0,209673,15,"B1"
"f505","Neuroectoderm_and_glia",NA,0,209673,35,"B1"
"f506","Neuroectoderm_and_glia",NA,0,209673,15,"B1"
"f507","Neuroectoderm_and_glia",NA,0,209673,10,"B1"
"f508","Neuroectoderm_and_glia",NA,0,209673,30,"B1"
"f509","Neuroectoderm_and_glia",NA,0,209673,10,"B2"
"f510","Neuroectoderm_and_glia",NA,0,209673,68,"B2"
"f511","Neuroectoderm_and_glia",NA,0,209673,57,"B1"
"f512","Neuroectoderm_and_glia",NA,0,209673,58,"B1"
"f513","Neuroectoderm_and_glia",NA,0,209673,26,"B1"
"f514","Neuroectoderm_and_glia",NA,1,209673,24,"B2"
"f515","Neuroectoderm_and_glia",NA,0,209673,24,"B1"
"f516","Neuroectoderm_and_glia",NA,0,209673,23,"B1"
"f517","Neuroectoderm_and_glia",NA,0,209673,23,"B1"
"f518","Neuroectoderm_and_glia",NA,0,209673,22,"B2"
"f519","Neuroectoderm_and_glia",NA,0,209673,22,"B2"
"f520","Neuroectoderm_and_glia",NA,0,209673,21,"B1"
"f521","Neuroectoderm_and_glia",NA,0,209673,21,"B2"
"f522","Neuroectoderm_and_glia",NA,0,209673,21,"B2"
"f523","Neuroectoderm_and_glia",NA,0,209673,20,"B1"
"f524","Neuroectoderm_and_glia",NA,1,209673,99,"B1"
"f525","Neuroectoderm_and_glia",NA,4,209673,366,"B2"
"f526","Neuroectoderm_and_glia",NA,0,209673,18,"B1"
"f527","Neuroectoderm_and_glia",NA,0,209673,18,"B1"
"f528","Neuroectoderm_and_glia",NA,1,209673,53,"B2"
"f529","Neuroectoderm_and_glia",NA,0,209673,102,"B2"
"f530","Neuroectoderm_and_glia",NA,0,209673,17,"B2"
"f531","Neuroectoderm_and_glia",NA,1,209673,33,"B2"
"f532","Neuroectoderm_and_glia",NA,2,209673,392,"B1"
"f533","Neuroectoderm_and_glia",NA,0,209673,32,"B2"
"f534","Neuroectoderm_and_glia",NA,2,209673,31,"B1"
"f535","Neuroectoderm_and_glia",NA,1,209673,77,"B2"
"f536","Neuroectoderm_and_glia",NA,4,209673,674,"B1"
"f537","Neuroectoderm_and_glia",NA,0,209673,15,"B2"
"f538","Neuroectoderm_and_glia",NA,0,209673,15,"B1"
"f539","Neuroectoderm_and_glia",NA,0,209673,15,"B2"
"f540","Neuroectoderm_and_glia",NA,0,209673,15,"B2"
"f541","Neuroectoderm_and_glia",NA,3,209673,192,"B2"
"f542","Neuroectoderm_and_glia",NA,0,209673,29,"B1"
"f543","Neuroectoderm_and_glia",NA,0,209673,14,"B1"
"f544","Neuroectoderm_and_glia",NA,1,209673,14,"B2"
"f545","Neuroectoderm_and_glia",NA,3,209673,153,"B1"
"f546","Neuroectoderm_and_glia",NA,0,209673,13,"B2"
"f547","Neuroectoderm_and_glia",NA,1,209673,26,"B2"
"f548","Neuroectoderm_and_glia",NA,0,209673,26,"B2"
"f549","Neuroectoderm_and_glia",NA,0,209673,13,"B2"
"f550","Neuroectoderm_and_glia",NA,1,209673,25,"B2"
"f551","Neuroectoderm_and_glia",NA,2,209673,86,"B2"
"f552","Neuroectoderm_and_glia",NA,1,209673,110,"B1"
"f553","Neuroectoderm_and_glia",NA,0,209673,12,"B1"
"f554","Neuroectoderm_and_glia",NA,0,209673,24,"B1"
"f555","Neuroectoderm_and_glia",NA,0,209673,72,"B2"
"f556","Neuroectoderm_and_glia",NA,0,209673,36,"B2"
"f557","Neuroectoderm_and_glia",NA,1,209673,47,"B1"
"f558","Neuroectoderm_and_glia",NA,2,209673,46,"B1"
"f559","Neuroectoderm_and_glia",-3.33325178853081,12,209673,739,"B1"
"f560","Neuroectoderm_and_glia",NA,1,209673,45,"B1"
"f561","Neuroectoderm_and_glia",NA,0,209673,66,"B2"
"f562","Neuroectoderm_and_glia",NA,0,209673,11,"B2"
"f563","Neuroectoderm_and_glia",NA,0,209673,11,"B2"
"f564","Neuroectoderm_and_glia",NA,0,209673,11,"B2"
"f565","Neuroectoderm_and_glia",NA,0,209673,33,"B2"
"f566","Neuroectoderm_and_glia",NA,7,209673,230,"B2"
"f567","Neuroectoderm_and_glia",NA,0,209673,64,"B1"
"f568","Neuroectoderm_and_glia",NA,0,209673,53,"B1"
"f569","Neuroectoderm_and_glia",NA,2,209673,94,"B1"
"f570","Neuroectoderm_and_glia",NA,0,209673,31,"B1"
"f571","Neuroectoderm_and_glia",NA,0,209673,30,"B2"
"f572","Neuroectoderm_and_glia",NA,0,209673,40,"B1"
"f573","Neuroectoderm_and_glia",NA,1,209673,80,"B1"
"f574","Neuroectoderm_and_glia",NA,8,209673,481,"B2"
"f575","Neuroectoderm_and_glia",NA,1,209673,49,"B1"
"f576","Neuroectoderm_and_glia",NA,4,209673,97,"B1"
"f577","Neuroectoderm_and_glia",NA,2,209673,96,"B1"
"f578","Neuroectoderm_and_glia",NA,6,209673,278,"B2"
"f579","Neuroectoderm_and_glia",NA,3,209673,134,"B1"
"f580","Neuroectoderm_and_glia",NA,5,209673,564,"B2"
"f581","Neuroectoderm_and_glia",NA,5,209673,338,"B1"
"f582","Neuroectoderm_and_glia",NA,3,209673,433,"B1"
"f583","Neuroectoderm_and_glia",NA,4,209673,147,"B2"
"f584","Neuroectoderm_and_glia",-2.70742924600388,11,209673,439,"B1"
"f585","Neuroectoderm_and_glia",NA,2,209673,91,"B1"
"f586","Neuroectoderm_and_glia",NA,0,209673,54,"B2"
"f587","Neuroectoderm_and_glia",NA,3,209673,89,"B1"
"f588","Neuroectoderm_and_glia",-3.36797072437039,12,209673,757,"B1"
"f589","Neuroectoderm_and_glia",NA,2,209673,44,"B2"
"f590","Neuroectoderm_and_glia",NA,1,209673,122,"B1"
"f591","Neuroectoderm_and_glia",NA,2,209673,112,"B2"
"f592","Neuroectoderm_and_glia",NA,2,209673,51,"B2"
"f593","Neuroectoderm_and_glia",NA,1,209673,17,"B1"
"f594","Neuroectoderm_and_glia",NA,1,209673,42,"B1"
"f595","Neuroectoderm_and_glia",NA,9,209673,209,"B2"
"f596","Neuroectoderm_and_glia",NA,3,209673,191,"B2"
"f597","Neuroectoderm_and_glia",NA,1,209673,33,"B1"
"f598","Neuroectoderm_and_glia",NA,2,209673,123,"B2"
"f599","Neuroectoderm_and_glia",NA,1,209673,90,"B2"
"f600","Neuroectoderm_and_glia",NA,0,209673,49,"B2"
"f601","Neuroectoderm_and_glia",NA,1,209673,49,"B2"
"f602","Neuroectoderm_and_glia",NA,3,209673,145,"B2"
"f603","Neuroectoderm_and_glia",NA,0,209673,24,"B1"
"f604","Neuroectoderm_and_glia",NA,0,209673,24,"B2"
"f605","Neuroectoderm_and_glia",NA,2,209673,88,"B2"
"f606","Neuroectoderm_and_glia",NA,2,209673,40,"B1"
"f607","Neuroectoderm_and_glia",NA,5,209673,207,"B2"
"f608","Neuroectoderm_and_glia",NA,1,209673,47,"B2"
"f609","Neuroectoderm_and_glia",NA,0,209673,39,"B2"
"f610","Neuroectoderm_and_glia",NA,4,209673,132,"B1"
"f611","Neuroectoderm_and_glia",NA,0,209673,62,"B2"
"f612","Neuroectoderm_and_glia",NA,0,209673,23,"B2"
"f613","Neuroectoderm_and_glia",NA,1,209673,38,"B2"
"f614","Neuroectoderm_and_glia",NA,4,209673,129,"B1"
"f615","Neuroectoderm_and_glia",NA,1,209673,30,"B1"
"f616","Neuroectoderm_and_glia",NA,4,209673,90,"B1"
"f617","Neuroectoderm_and_glia",NA,1,209673,60,"B1"
"f618","Neuroectoderm_and_glia",NA,0,209673,15,"B2"
"f619","Neuroectoderm_and_glia",NA,0,209673,15,"B2"
"f620","Neuroectoderm_and_glia",NA,2,209673,89,"B2"
"f621","Neuroectoderm_and_glia",NA,0,209673,74,"B2"
"f622","Neuroectoderm_and_glia",NA,1,209673,59,"B1"
"f623","Neuroectoderm_and_glia",-3.13563391820387,20,209673,1074,"B1"
"f624","Neuroectoderm_and_glia",NA,2,209673,51,"B2"
"f625","Neuroectoderm_and_glia",NA,0,209673,29,"B1"
"f626","Neuroectoderm_and_glia",NA,2,209673,65,"B2"
"f627","Neuroectoderm_and_glia",NA,4,209673,194,"B2"
"f628","Neuroectoderm_and_glia",NA,7,209673,313,"B2"
"f629","Neuroectoderm_and_glia",NA,1,209673,71,"B2"
"f630","Neuroectoderm_and_glia",NA,3,209673,183,"B2"
"f631","Neuroectoderm_and_glia",NA,1,209673,28,"B1"
"f632","Neuroectoderm_and_glia",NA,5,209673,280,"B2"
"f633","Neuroectoderm_and_glia",NA,0,209673,28,"B2"
"f634","Neuroectoderm_and_glia",NA,0,209673,14,"B2"
"f635","Neuroectoderm_and_glia",NA,1,209673,69,"B1"
"f636","Neuroectoderm_and_glia",NA,2,209673,55,"B1"
"f637","Neuroectoderm_and_glia",NA,0,209673,48,"B2"
"f638","Neuroectoderm_and_glia",NA,1,209673,61,"B1"
"f639","Neuroectoderm_and_glia",NA,3,209673,67,"B1"
"f640","Neuroectoderm_and_glia",-3.02738419942904,11,209673,548,"B1"
"f641","Neuroectoderm_and_glia",NA,0,209673,20,"B2"
"f642","Neuroectoderm_and_glia",NA,0,209673,20,"B2"
"f643","Neuroectoderm_and_glia",NA,0,209673,20,"B2"
"f644","Neuroectoderm_and_glia",-2.94117837337054,14,209673,657,"B2"
"f645","Neuroectoderm_and_glia",NA,3,209673,99,"B1"
"f646","Neuroectoderm_and_glia",NA,1,209673,46,"B1"
"f647","Neuroectoderm_and_glia",NA,2,209673,59,"B1"
"f648","Neuroectoderm_and_glia",NA,2,209673,98,"B1"
"f649","Neuroectoderm_and_glia",NA,0,209673,13,"B1"
"f650","Neuroectoderm_and_glia",NA,0,209673,13,"B2"
"f651","Neuroectoderm_and_glia",NA,0,209673,13,"B2"
"f652","Neuroectoderm_and_glia",NA,3,209673,71,"B2"
"f653","Neuroectoderm_and_glia",NA,2,209673,51,"B1"
"f654","Neuroectoderm_and_glia",NA,0,209673,19,"B1"
"f655","Neuroectoderm_and_glia",NA,3,209673,120,"B2"
"f656","Neuroectoderm_and_glia",NA,5,209673,138,"B1"
"f657","Neuroectoderm_and_glia",NA,2,209673,144,"B1"
"f658","Neuroectoderm_and_glia",NA,0,209673,25,"B1"
"f659","Neuroectoderm_and_glia",NA,2,209673,162,"B2"
"f660","Neuroectoderm_and_glia",NA,0,209673,68,"B1"
"f661","Neuroectoderm_and_glia",NA,4,209673,191,"B1"
"f662","Neuroectoderm_and_glia",NA,5,209673,191,"B2"
"f663","Neuroectoderm_and_glia",NA,2,209673,43,"B2"
"f664","Neuroectoderm_and_glia",NA,0,209673,49,"B2"
"f665","Neuroectoderm_and_glia",NA,2,209673,140,"B1"
"f666","Neuroectoderm_and_glia",NA,0,209673,18,"B2"
"f667","Neuroectoderm_and_glia",NA,0,209673,42,"B1"
"f668","Neuroectoderm_and_glia",NA,1,209673,12,"B2"
"f669","Neuroectoderm_and_glia",NA,1,209673,42,"B1"
"f670","Neuroectoderm_and_glia",NA,2,209673,30,"B1"
"f671","Neuroectoderm_and_glia",NA,0,209673,12,"B2"
"f672","Neuroectoderm_and_glia",NA,0,209673,12,"B2"
"f673","Neuroectoderm_and_glia",NA,0,209673,12,"B2"
"f674","Neuroectoderm_and_glia",NA,6,209673,101,"B1"
"f675","Neuroectoderm_and_glia",-2.17014344863047,14,209673,385,"B1"
"f676","Neuroectoderm_and_glia",NA,0,209673,35,"B1"
"f677","Neuroectoderm_and_glia",NA,0,209673,29,"B1"
"f678","Neuroectoderm_and_glia",NA,2,209673,98,"B2"
"f679","Neuroectoderm_and_glia",NA,6,209673,213,"B1"
"f680","Neuroectoderm_and_glia",NA,4,209673,118,"B1"
"f681","Neuroectoderm_and_glia",NA,0,209673,101,"B1"
"f682","Neuroectoderm_and_glia",NA,2,209673,28,"B1"
"f683","Neuroectoderm_and_glia",NA,0,209673,28,"B2"
"f684","Neuroectoderm_and_glia",NA,2,209673,95,"B1"
"f685","Neuroectoderm_and_glia",NA,0,209673,61,"B1"
"f686","Neuroectoderm_and_glia",-2.05174874782824,12,209673,304,"B1"
"f687","Neuroectoderm_and_glia",NA,7,209673,270,"B1"
"f688","Neuroectoderm_and_glia",NA,1,209673,22,"B2"
"f689","Neuroectoderm_and_glia",NA,3,209673,99,"B2"
"f690","Neuroectoderm_and_glia",NA,0,209673,76,"B1"
"f691","Neuroectoderm_and_glia",NA,2,209673,38,"B2"
"f692","Neuroectoderm_and_glia",NA,1,209673,81,"B2"
"f693","Neuroectoderm_and_glia",NA,4,209673,140,"B1"
"f694","Neuroectoderm_and_glia",NA,4,209673,193,"B1"
"f695","Neuroectoderm_and_glia",NA,0,209673,16,"B2"
"f696","Neuroectoderm_and_glia",NA,0,209673,16,"B1"
"f697","Neuroectoderm_and_glia",NA,2,209673,117,"B2"
"f698","Neuroectoderm_and_glia",NA,0,209673,106,"B1"
"f699","Neuroectoderm_and_glia",NA,1,209673,100,"B1"
"f700","Neuroectoderm_and_glia",NA,2,209673,21,"B1"
"f701","Neuroectoderm_and_glia",NA,3,209673,21,"B2"
"f702","Neuroectoderm_and_glia",NA,6,209673,94,"B2"
"f703","Neuroectoderm_and_glia",NA,4,209673,99,"B1"
"f704","Neuroectoderm_and_glia",NA,8,209673,260,"B2"
"f705","Neuroectoderm_and_glia",NA,7,209673,254,"B1"
"f706","Neuroectoderm_and_glia",NA,2,209673,57,"B2"
"f707","Neuroectoderm_and_glia",-2.07939802339083,17,209673,439,"B2"
"f708","Neuroectoderm_and_glia",NA,1,209673,98,"B2"
"f709","Neuroectoderm_and_glia",NA,2,209673,36,"B1"
"f710","Neuroectoderm_and_glia",NA,2,209673,36,"B1"
"f711","Neuroectoderm_and_glia",NA,5,209673,77,"B1"
"f712","Neuroectoderm_and_glia",-2.23678064166077,15,209673,432,"B2"
"f713","Neuroectoderm_and_glia",NA,7,209673,380,"B2"
"f714","Neuroectoderm_and_glia",NA,1,209673,30,"B2"
"f715","Neuroectoderm_and_glia",NA,3,209673,215,"B1"
"f716","Neuroectoderm_and_glia",-2.11670418966901,10,209673,265,"B1"
"f717","Neuroectoderm_and_glia",NA,3,209673,45,"B2"
"f718","Neuroectoderm_and_glia",NA,2,209673,55,"B1"
"f719","Neuroectoderm_and_glia",NA,1,209673,15,"B2"
"f720","Neuroectoderm_and_glia",-1.24676473023339,10,209673,145,"B2"
"f721","Neuroectoderm_and_glia",NA,5,209673,159,"B1"
"f722","Neuroectoderm_and_glia",NA,5,209673,109,"B1"
"f723","Neuroectoderm_and_glia",NA,1,209673,74,"B1"
"f724","Neuroectoderm_and_glia",NA,0,209673,64,"B1"
"f725","Neuroectoderm_and_glia",NA,4,209673,108,"B1"
"f726","Neuroectoderm_and_glia",NA,0,209673,44,"B1"
"f727","Neuroectoderm_and_glia",NA,0,209673,39,"B1"
"f728","Neuroectoderm_and_glia",NA,8,209673,272,"B1"
"f729","Neuroectoderm_and_glia",NA,2,209673,34,"B1"
"f730","Neuroectoderm_and_glia",NA,2,209673,29,"B1"
"f731","Neuroectoderm_and_glia",NA,1,209673,29,"B2"
"f732","Neuroectoderm_and_glia",NA,0,209673,29,"B2"
"f733","Neuroectoderm_and_glia",NA,0,209673,29,"B2"
"f734","Neuroectoderm_and_glia",NA,3,209673,87,"B2"
"f735","Neuroectoderm_and_glia",NA,1,209673,53,"B1"
"f736","Neuroectoderm_and_glia",NA,0,209673,24,"B1"
"f737","Neuroectoderm_and_glia",-1.57465028041715,10,209673,182,"B1"
"f738","Neuroectoderm_and_glia",NA,3,209673,91,"B2"
"f739","Neuroectoderm_and_glia",NA,3,209673,62,"B1"
"f740","Neuroectoderm_and_glia",NA,0,209673,19,"B1"
"f741","Neuroectoderm_and_glia",NA,9,209673,236,"B1"
"f742","Neuroectoderm_and_glia",NA,8,209673,174,"B1"
"f743","Neuroectoderm_and_glia",NA,1,209673,47,"B1"
"f744","Neuroectoderm_and_glia",NA,1,209673,14,"B1"
"f745","Neuroectoderm_and_glia",NA,1,209673,42,"B2"
"f746","Neuroectoderm_and_glia",NA,1,209673,42,"B1"
"f747","Neuroectoderm_and_glia",NA,7,209673,126,"B1"
"f748","Neuroectoderm_and_glia",NA,0,209673,14,"B2"
"f749","Neuroectoderm_and_glia",NA,3,209673,56,"B2"
"f750","Neuroectoderm_and_glia",NA,5,209673,191,"B2"
