"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f514","B_cells",NA,0,120,60,"Blastomere B"
"f515","B_cells",NA,0,120,59,"Blastomere A"
"f516","B_cells",NA,0,120,57,"Blastomere A"
"f517","B_cells",NA,0,120,220,"Blastomere B"
"f518","B_cells",NA,0,120,148,"Blastomere B"
"f519","B_cells",NA,0,120,48,"Blastomere A"
"f520","B_cells",NA,0,120,48,"Blastomere B"
"f521","B_cells",NA,0,120,47,"Blastomere B"
"f522","B_cells",NA,0,120,46,"Blastomere A"
"f523","B_cells",NA,0,120,40,"Blastomere B"
"f524","B_cells",NA,0,120,626,"Blastomere A"
"f525","B_cells",NA,0,120,39,"Blastomere A"
"f526","B_cells",NA,0,120,71,"Blastomere B"
"f527","B_cells",NA,0,120,247,"Blastomere A"
"f528","B_cells",NA,0,120,35,"Blastomere B"
"f529","B_cells",NA,0,120,34,"Blastomere A"
"f530","B_cells",NA,0,120,34,"Blastomere A"
"f531","B_cells",NA,0,120,34,"Blastomere B"
"f532","B_cells",NA,0,120,32,"Blastomere A"
"f533","B_cells",NA,0,120,64,"Blastomere B"
"f534","B_cells",NA,0,120,31,"Blastomere A"
"f535","B_cells",NA,0,120,31,"Blastomere B"
"f536","B_cells",NA,0,120,30,"Blastomere A"
"f537","B_cells",NA,0,120,60,"Blastomere A"
"f538","B_cells",NA,0,120,58,"Blastomere B"
"f539","B_cells",NA,0,120,115,"Blastomere B"
"f540","B_cells",NA,0,120,28,"Blastomere B"
"f541","B_cells",NA,0,120,168,"Blastomere A"
"f542","B_cells",NA,0,120,111,"Blastomere B"
"f543","B_cells",NA,0,120,27,"Blastomere B"
"f544","B_cells",NA,0,120,54,"Blastomere B"
"f545","B_cells",NA,0,120,341,"Blastomere B"
"f546","B_cells",NA,0,120,129,"Blastomere B"
"f547","B_cells",NA,0,120,50,"Blastomere A"
"f548","B_cells",NA,0,120,25,"Blastomere B"
"f549","B_cells",NA,0,120,49,"Blastomere B"
"f550","B_cells",NA,0,120,341,"Blastomere A"
"f551","B_cells",NA,0,120,24,"Blastomere B"
"f552","B_cells",NA,0,120,24,"Blastomere A"
"f553","B_cells",NA,0,120,47,"Blastomere B"
"f554","B_cells",NA,0,120,485,"Blastomere A"
"f555","B_cells",NA,0,120,23,"Blastomere A"
"f556","B_cells",NA,0,120,291,"Blastomere B"
"f557","B_cells",NA,0,120,22,"Blastomere A"
"f558","B_cells",NA,0,120,22,"Blastomere A"
"f559","B_cells",NA,0,120,43,"Blastomere A"
"f560","B_cells",NA,0,120,42,"Blastomere A"
"f561","B_cells",NA,0,120,41,"Blastomere A"
"f562","B_cells",NA,0,120,41,"Blastomere B"
"f563","B_cells",NA,0,120,61,"Blastomere A"
"f564","B_cells",NA,0,120,60,"Blastomere A"
"f565","B_cells",NA,0,120,60,"Blastomere A"
"f566","B_cells",NA,0,120,20,"Blastomere B"
"f567","B_cells",NA,0,120,20,"Blastomere A"
"f568","B_cells",NA,0,120,96,"Blastomere A"
"f569","B_cells",NA,0,120,19,"Blastomere A"
"f570","B_cells",NA,0,120,57,"Blastomere B"
"f571","B_cells",NA,0,120,19,"Blastomere B"
"f572","B_cells",NA,0,120,36,"Blastomere B"
"f573","B_cells",NA,0,120,36,"Blastomere B"
"f574","B_cells",NA,0,120,18,"Blastomere A"
"f575","B_cells",NA,0,120,143,"Blastomere B"
"f576","B_cells",NA,0,120,213,"Blastomere B"
"f577","B_cells",NA,0,120,86,"Blastomere A"
"f578","B_cells",NA,0,120,85,"Blastomere A"
"f579","B_cells",NA,0,120,51,"Blastomere A"
"f580","B_cells",NA,0,120,170,"Blastomere A"
"f581","B_cells",NA,0,120,17,"Blastomere B"
"f582","B_cells",NA,0,120,17,"Blastomere B"
"f583","B_cells",NA,0,120,100,"Blastomere A"
"f584","B_cells",NA,0,120,66,"Blastomere A"
"f585","B_cells",NA,0,120,98,"Blastomere A"
"f586","B_cells",NA,0,120,16,"Blastomere B"
"f587","B_cells",NA,0,120,16,"Blastomere B"
"f588","B_cells",NA,0,120,16,"Blastomere A"
"f589","B_cells",NA,0,120,32,"Blastomere B"
"f590","B_cells",NA,0,120,31,"Blastomere B"
"f591","B_cells",NA,0,120,62,"Blastomere A"
"f592","B_cells",NA,0,120,31,"Blastomere B"
"f593","B_cells",NA,0,120,46,"Blastomere B"
"f594","B_cells",NA,0,120,46,"Blastomere B"
"f595","B_cells",NA,0,120,30,"Blastomere A"
"f596","B_cells",NA,0,120,15,"Blastomere A"
"f597","B_cells",NA,0,120,105,"Blastomere A"
"f598","B_cells",NA,0,120,75,"Blastomere B"
"f599","B_cells",NA,0,120,103,"Blastomere B"
"f600","B_cells",NA,0,120,44,"Blastomere B"
"f601","B_cells",NA,0,120,29,"Blastomere B"
"f602","B_cells",NA,0,120,252,"Blastomere A"
"f603","B_cells",NA,0,120,14,"Blastomere A"
"f604","B_cells",NA,0,120,28,"Blastomere A"
"f605","B_cells",NA,0,120,14,"Blastomere B"
"f606","B_cells",NA,0,120,14,"Blastomere B"
"f607","B_cells",NA,0,120,41,"Blastomere A"
"f608","B_cells",NA,0,120,27,"Blastomere A"
"f609","B_cells",NA,0,120,27,"Blastomere B"
"f610","B_cells",NA,0,120,27,"Blastomere A"
"f611","B_cells",NA,0,120,54,"Blastomere B"
"f612","B_cells",NA,0,120,54,"Blastomere B"
"f613","B_cells",NA,0,120,53,"Blastomere A"
"f614","B_cells",NA,0,120,105,"Blastomere B"
"f615","B_cells",NA,0,120,26,"Blastomere B"
"f616","B_cells",NA,0,120,13,"Blastomere B"
"f617","B_cells",NA,0,120,13,"Blastomere A"
"f618","B_cells",NA,0,120,13,"Blastomere B"
"f619","B_cells",NA,0,120,77,"Blastomere A"
"f620","B_cells",NA,0,120,51,"Blastomere A"
"f621","B_cells",NA,0,120,50,"Blastomere B"
"f622","B_cells",NA,0,120,25,"Blastomere A"
"f623","B_cells",NA,0,120,100,"Blastomere B"
"f624","B_cells",NA,0,120,62,"Blastomere A"
"f625","B_cells",NA,0,120,37,"Blastomere B"
"f626","B_cells",NA,0,120,61,"Blastomere A"
"f627","B_cells",NA,0,120,60,"Blastomere A"
"f628","B_cells",NA,0,120,60,"Blastomere B"
"f629","B_cells",NA,0,120,12,"Blastomere B"
"f630","B_cells",NA,0,120,12,"Blastomere A"
"f631","B_cells",NA,0,120,12,"Blastomere A"
"f632","B_cells",NA,0,120,12,"Blastomere A"
"f633","B_cells",NA,0,120,12,"Blastomere B"
"f634","B_cells",NA,0,120,96,"Blastomere B"
"f635","B_cells",NA,0,120,95,"Blastomere A"
"f636","B_cells",NA,0,120,95,"Blastomere B"
"f637","B_cells",NA,0,120,35,"Blastomere B"
"f638","B_cells",NA,0,120,116,"Blastomere A"
"f639","B_cells",NA,0,120,46,"Blastomere A"
"f640","B_cells",NA,0,120,23,"Blastomere A"
"f641","B_cells",NA,0,120,194,"Blastomere B"
"f642","B_cells",NA,0,120,34,"Blastomere A"
"f643","B_cells",NA,0,120,45,"Blastomere A"
"f644","B_cells",NA,0,120,157,"Blastomere A"
"f645","B_cells",NA,0,120,123,"Blastomere A"
"f646","B_cells",NA,0,120,33,"Blastomere A"
"f647","B_cells",NA,0,120,11,"Blastomere A"
"f648","B_cells",NA,0,120,22,"Blastomere B"
"f649","B_cells",NA,0,120,22,"Blastomere A"
"f650","B_cells",NA,0,120,11,"Blastomere B"
"f651","B_cells",NA,0,120,22,"Blastomere A"
"f652","B_cells",NA,0,120,22,"Blastomere B"
"f653","B_cells",NA,0,120,11,"Blastomere B"
"f654","B_cells",NA,0,120,215,"Blastomere A"
"f655","B_cells",NA,0,120,43,"Blastomere B"
"f656","B_cells",NA,0,120,43,"Blastomere B"
"f657","B_cells",NA,0,120,64,"Blastomere A"
"f658","B_cells",NA,0,120,63,"Blastomere B"
"f659","B_cells",NA,0,120,20,"Blastomere A"
"f660","B_cells",NA,0,120,137,"Blastomere A"
"f661","B_cells",NA,0,120,29,"Blastomere A"
"f662","B_cells",NA,0,120,19,"Blastomere A"
"f663","B_cells",NA,0,120,19,"Blastomere A"
"f664","B_cells",NA,0,120,19,"Blastomere B"
"f665","B_cells",NA,0,120,28,"Blastomere B"
"f666","B_cells",NA,0,120,56,"Blastomere A"
"f667","B_cells",NA,0,120,37,"Blastomere B"
"f668","B_cells",NA,0,120,82,"Blastomere A"
"f669","B_cells",NA,0,120,63,"Blastomere A"
"f670","B_cells",NA,0,120,18,"Blastomere A"
"f671","B_cells",NA,0,120,27,"Blastomere A"
"f672","B_cells",NA,0,120,27,"Blastomere B"
"f673","B_cells",NA,0,120,62,"Blastomere A"
"f674","B_cells",NA,0,120,53,"Blastomere A"
"f675","B_cells",NA,0,120,44,"Blastomere B"
"f676","B_cells",NA,0,120,35,"Blastomere B"
"f677","B_cells",NA,0,120,26,"Blastomere A"
"f678","B_cells",NA,0,120,26,"Blastomere A"
"f679","B_cells",NA,0,120,76,"Blastomere A"
"f680","B_cells",NA,0,120,25,"Blastomere B"
"f681","B_cells",NA,0,120,25,"Blastomere A"
"f682","B_cells",NA,0,120,100,"Blastomere B"
"f683","B_cells",NA,0,120,91,"Blastomere B"
"f684","B_cells",NA,0,120,187,"Blastomere A"
"f685","B_cells",NA,0,120,72,"Blastomere B"
"f686","B_cells",NA,0,120,16,"Blastomere B"
"f687","B_cells",NA,0,120,16,"Blastomere B"
"f688","B_cells",NA,0,120,16,"Blastomere A"
"f689","B_cells",NA,0,120,166,"Blastomere A"
"f690","B_cells",NA,0,120,47,"Blastomere A"
"f691","B_cells",NA,0,120,39,"Blastomere A"
"f692","B_cells",NA,0,120,31,"Blastomere B"
"f693","B_cells",NA,0,120,31,"Blastomere B"
"f694","B_cells",NA,0,120,46,"Blastomere A"
"f695","B_cells",NA,0,120,23,"Blastomere A"
"f696","B_cells",NA,0,120,23,"Blastomere A"
"f697","B_cells",NA,0,120,23,"Blastomere B"
"f698","B_cells",NA,0,120,23,"Blastomere B"
"f699","B_cells",NA,0,120,135,"Blastomere A"
"f700","B_cells",NA,0,120,15,"Blastomere A"
"f701","B_cells",NA,0,120,15,"Blastomere A"
"f702","B_cells",NA,0,120,15,"Blastomere B"
"f703","B_cells",NA,0,120,52,"Blastomere A"
"f704","B_cells",NA,0,120,59,"Blastomere A"
"f705","B_cells",NA,0,120,140,"Blastomere A"
"f706","B_cells",NA,0,120,22,"Blastomere A"
"f707","B_cells",NA,0,120,22,"Blastomere A"
"f708","B_cells",NA,0,120,29,"Blastomere A"
"f709","B_cells",NA,0,120,58,"Blastomere A"
"f710","B_cells",NA,0,120,199,"Blastomere B"
"f711","B_cells",NA,0,120,141,"Blastomere A"
"f712","B_cells",NA,0,120,21,"Blastomere B"
"f713","B_cells",NA,0,120,28,"Blastomere A"
"f714","B_cells",NA,0,120,224,"Blastomere A"
"f715","B_cells",NA,0,120,14,"Blastomere A"
"f716","B_cells",NA,0,120,21,"Blastomere A"
"f717","B_cells",NA,0,120,135,"Blastomere A"
"f718","B_cells",NA,0,120,67,"Blastomere A"
"f719","B_cells",NA,0,120,20,"Blastomere B"
"f720","B_cells",NA,0,120,106,"Blastomere B"
"f721","B_cells",NA,0,120,152,"Blastomere A"
"f722","B_cells",NA,0,120,46,"Blastomere A"
"f723","B_cells",NA,0,120,13,"Blastomere A"
"f724","B_cells",NA,0,120,45,"Blastomere A"
"f725","B_cells",NA,0,120,32,"Blastomere B"
"f726","B_cells",NA,0,120,402,"Blastomere B"
"f727","B_cells",NA,0,120,19,"Blastomere B"
"f728","B_cells",NA,0,120,38,"Blastomere A"
"f729","B_cells",NA,0,120,19,"Blastomere B"
"f730","B_cells",NA,0,120,63,"Blastomere A"
"f731","B_cells",NA,0,120,56,"Blastomere A"
"f732","B_cells",NA,0,120,31,"Blastomere B"
"f733","B_cells",NA,0,120,37,"Blastomere A"
"f734","B_cells",NA,0,120,133,"Blastomere B"
"f735","B_cells",NA,0,120,18,"Blastomere B"
"f736","B_cells",NA,0,120,12,"Blastomere A"
"f737","B_cells",NA,0,120,12,"Blastomere B"
"f738","B_cells",NA,0,120,12,"Blastomere A"
"f739","B_cells",NA,0,120,12,"Blastomere A"
"f740","B_cells",NA,0,120,12,"Blastomere B"
"f741","B_cells",NA,0,120,178,"Blastomere A"
"f742","B_cells",NA,0,120,77,"Blastomere A"
"f743","B_cells",NA,0,120,129,"Blastomere A"
"f744","B_cells",NA,0,120,164,"Blastomere A"
"f745","B_cells",NA,0,120,35,"Blastomere A"
"f746","B_cells",NA,0,120,64,"Blastomere A"
"f747","B_cells",NA,0,120,29,"Blastomere A"
"f748","B_cells",NA,0,120,81,"Blastomere A"
"f749","B_cells",NA,0,120,23,"Blastomere A"
"f750","B_cells",NA,0,120,40,"Blastomere A"
"f751","B_cells",NA,0,120,153,"Blastomere B"
"f752","B_cells",NA,0,120,17,"Blastomere A"
"f753","B_cells",NA,0,120,50,"Blastomere B"
"f754","B_cells",NA,0,120,22,"Blastomere A"
"f755","B_cells",NA,0,120,33,"Blastomere A"
"f756","B_cells",NA,0,120,77,"Blastomere B"
"f757","B_cells",NA,0,120,70,"Blastomere A"
"f758","B_cells",NA,0,120,70,"Blastomere A"
"f759","B_cells",NA,0,120,48,"Blastomere A"
"f760","B_cells",NA,0,120,48,"Blastomere B"
"f761","B_cells",NA,0,120,32,"Blastomere A"
"f762","B_cells",NA,0,120,32,"Blastomere B"
"f763","B_cells",NA,0,120,48,"Blastomere B"
"f764","B_cells",NA,0,120,95,"Blastomere B"
"f765","B_cells",NA,0,120,121,"Blastomere A"
"f766","B_cells",NA,0,120,42,"Blastomere A"
"f767","B_cells",NA,0,120,26,"Blastomere B"
"f768","B_cells",NA,0,120,266,"Blastomere A"
"f769","B_cells",NA,0,120,364,"Blastomere B"
"f770","B_cells",NA,0,120,30,"Blastomere B"
"f771","B_cells",NA,0,120,15,"Blastomere A"
"f772","B_cells",NA,0,120,15,"Blastomere A"
"f773","B_cells",NA,0,120,30,"Blastomere A"
"f774","B_cells",NA,0,120,15,"Blastomere A"
"f775","B_cells",NA,0,120,30,"Blastomere B"
"f776","B_cells",NA,0,120,15,"Blastomere B"
"f777","B_cells",NA,0,120,35,"Blastomere A"
"f778","B_cells",NA,0,120,40,"Blastomere A"
"f779","B_cells",NA,0,120,25,"Blastomere A"
"f780","B_cells",NA,0,120,20,"Blastomere A"
"f781","B_cells",NA,0,120,25,"Blastomere A"
"f782","B_cells",NA,0,120,219,"Blastomere A"
"f783","B_cells",NA,0,120,270,"Blastomere B"
"f784","B_cells",NA,0,120,170,"Blastomere A"
"f785","B_cells",NA,0,120,29,"Blastomere A"
"f786","B_cells",NA,0,120,24,"Blastomere A"
"f787","B_cells",NA,0,120,43,"Blastomere A"
"f788","B_cells",NA,0,120,42,"Blastomere B"
"f789","B_cells",NA,0,120,14,"Blastomere B"
"f790","B_cells",NA,0,120,14,"Blastomere B"
"f791","B_cells",NA,0,120,37,"Blastomere A"
"f792","B_cells",NA,0,120,60,"Blastomere A"
"f793","B_cells",NA,0,120,32,"Blastomere B"
"f794","B_cells",NA,0,120,86,"Blastomere A"
"f795","B_cells",NA,0,120,95,"Blastomere A"
"f796","B_cells",NA,0,120,27,"Blastomere A"
"f797","B_cells",NA,0,120,18,"Blastomere B"
"f798","B_cells",NA,0,120,18,"Blastomere B"
"f799","B_cells",NA,0,120,40,"Blastomere B"
"f800","B_cells",NA,0,120,71,"Blastomere B"
"f801","B_cells",NA,0,120,275,"Blastomere A"
"f802","B_cells",NA,0,120,22,"Blastomere B"
"f803","B_cells",NA,0,120,57,"Blastomere B"
"f804","B_cells",NA,0,120,61,"Blastomere B"
"f805","B_cells",NA,0,120,74,"Blastomere A"
"f806","B_cells",NA,0,120,13,"Blastomere A"
"f807","B_cells",NA,0,120,26,"Blastomere A"
"f808","B_cells",NA,0,120,26,"Blastomere A"
"f809","B_cells",NA,0,120,26,"Blastomere B"
"f810","B_cells",NA,0,120,13,"Blastomere B"
"f811","B_cells",NA,0,120,357,"Blastomere A"
"f812","B_cells",NA,0,120,60,"Blastomere B"
"f813","B_cells",NA,0,120,30,"Blastomere B"
"f814","B_cells",NA,0,120,137,"Blastomere B"
"f815","B_cells",NA,0,120,17,"Blastomere B"
"f816","B_cells",NA,0,120,38,"Blastomere B"
"f817","B_cells",NA,0,120,316,"Blastomere B"
"f818","B_cells",NA,0,120,21,"Blastomere A"
"f819","B_cells",NA,0,120,21,"Blastomere A"
"f820","B_cells",NA,0,120,176,"Blastomere B"
"f821","B_cells",NA,0,120,46,"Blastomere B"
"f822","B_cells",NA,0,120,75,"Blastomere A"
"f823","B_cells",NA,0,120,29,"Blastomere B"
"f824","B_cells",NA,0,120,29,"Blastomere A"
"f825","B_cells",NA,0,120,41,"Blastomere A"
"f826","B_cells",NA,0,120,28,"Blastomere B"
"f827","B_cells",NA,0,120,28,"Blastomere B"
"f828","B_cells",NA,0,120,80,"Blastomere A"
"f829","B_cells",NA,0,120,112,"Blastomere A"
"f830","B_cells",NA,0,120,40,"Blastomere A"
"f831","B_cells",NA,0,120,72,"Blastomere B"
"f832","B_cells",NA,0,120,24,"Blastomere B"
"f833","B_cells",NA,0,120,20,"Blastomere B"
"f834","B_cells",NA,0,120,48,"Blastomere B"
"f835","B_cells",NA,0,120,16,"Blastomere B"
"f836","B_cells",NA,0,120,32,"Blastomere B"
"f837","B_cells",NA,0,120,32,"Blastomere B"
"f838","B_cells",NA,0,120,115,"Blastomere B"
"f839","B_cells",NA,0,120,75,"Blastomere B"
"f840","B_cells",NA,0,120,189,"Blastomere B"
"f841","B_cells",NA,0,120,59,"Blastomere A"
"f842","B_cells",NA,0,120,43,"Blastomere B"
"f843","B_cells",NA,0,120,39,"Blastomere A"
"f844","B_cells",NA,0,120,101,"Blastomere A"
"f845","B_cells",NA,0,120,31,"Blastomere A"
"f846","B_cells",NA,0,120,23,"Blastomere B"
"f847","B_cells",NA,0,120,23,"Blastomere A"
"f848","B_cells",NA,0,120,23,"Blastomere A"
"f849","B_cells",NA,0,120,23,"Blastomere B"
"f850","B_cells",NA,0,120,99,"Blastomere A"
"f851","B_cells",NA,0,120,118,"Blastomere A"
"f852","B_cells",NA,0,120,19,"Blastomere B"
"f853","B_cells",NA,0,120,19,"Blastomere A"
"f854","B_cells",NA,0,120,38,"Blastomere A"
"f855","B_cells",NA,0,120,34,"Blastomere B"
"f856","B_cells",NA,0,120,49,"Blastomere A"
"f857","B_cells",NA,0,120,49,"Blastomere B"
"f858","B_cells",NA,0,120,30,"Blastomere B"
"f859","B_cells",NA,0,120,30,"Blastomere B"
"f860","B_cells",NA,0,120,15,"Blastomere B"
"f861","B_cells",NA,0,120,15,"Blastomere B"
"f862","B_cells",NA,0,120,41,"Blastomere B"
"f863","B_cells",NA,0,120,52,"Blastomere A"
"f864","B_cells",NA,0,120,236,"Blastomere B"
"f865","B_cells",NA,0,120,566,"Blastomere B"
"f866","B_cells",NA,0,120,33,"Blastomere A"
"f867","B_cells",NA,0,120,66,"Blastomere A"
"f868","B_cells",NA,0,120,98,"Blastomere B"
"f869","B_cells",NA,0,120,29,"Blastomere A"
"f870","B_cells",NA,0,120,29,"Blastomere B"
"f871","B_cells",NA,0,120,18,"Blastomere B"
"f872","B_cells",NA,0,120,97,"Blastomere A"
"f873","B_cells",NA,0,120,546,"Blastomere B"
"f874","B_cells",NA,0,120,68,"Blastomere A"
"f875","B_cells",NA,0,120,25,"Blastomere B"
"f876","B_cells",NA,0,120,25,"Blastomere B"
"f877","B_cells",NA,0,120,257,"Blastomere B"
"f878","B_cells",NA,0,120,39,"Blastomere A"
"f879","B_cells",NA,0,120,46,"Blastomere A"
"f880","B_cells",NA,0,120,21,"Blastomere B"
"f881","B_cells",NA,0,120,21,"Blastomere B"
"f882","B_cells",NA,0,120,14,"Blastomere A"
"f883","B_cells",NA,0,120,14,"Blastomere B"
"f884","B_cells",NA,0,120,35,"Blastomere B"
"f885","B_cells",NA,0,120,121,"Blastomere A"
"f886","B_cells",NA,0,120,38,"Blastomere B"
"f887","B_cells",NA,0,120,24,"Blastomere A"
"f888","B_cells",NA,0,120,192,"Blastomere B"
"f889","B_cells",NA,0,120,147,"Blastomere B"
"f890","B_cells",NA,0,120,17,"Blastomere A"
"f891","B_cells",NA,0,120,17,"Blastomere B"
"f892","B_cells",NA,0,120,338,"Blastomere A"
"f893","B_cells",NA,0,120,27,"Blastomere B"
"f894","B_cells",NA,0,120,1383,"Blastomere A"
"f895","B_cells",NA,0,120,426,"Blastomere B"
"f896","B_cells",NA,0,120,20,"Blastomere B"
"f897","B_cells",NA,0,120,30,"Blastomere B"
"f898","B_cells",NA,0,120,60,"Blastomere B"
"f899","B_cells",NA,0,120,901,"Blastomere A"
"f900","B_cells",NA,0,120,46,"Blastomere B"
"f901","B_cells",NA,0,120,36,"Blastomere B"
"f902","B_cells",NA,0,120,49,"Blastomere B"
"f903","B_cells",NA,0,120,52,"Blastomere A"
"f904","B_cells",NA,0,120,65,"Blastomere A"
"f905","B_cells",NA,0,120,26,"Blastomere A"
"f906","B_cells",NA,0,120,39,"Blastomere A"
"f907","B_cells",NA,0,120,256,"Blastomere A"
"f908","B_cells",NA,0,120,158,"Blastomere B"
"f909","B_cells",NA,0,120,29,"Blastomere A"
"f910","B_cells",NA,0,120,16,"Blastomere A"
"f911","B_cells",NA,0,120,16,"Blastomere B"
"f912","B_cells",NA,0,120,16,"Blastomere B"
"f913","B_cells",NA,0,120,16,"Blastomere B"
"f914","B_cells",NA,0,120,437,"Blastomere A"
"f915","B_cells",NA,0,120,19,"Blastomere A"
"f916","B_cells",NA,0,120,19,"Blastomere B"
"f917","B_cells",NA,0,120,19,"Blastomere B"
"f918","B_cells",NA,0,120,41,"Blastomere A"
"f919","B_cells",NA,0,120,186,"Blastomere B"
"f920","B_cells",NA,0,120,473,"Blastomere B"
"f921","B_cells",NA,0,120,31,"Blastomere A"
"f922","B_cells",NA,0,120,74,"Blastomere A"
"f923","B_cells",NA,0,120,123,"Blastomere B"
"f924","B_cells",NA,0,120,175,"Blastomere A"
"f925","B_cells",NA,0,120,98,"Blastomere A"
"f926","B_cells",NA,0,120,55,"Blastomere A"
"f927","B_cells",NA,0,120,48,"Blastomere A"
"f928","B_cells",NA,0,120,30,"Blastomere B"
"f929","B_cells",NA,0,120,30,"Blastomere A"
"f930","B_cells",NA,0,120,21,"Blastomere A"
"f931","B_cells",NA,0,120,27,"Blastomere B"
"f932","B_cells",NA,0,120,15,"Blastomere B"
"f933","B_cells",NA,0,120,15,"Blastomere B"
"f934","B_cells",NA,0,120,54,"Blastomere A"
"f935","B_cells",NA,0,120,21,"Blastomere B"
"f936","B_cells",NA,0,120,21,"Blastomere A"
"f937","B_cells",NA,0,120,15,"Blastomere B"
"f938","B_cells",NA,0,120,33,"Blastomere A"
"f939","B_cells",NA,0,120,47,"Blastomere A"
"f940","B_cells",NA,0,120,38,"Blastomere B"
"f941","B_cells",NA,0,120,336,"Blastomere A"
"f942","B_cells",NA,0,120,35,"Blastomere B"
"f943","B_cells",NA,0,120,102,"Blastomere A"
"f944","B_cells",NA,0,120,52,"Blastomere B"
"f945","B_cells",NA,0,120,23,"Blastomere A"
"f946","B_cells",NA,0,120,23,"Blastomere A"
"f947","B_cells",NA,0,120,23,"Blastomere A"
"f948","B_cells",NA,0,120,74,"Blastomere A"
"f949","B_cells",NA,0,120,341,"Blastomere A"
"f950","B_cells",NA,0,120,17,"Blastomere A"
"f951","B_cells",NA,0,120,135,"Blastomere A"
"f952","B_cells",NA,0,120,45,"Blastomere A"
"f953","B_cells",NA,0,120,45,"Blastomere B"
"f954","B_cells",NA,0,120,159,"Blastomere B"
"f955","B_cells",NA,0,120,39,"Blastomere A"
"f956","B_cells",NA,0,120,25,"Blastomere B"
"f957","B_cells",NA,0,120,25,"Blastomere B"
"f958","B_cells",NA,0,120,36,"Blastomere A"
"f959","B_cells",NA,0,120,36,"Blastomere A"
"f960","B_cells",NA,0,120,55,"Blastomere A"
"f961","B_cells",NA,0,120,99,"Blastomere B"
"f962","B_cells",NA,0,120,33,"Blastomere A"
"f963","B_cells",NA,0,120,22,"Blastomere A"
"f964","B_cells",NA,0,120,82,"Blastomere A"
"f965","B_cells",NA,0,120,166,"Blastomere A"
"f966","B_cells",NA,0,120,106,"Blastomere B"
"f967","B_cells",NA,0,120,144,"Blastomere B"
"f968","B_cells",NA,0,120,19,"Blastomere A"
"f969","B_cells",NA,0,120,27,"Blastomere A"
"f970","B_cells",NA,0,120,27,"Blastomere A"
"f971","B_cells",NA,0,120,375,"Blastomere B"
"f972","B_cells",NA,0,120,105,"Blastomere A"
"f973","B_cells",NA,0,120,121,"Blastomere B"
"f974","B_cells",NA,0,120,51,"Blastomere B"
"f975","B_cells",NA,0,120,601,"Blastomere A"
"f976","B_cells",NA,0,120,283,"Blastomere B"
"f977","B_cells",NA,0,120,16,"Blastomere B"
"f978","B_cells",NA,0,120,72,"Blastomere A"
"f979","B_cells",NA,0,120,16,"Blastomere B"
"f980","B_cells",NA,0,120,24,"Blastomere B"
"f981","B_cells",NA,0,120,16,"Blastomere B"
"f982","B_cells",NA,0,120,292,"Blastomere B"
"f983","B_cells",NA,0,120,82,"Blastomere A"
"f984","B_cells",NA,0,120,42,"Blastomere A"
"f985","B_cells",NA,0,120,21,"Blastomere A"
"f986","B_cells",NA,0,120,21,"Blastomere B"
"f987","B_cells",NA,0,120,34,"Blastomere B"
"f988","B_cells",NA,0,120,73,"Blastomere B"
"f989","B_cells",NA,0,120,190,"Blastomere B"
"f990","B_cells",NA,0,120,163,"Blastomere B"
"f991","B_cells",NA,0,120,54,"Blastomere B"
"f992","B_cells",NA,0,120,18,"Blastomere A"
"f993","B_cells",NA,0,120,77,"Blastomere B"
"f994","B_cells",NA,0,120,41,"Blastomere B"
"f995","B_cells",NA,0,120,58,"Blastomere B"
"f996","B_cells",NA,0,120,30,"Blastomere A"
"f997","B_cells",NA,0,120,20,"Blastomere A"
"f998","B_cells",NA,0,120,20,"Blastomere B"
"f999","B_cells",NA,0,120,20,"Blastomere B"
"f1000","B_cells",NA,0,120,94,"Blastomere B"
"f1001","B_cells",NA,0,120,32,"Blastomere A"
"f1002","B_cells",NA,0,120,49,"Blastomere A"
"f1003","B_cells",NA,0,120,83,"Blastomere B"
"f1004","B_cells",NA,0,120,122,"Blastomere A"
"f1005","B_cells",NA,0,120,39,"Blastomere A"
"f1006","B_cells",NA,0,120,112,"Blastomere B"
"f1007","B_cells",NA,0,120,34,"Blastomere B"
"f1008","B_cells",NA,0,120,63,"Blastomere A"
"f1009","B_cells",NA,0,120,29,"Blastomere A"
"f1010","B_cells",NA,0,120,118,"Blastomere A"
"f1011","B_cells",NA,0,120,24,"Blastomere B"
"f1012","B_cells",NA,0,120,24,"Blastomere B"
"f1013","B_cells",NA,0,120,79,"Blastomere B"
"f1014","B_cells",NA,0,120,119,"Blastomere A"
"f1015","B_cells",NA,0,120,88,"Blastomere A"
"f1016","B_cells",NA,0,120,19,"Blastomere B"
